id,rating,date_time,user_name,title,body,response
10,3,2018-01-30T20:19:52.000Z,Laurenvieira,Don’t waste your time unless you want to purchase,"The only reason I’m giving three stars is because the app is gorgeous and I’m sure its great once you purchase it. I’m trying to save as much as possible before our baby comes and spending $7/mo on an app isn’t worth it for me, regardless of how good the app is. I thought the free version would at least have some functionality but it’s a total waste of time. All of the content is locked until you purchase. It would be great if this app had at least some features that made the free version worth keeping. I downloaded it and immediately deleted it unfortunately.","Hi Laurenvieira,"
11,5,2019-04-22T15:58:26.000Z,bellablaze19,Love It !,"Becoming a mom-to-be for the very first time is an amazing roller coaster ride . The amount of apps I have downloaded for this baby are definitely in the double digits but I have deleted some of them , I kept this one around because it’s the full package ! There’s Zen breathing which I just began doing ( it really helps ) , meal and recipe ideas , and full workouts ( did one today ! 💪🏾 broke a sweat and I felt amazing ) designed to your fitness level . You get a lot for it to be a free app but you get even more with the in app purchases ! I recommend this app to anybody that’s on their way to motherhood",Hi there! We're so happy you've stuck with Baby2Body and that you're enjoying all that our studios have to offer! We so appreciate your kind words and are thrilled to be on this roller coaster ride with you :)
12,4,2019-10-01T15:31:42.000Z,ReginaPhalange93,Mostly Good,"I just downloaded today and I’m obsessed. However, I wish there was a way to add journal entities from previous weeks to the app. I’ve been using Ovia and a journal app combined thus far and wish I could just add the information from those apps in previous weeks to this one and solely rely on this app from here on out. But I feel like I have to keep the other ones so I can remember how the first few weeks went. Maybe there’s a way to do this and I haven’t seen it yet but I feel like I’ve searched all around. For example, I’d like to add my pictures from weeks 4 and 5 instead of starting at week 6.",Hi there - we're thrilled to hear you're loving the app! We really appreciate this feedback as well and I'll be talking to our tech team about how we could look to build in this feature in an upcoming release! Stay tuned : )
13,5,2020-06-30T01:32:06.000Z,OpryFit,Download now mama’s,"I started this app during my second trimester and it was def worth the investment! Each week you get 4 workouts with 4-5 bonus workouts If you want to do more! I also love the weekly recipes and daily bites of information. You can also log your weight and water intake too. Looking forward to continuing this even post pregnancy as well. If you download this def use it to your advantage this app has so much to offer. I wish it had an option to save workouts, that’s the only thing other than that it’s great!","Thank you so much for taking the time to leave this review! We're so happy to hear you're loving the app and we really appreciate your feedback on wanting to save workouts for later access as well. Right now we don't offer that to ensure that you are only doing routines that are safe for your stage, but we will be working on updates soon that will allow for this type of access -- so stay tuned! : )"
14,5,2020-06-15T15:35:27.000Z,Metz Brown,This app keeps you motivated,"This app is amazing for pregnant women feeling lost on what things to eat, which work outs are safe, and it keeps you wanting to stay on track! It’s super important to eat healthy to FEEL good. Specially in the first trimester. Which in my opinion it’s the worst time during pregnancy because hormones can really take a toll on how you feel. I feel extremely tired and sick if I don’t work out and get good foods in my body, so this app teaches you different recipes that will help you through “morning sickness” which is all day sickness for me.",Hello! Thank you so much for taking the time to leave this review and we're so happy to hear you're loving the app. This is exactly what we're here to help women do so they can feel supported through pregnancy and beyond. Thank you for being a part of this incredible community.
15,5,2019-10-07T21:44:16.000Z,shellster129,Easy to follow workouts,"It’s tough to dig through all the prenatal apps out there, but Baby2Body offers easy to follow video workouts that you can take with you on the go... to the gym, beach, living room, wherever. It can also be confusing as your pregnancy progresses to know what exercises are safe and accessible while still challenging. They tailor to your fitness level and desired frequency. I also love the pelvic floor exercise timer and recipe options. Worth paying for, but it’s great that they have free content available as well.","Hi there, thank you so much for this lovely review! This is exactly what we're here to do : ) We're so glad you found us and hope you continue to love the app."
16,4,2021-04-22T06:48:21.000Z,SpicyTea18,"Great, But Also Repetitive",• I like that this app has nutritional recipes for when pregnant. I think that’s a great idea and the recipes themselves taste good.,"Hi there! Thank you so much for taking the time to leave such a thoughtful review. We're so happy to hear that you are loving the app, and wonderful to know that you would love to see more variety (including Barre, HIIT, yoga, pilates) as that's exactly what we're working with our trainers on now. We're so excited to be bringing more to the app soon! Thank you for being part of this community and sharing your feedback so we can keep improving the support and guidance we provide."
17,2,2021-04-16T21:43:39.000Z,preety224,Navigating through the exercises,"Good workouts, weird interface. I waste to much time navigating back and fourth from the list of workouts back to the workout. Theres a pause button that should be used for breaks when needed.",Hi there! Thank you for taking the time to leave this feedback. We'd love to hear more about this as you shouldn't have to transition from the list to the workout itself and we do have a pause button that can allow you to take additional breaks when needed (especially important during pregnancy). We'd love if you would contact us at support@baby2body.com as we can look at your current app experience and provide some tips on how to utilize the workouts more effectively.
18,5,2020-09-10T01:11:43.000Z,kb8214jn,I love it,I absolutely love this app. I would recommend it to anyone that is pregnant for sure. I love everything about it... I would recommend if possible to add other music platforms to sync to the app as well. I love the zen den and visualizations if there were multiple visualization breathing exercises you could choose from per week that would be so nice. I’ve been doing this to relax me after your recommended workout for the day and I absolutely love them. Thank you so much for creating such a wonderful app!!!!,Hi there -- we're so happy to hear you are loving the Baby2Body app! We really appreciate the feedback on utilizing other music platforms as well and we're also looking to create more meditations to add to the Zen Den experience so that's great to hear that's what you're looking for. If you have any further feedback for us please don't hesitate to reach out at team@baby2body.com
19,5,2020-08-08T16:52:05.000Z,babybrain247,Great app!,"I never leave reviews but I wanted others who are considering downloading this app to know you have the option to keep this app 100% free!  they do offer premium accounts for less than a Netflix account, but they have plenty of tailored workouts and meditations to follow along with and I appreciate it SOO much. This is my first pregnancy and Fitness and well-being of me and my baby is my #1 GOAL and this app is great help and reminder for my baby brain! Download this app, you won’t be disappointed!",Thank you so much for taking the time to leave this review! We're so happy you're loving the Baby2Body app! There is so much to access as a free member and we're thrilled it's been such a positive experience for you. We greatly appreciate you recommending this to other women! : )
20,5,2018-08-30T00:01:25.000Z,Sarah.k.Hau,Fantastic!,"I found this app during the last week of my second trimester. I am SO disappointed I did not find it sooner! As a very athletic woman trying to maintain fitness through pregnancy I was ecstatic to FINALLY find an app with real workouts that are challenging and yet safe to do. The advice and daily tips are absolutely wonderful compared to the outdated advice I found in other apps. Seriously, this app is worth every penny of the small cost.",
21,5,2018-10-10T21:22:58.000Z,a_manderss,Love it!,"Definitely worth the $6.99 a month price tag! The “thought of the day” quote helped me get through a lot of challenging and exhausted days during my pregnancy and postpartum period. My only complaint is that I can’t listen to music on my phone while following the workout. Makes working out at the gym a little boring since I enjoy working out to music. Overall, a great app with lots of yummy recipes, helpful tips, and great advice for staying emotionally, physically and mentally strong ♥️","Hi a_manderss - we're so happy to hear you like the app! We did want to let you know that you can listen to music while doing your Baby2Body workouts as well :) All you need to do is make sure the Connect with Spotify button is on (turned green) before you press Start on your selected workout. If you don't have Spotify, you can also start playing music on your phone before launching the Baby2Body app and Fitness Studio and it should keep playing while you're using the app. I do hope this helps! As always, feel free to reach out to us at team@baby2body.com if you have any further questions."
22,4,2018-11-05T22:23:01.000Z,PaigeNF,Love this app,Love this app! Having guided exercises for each phase of my pregnancy has been really helpful and has kept me motivated. Only downside I have is some of the transitions from one exercise to another is unrealistically fast. For example when switching to an exercise that has ankle weights it doesn’t allow you time to get ready and then the pause button doesn’t actually pause the exercise so you get behind. Overall love the app and if that was fixed it would have 5 stars!,"Hi PaigeNF - so happy to hear you're loving the app! We actually are working on fixing the timing between exercises and soon will have audio guidance for them as well - so stay tuned! If you have any questions for us, please email us at team@baby2body.com and we'll be sure to answer right away."
23,2,2019-02-09T20:11:06.000Z,KarrahN,Bummer,"Do yourself a favor and just do the free days and write them down. Because once you buy the subscription, you’ll be doing those same days over and over. I was so excited to have new content in the second trimester. I got so bored with the same workouts every week. There was two days of new stuff and then it went right back to first trimester workouts. WHY. I bought three months worth so I’ll continue. Hopefully it gets better.",Hi there - we'd love for you to reach out to us at team@baby2body.com so we can look at why your workouts are getting slowed up and see if we can get this resolved for you right away.
24,5,2019-03-07T10:29:40.000Z,Mama moonlove,I feeling great,"Even before I got pregnant I was trying to find a workout that wasn’t too strenuous for my back. I saw this app on an instagram Ad and checked it out, figured I would give it a try. I loveeeee it! It’s nice and short so it’s not too much, easy to fit in your schedule and great workouts to get you moving. I do it first thing in the morning and I feel stretched out and ready for the day! Thank you for this app!",
25,3,2019-05-24T17:03:57.000Z,Puneezzy,Love the app but needs improvement,"I have been using this app since I got pregnant and now I am in my third trimester. It has few glitches that need to be fixed specially if you are paying $10+ every month. While using the fitness studio, if you make it full screen, it looses all the time and is stuck on 34 seconds. So by the end it will show you that you have only completed 34 seconds of workout and not the actual timing. It’s kind of annoying, specially if you want to share your progress. Please look into it.","Hi there! We're so happy to hear you've been using the app throughout your pregnancy! We actually just released an update to fix this over the weekend! If you make sure to update your app it should take care of this, but if you continue to have any troubles please email us at team@baby2body.com"
26,5,2019-05-26T19:58:47.000Z,New mama to be!,Love it!,I’m loving doing these workouts every morning. I’m super early in my first pregnancy and was trying to find an app that knew what I should do to stay fit and be safe for my baby! The workouts are simple but I am always starting to sweat by the end of it. Gets me in the right mind set every day! Love the recipes too :) I’ve only done a few days so far and I’ve noticed the warm ups are always the same. Do y’all add variety through the trimesters? Thanks for putting this together I really enjoy this app!!,"Hello! We're so happy to hear you've been loving the app, the workouts, and our recipes! The warm-ups and the workouts will mix up as you move through pregnancy and we have some really exciting new content coming to the app soon, including a lot more prenatal workouts! Stay tuned!"
27,5,2021-04-08T18:33:30.000Z,deevadev,Wonderful App,"Fully recommend this app!!! I used this app through my second trimester into my third. It helped me stay motivated when in my beautifully changing body. I thought I wouldn’t be ready to exercise postpartum, however, thus app is beautifully designed to move with you through recovery. I also needed to make a change to my account and received a personal response from the customer service department within 1 business day. Hooray!","Thank you so much for taking the time to leave this review, and we're so thrilled that the Baby2Body app has been such a great resource through your pregnancy and postpartum. We're so happy to have you in this community."
28,5,2021-07-13T17:37:53.000Z,nurseychelle,Stop thinking about it and get it!!!,"I absolutely love this app!  For a very reasonable fee, I’ve gotten so many amazing features! Delicious and healthy recipes, a variety of very effective workouts, interesting reads about various subjects pertaining to being a mother and self care, and many ways to include self care in my very busy day. In just 2 months of dedication, I’m at my goal of weight loss. This app has also made me realize that exercise is my therapy. Thank you baby2body!!!",Thank you so much for leaving your review and we're so happy to hear that you're loving the Baby2Body app. We're so happy to have you in this community.
29,4,2021-08-17T11:44:13.000Z,jbdubyeah,Good app—missing key feature,"I did enjoy the app and would have done 5 stars, however, I dropped it to 4 stars because it does not have a function to report a pregnancy loss. Just “I’ve conceived” and “I’ve had the baby”. Miscarriage is hard enough, would be nice to have that function so I do not have to worry about pregnancy/baby related emails while I am grieving. Given statistically at least 1 in 4 women have a miscarriage, they are hurting a huge demographic.","Hi there, and we are so sorry for your loss, our hearts go out to you at this time. We do have a report a loss feature within the app, I apologize that you weren't able to easily find that in the app. We know that miscarriage is an unfortunately real part of the motherhood journey for so many women at one point or another, so it was important to us to include this feature. We don't make it as prominent as switching from pregnancy > postpartum account, as we don't want it to be a constant reminder to all users on our app when they go into their settings menu. However, if you go to Preferences > Edit Profile you will see the report a loss button, which removes all pregnancy related content from your app and turns off emails and notifications at this sensitive time. If you would like help finding that we would be happy to help, you can always email us at support@baby2body.com. Wishing you all the best."
30,2,2019-01-06T21:07:45.000Z,RunMocha,Fitness Studio is boring,"The concept of the mixed workouts and workout plans is cool, but the execution makes them extremely boring. Warm ups are monotonous and low energy, not enough to actually warm up. Moreover, I’ve had to skip a bunch of exercises because they’re not safe for diastasis recti.",
31,1,2019-01-10T22:41:24.000Z,Cdb14061,Subscribed and wouldn’t unlock the premium.,"Seems like a great app, but I paid for the $12 a month subscription and when I tried to click on the work outs they were still locked. I continued to try to keep buying the subscription thinking maybe it wasn’t working but it kept saying I was already subscribed??  Just confused as to why I paid and nothing was unlocking, guess it could’ve been a glitch or something, but I’m not wasting my time on it.","Hi there! I believe we've gotten this sorted for you, but please email us at team@baby2body.com if you're still having issues."
32,5,2019-01-11T00:20:29.000Z,bcstu,Great app for motivation!!,"I’m really loving this app so far. I’m one week into the exercise program, and I am feeling so fantastic and proud of what I have accomplished so far. I paid for three months of the extra workout features, and I’m really glad I did. Definitely worth it. I’m enjoying the other features too like the articles and quotes. I’ll be recommending this app to my pregnant friends for sure!!",
33,5,2019-05-02T01:51:51.000Z,Geleny rojas,OMG! Amazing!,Love this app! I hesitate it for a month to actually starting paying and now I regret it! The workouts are incredible so easy and short! As a moms we don’t have much time and all of the workouts are less than 30 min and it motives you that the person showing the workouts is actually pregnant! Completely love everything on this app. Must get it!,
34,1,2019-06-01T00:09:56.000Z,Lindsey0316,Irritated with this App,"Wish I hadn’t purchased. Every time I start the Fitness portion, I get kicked out of the app when my screen goes to rest mode (goes dark) then I have to go back in and restart the fitness program I was already doing. I have to do this multiple times during the workout so I started taking screen shots of the workouts to avoid going back into the app which defeats the purpose of having the app. The app is fully updated on my end. I purchased the 3 month option which I wish I hadn’t done.  Overall annoyed with this app and would like to get my money back.","Hi there! Over the weekend Google Cloud experienced an outage that impacted a large number of applications and websites (including Youtube, Gmail, and Snapchat), and the Baby2Body app was impacted by this as well - causing trouble accessing all of our videos (therefore the Fitness Studio was largely effected). Google Cloud services have now been fully restored, so the Baby2Body app should be working as normal again. Please email us directly at team@baby2body.com if you're still having trouble and we'll be sure to get this resolved for you right away as we haven't had reports of trouble otherwise!"
35,5,2020-06-08T00:21:44.000Z,MomofTomTom,Amazing for Pregnancy and Post-Partum!,"I love always having a pregnancy-stage-appropriate workout ready to go on my phone! Now that I’m 12 weeks post-partum, this app really takes away any excuse to work out and get back into shape. While I used it primarily for the fitness aspects, the food and general wellness tidbits are also great. Highly recommend for any expecting mom, and look forward to using it fo my next pregnancy!","Hello! Thank you so much for leaving such a lovely review, we're so happy that you're loving the Baby2Body app. We also have a full postpartum experience as well that we hope you'll enjoy : ) Thank you for being part of this incredible community."
36,4,2021-05-23T18:23:22.000Z,CassHuf,TTC need ability to focus on certain areas,I enjoy using this app. I do however think you should be able to customize specific areas you’d like to focus on prior to conception. Not many abdominal workouts mostly squats and lunges. Warm ups are the same most days. I’ve been using the app consistently for over three months now. Their health information and nutrition is great enjoy getting the daily updates. I would recommend this app.,"Hello and thank you for your review! We really appreciate this feedback and we're actually launching an update later this week that will allow you to browse all workouts by focus area, so you can add more customization into your weekly workout plans as well, by being able to access all workouts suited to your stage. We'd love to hear what you think of it as soon as it's live!"
37,4,2021-07-26T11:35:11.000Z,LaurelMarie,Need time between reps,"Overall love this app. BUT. I am almost seven months pregnant and have a big belly already. If y’all wanna switch between a looped band leg exercises and exercises that don’t use the band, I’m gonna need a hot second to take that bad boy on and off. Having to constantly pause the workouts to change equipment is annoying. Would love a quick break between each rep if we’re changing equipment. We are pregnant, after all! Thank you!","We're so happy to hear you are loving the app! We absolutely understand this concern, and our newer routines do feature those structured transition times to help you switch equipment accordingly. Some of our older routines don't have these, and we will be phasing them out over time! However, we do have a feature that allows you to turn on exercise previews -- which gives you anywhere from 5-60 seconds before each new move to preview the exercise and prepare accordingly. You can always turn this on in the settings section of your Fitness Studio : )"
38,5,2021-03-06T23:20:52.000Z,gigi_gabriela,Switch plan,Hello!,Hi there! We're so happy to hear you've been enjoying the quarterly subscriptions! If you could email us at support@baby2body.com we can help out with this. : )
39,2,2020-09-10T18:25:51.000Z,Kaylinrose,Safe?,"I am 5wks along, have endometriosis, Adenomyosis and pelvic floor issues. The first thing this app wanted me to do, was pelvic floor exercises. You aren’t really inclusive for high risk pregnancies and women whom have health issues. There isn’t even a place to put this information in like there is with other pregnancy apps. Within the first 30 seconds of opening this app, it wanted me to sign up for a premium membership, I haven’t even looked over the app and you already want my credit card information? I’ll be deleting this app now.","Hi there! We can assure you that all workouts and recommendations on the Baby2Body app are built by prenatal and postnatal fitness experts according to all guidelines to ensure a safe experience, and all content is created through evidence-based research practices. We proudly include pelvic floor exercises as part of a daily recommended routine (for all women), as they are almost universally safe and critically important. With pelvic floor issues you want to be mindful of exercises that place downward pressure on your PF, but the PF exercises we have on app are designed to pull those muscles up, restoring proper health and functioning -- and in all cases our experts are aware of, these would be recommended when dealing with weakened pelvic floor muscles. We do provide information on higher-risk pregnancies and are as inclusive as possible, however we are not able to provide bespoke workout plans for certain high-risk conditions as each woman's experience is so different and in those cases we recommend you work closely with your healthcare professional to make sure you are doing what is best for you. You are of course welcome to stay on the app as a free member and enjoy all that the app has to offer, but we also respect if the Baby2Body experience isn't right for you and wish you all the best going forward."
40,2,2018-03-23T15:10:44.000Z,Miriampliego,What a disappointment,Ok first of all I would like to said that ok your app is good and all.... but most of the stuff is lock and you need to paid 7/mon is not worth to me I would pay only on time payment to unlock everything. As good as it is is my worth to me to download it if everything is going to be lock plus is not worth for me to pay that can of app ... to be honest you guys need to fix this other wise is not worth to download it mommas out there don’t waste your time with this app ... such a disappointment.,"Hi Miriampliego, we're happy you enjoyed the app though we're sorry to hear that you were not happy with the subscription pricing and structure of Premium. It's great to know that you'd be more interested in a one time payment option, and we'd love to hear more of your feedback. We'll be sending you an email shortly to discuss more options!"
41,5,2018-05-29T01:34:20.000Z,gb22765,Stopped working once I paid!,"I liked this app and paid for the monthly subscription specifically for the fitness studio feature.  A few days later, despite everything being updated, it stopped loading (rest of the app works fine).  Customer service ignored my email.","Hello gb22765,"
