id,rating,date_time,user_name,title,body,response
10,5,2018-02-12T14:04:07.000Z,zmirandaz,Ideas to make it better,I love this app I would track my calories by hand before and this just makes it better and easier. I would love if you had an option to pay yearly not just monthly for the gold plan because if you add that I will defiantly do the gold plan. I would be good if you did like a silver and bronze plan too that have other options. Also you should add a ** drink water remind** where we can have it remind us a few times a day. And it would be cool if we could have friends through the app and see each others calories and support each other because I do this with my mom but we have to go over calories when we’re together because I can’t just add her like a friend. Another idea in the meal prep you should have a weeks worth of recipes when you click that tab and you could change them every week. You could do it for the gold of course. Hope you read this post and get back to me. I really would love to see some of these updates it would make the app better and the pay by year would be perfect not everyone likes having another monthly bill.,"Hi zmirandaz! Thank you for your review and feedback! Our most popular Gold membership option is our yearly plan! It's a once yearly payment. Please email us at support@livestrong.com with any questions. As we are always adding new content and features to the site and app, we love getting feedback as it helps guide our designs and tools moving forward."
11,4,2018-06-07T02:33:30.000Z,aubrydan,Almost perfect,"The app is very useful when it comes to logging meals and being able to keep track of my calories. I love that it shows me my macro total percentage-ages for the day as well. Micronutrient info and daily goals are neat but not totally necessary esp with the sodium thresholds and such available to view online. However, it is a very common and free feature of other meal tracking apps to be able to create a meal (with however many servings of individual ingredients)  and then say how many servings that meal makes. Unfortunately, with My Plate when you click on a meal you’ve made, it lists all of the ingredients individually. This makes it very tedious, if not impossible, to accurately input homemade recipes. This is very annoying since I do a lot of cooking at home and meal prepping. I would love to see this one feature changed. Other than that this app is great - especially including all of the online features it allows you to input about your starting point with your body measurements along with weight. The graphs are encouraging. I’d love to give 5 stars when I’m able to make my own “serving” sizes for homemade meals!",
12,4,2018-09-01T14:38:10.000Z,LLJANIS,Easy! Very encouraging!,"This is a very comprehensive app listing nutrition, water, weight, exercise and daily comparisons!  Easy to use!  Love how it gently reminds you to log in meals. Has nearly every food listed!  Love how we can see calories /weight/ exercise/ water etc by day and totals compared. Do wish it had more brand name foods but it has enough to find something similar. The ONLY negative is many similar items are listed as anyone can enter anything. And we can’t really trust all those entries in calories since they rarely ever match each other. Suggest: Can you block an entry that is same as other database entries by name and size?  And can you require users enter a quantity / size for items they enter? Sooo many user entries show “ 1 portion ” as the size but don’t say How Big that portion is!??   Or they say “1 slice”....they don’t say how big is the slice?  I see many listing a burger size as “1 burger”?? How big is that?  Sizes can be from 3 oz to 16 oz!?  Those entries are useless. But do love how we can enter something unique that we don’t see listed...just need details so others can use those too. Thx for a comprehensive app!",
13,3,2018-12-05T18:36:13.000Z,JBReilly,Please improve,"I really liked this app for a while because it has better connectivity and syncing with my other Apple activity tracking apps and devices than “MyFitnessPal”. And I like the simplicity of the user interface.  ALSO no ads!! However after using it for some weeks I have a few complaints: 1. it doesn’t have the best foods database. Many unverified foods that have no information about quantity other than “1 serving”. 2. Search engine is weak. 3. Also the measurement increments are not small enough, and no ability to change to decimals. 4. It doesn’t remember quantity of a particular food from the previous day so that has to be selected every time.",
14,1,2019-04-25T16:13:07.000Z,Disappointed_Customer123,Limited app; don’t bother with membership,"This app is useful for tracking calories, though MyFitness Pal has way more products in their database than My Plate. I had a hard time finding many of the things I eat in their database and ended up guessing a lot; their portion size presets mostly didn’t make sense with the foods I was trying to enter either. But if you just want to loosely track activities and what you are eating, this app will do the trick.","Thanks for installing and trying MyPlate, and thank you for making time to write a review!"
15,5,2020-09-07T13:33:52.000Z,bs331467,Solid tracking app,"I have been using this app for a few days now after taking a break.   The meal plan seemed like something fun to try, but I just don’t like it.  The recipes are not cohesive, and there is a lot of waste with the ingredients (only using 1/2 cup blueberries for the whole week) if I were to actually use this for shopping.  I don’t like contributing to so much food waste.  Also, I did not get a list of the meals and recipes until the day I start.  This is not good for planning my lunches at work, and puts me in a rush on Monday morning.","Hi bs331467! We appreciate your honest feedback and have passed along your comments to our product development team. As we are always adding new content and features to the site and app, we love getting feedback as it helps guide our designs and tools moving forward. In the meantime, I encourage to search the catalogue of recipes at livestrong.com. You can search for recipes using the search field in the upper-right."
16,5,2020-10-16T18:26:55.000Z,Avathisnicknameisalreadytaken,Love it.,"The app is helping me lose weight by helping me count carbs.  At first I was using the free version just to count calories.  I was doing great in the calorie department, but my weight wasn’t changing much.  I dug a bit deeper, and thanks to the other features of the app I realized I was eating carbs mostly.  The app opened my eyes to the macros, and I did more research online.  I limited my carbs intake to under 50%, and mind you, I hadn’t been eating candy, cakes, cookies or snacks before, my weight started dropping off at about two pounds per week.  The app taught me that there are carbs in beans and vegetables, and that I need to pay attention to the macros in all the foods, including those that I had thought healthy options; my vegan home cooked meals were packed with carbs.  By balancing my diet better, I actually started feeling better almost immediately.  The fogginess is gone, I have energy, I don’t drag myself from task to task, and I’m at my lowest weight in years, and my BMI is normal.  I will reach my weight goal in a couple of weeks.  I am eating differently, and I don’t miss my old food habits. I don’t crave sugar.  I feel good.  Thank you, App!",Hi there! It's so great hearing your amazing story. We're glad we could be a part of it.
17,4,2020-11-10T03:04:36.000Z,emesm2,Great Concept,"I like this app a lot, my biggest concern, is that you should be allowed to set your age, because teens and below need a certain amount of calories, and not being a leg to set this, can make it seem like it is okay to eat less than the necessary amount regularly. I also think that there are a lot of uneducated people in the chat feature. I understand that it is hard to educate everyone, but my suggestion, would be that when you sign up for the app, to have to go through a quick flip through, things like self confidence and doing it for you, and about children needing a specific amount of calories, balancing nutrition with exercise, drinking water, etc. I also think that this app should incorporate sleep, because sleep is very important to staying healthy, because we shouldn’t be doing these things to lose weight, or be pretty, we should be doing them to be healthy and have a better quality of life. I also think that maybe there should be a kids version that not only tracks basic health things, but also teaches kids about nutrition with fun games, and entertaining exercise, it could be a fun way to get they whole family involved.","Hi emesm2! Thanks for the review. We appreciate your feedback. When you create your account, you are asked your birthday. This is how the app determines your age. The minimum age to use the app is 13."
18,3,2019-06-28T22:19:20.000Z,MissNarwhals,"Good app, a few tweaks could make it a great one","Hello, I’ve been using this app for a few weeks now to maintain my weight and keep track of macros and it has mostly been great.",
19,3,2019-08-08T15:38:04.000Z,apotash15,Defaulting units to “serving” in subsequent recordings is a major flaw,"Overall this app works well, save for a single flaw that is bad enough to make me switch to a different calorie counting app. The list of foods is extensive (if a little difficult to search sometimes) but the problem occurs when you try to record something you've already recorded. When you first record a food you’re given a variety of options to declare how much you consumed (a serving, X cups, Y grams, etc.). But subsequent records only give you the option for the unit “serving”, and the unit for serving is given. But it’s not always reasonable to measure things by the default unit. For instance, I added 1/2 cup of walnuts to a salad, and the next day ate about 10g of walnuts (i.e. about 5 walnut halves) as a snack. Because I had already recorded walnuts I had no option other than to record my calories as a fraction of a cup. Why? Clearly there are multiple measurement units available for most foods during the first recording, so why take those options away for subsequent recordings. I want to keep using this app, but this issue is just too frustrating, especially when there are so many alternative calorie counter apps out there.",Hello and thank you for this feedback! We're so sorry for the inconvenience. This is something that our team is aware of and is working to correct in a future update. Please watch the app store and our community for updates!
20,3,2017-10-10T01:36:49.000Z,RiverTideRed,Good when starting out but food list needs updating and expansion,"This app has been helpful in terms of forcing me to track everything that passes my lips and being aware of what I'm eating. I also find the chat helpful for the most part. My biggest problems with the app are the food list and the exercise list. The food list needs to be updated more often to add foods and needs to include mixed food made from scratch. For example, I made a bag of mixed dry beans with low fat reduced sodium chicken broth last night. I had to add each kind of bean one at a time, add the broth, add the onions, celery, etc. and then estimate how much I ate of each item. Ugh. The exercise app needs an overhaul and to include more types of everyday activities as exercise. I have lost 5 pounds so far. I am about a month in now and for the most part I still feel this is a fairly good app for tracking your foods and macros. I feel less positive about the chat portion and I've decided not to use that aspect of the app any longer. There is 1 person in particular who thinks he is Gods gift to the food and diet world and I've grown tired of his incredibly nasty approach to everyone. He's The school yard bully.","Hi RiverTideRed, thank you very much for your review and feedback! We have a team that moderates our Community. If you ever feel that a post violates our Community Guidelines, please be sure to email us at support@livestrong.com to have it removed. We will pass the rest of your feedback on to our developers! Thank you again for reaching out."
21,3,2017-10-17T12:21:57.000Z,meeeeeee3566749,Food log problems,"I would probably stop using MyFitnessPal and switch to this, but there are some huge issues with this app. That I believe can be easily fixed. As far as food logging, I have to constantly make ""my own food"" because the bar codes i can or items I search for are not being found, this gets really annoying and begins to be a huge waste of time. With the other app I am able to find and scan in all the items, that I can't with this app which makes it much easier and faster. Also when I precede to ""add my food"" because I'm now forced to because of the lack of food items within the app, it only asks for fat, protein and carbs, which I find to not be enough information as far as nutrition, on MyFitnessPal, it asks me for sodium, fiber, sugar, vitamins, etc. which I think makes more sense. I'm not sure if this is only with the basic version 🤔.",Hello and thank you for your feedback! We are working on expanding our database to include more of the foods you love to track! We're also working on adding more customization options when creating a custom food. Thanks again for your comments!
22,3,2018-06-19T15:17:48.000Z,izzy song,Has massive potential but not there yet,"I love the look, feel and options of this app ... to a point. Where is it lacking? 1) When attempting to change my calories goal manually, it doesn’t respond right away and I have to keep fixing it; 2) When trying to set my carbs, protein, and fat percentages, it only gives me the choice of percentages in 5% increments, not grams and not smaller percent increments; 3) When the app calculates grams based on percentages while inside the goals section, the app rounds down (22.5 becomes 22). However, when the app calculates grams while inside the meal tracking section the app rounds up (22.5 becomes 23). I know I am a control freak and some people think these are minor things. But over one’s own body ... we all should be control freaks. If these things were fixed, it would be a most amazing app!",
23,5,2018-07-15T20:40:39.000Z,mah4356,"Great, but could be even better!","I’ve really enjoyed using this app, and it’s really easy to use. The only issue I have found is the amount of inaccuracies in the stored food information. It would be really cool to have a user rating system to help verify the information of the foods listed. For example, users could upvote or downvote certain foods based on accuracy. Also, there should be a way to report/give feedback on foods that have incorrect information. I have found that even some of the “verified” foods are wrong. For example, I compared the information from the package to the information on the app from the bacon that I had this morning. The app had the nutritional information for raw bacon listed instead of cooked. Who eats raw bacon? The same thing happens with boxed foods that have the unprepared and prepared calories listed.",
24,1,2018-10-03T17:39:43.000Z,Game Player 353,A little buggy,NOTE: I am only marking this with one star  to make sure the developer sees this message. The app deserves five stars (*****) which I will gladly change it to once the two following bugs are fixed.,"Hi Game Player 353! We are aware of the bug with adding exercise and apologize for the inconvenience! While we work on this, please follow the steps below to erase these incorrect entries:"
25,5,2019-02-23T07:51:03.000Z,Sam192748282,Amazing,"The best thing about this app is that it is simple and easy to use. I’ve been lifting seriously for the past year and went through a bulking phase where I went from 178 to 205 in a little over 6 months, in large part due to this app. A lot of the things I had been eating before using this app I didn’t know the exact makeup of the food I was intaking and with this app it helped me so much. So many other apps I tried for my meal prepping wanted to give me different things to eat and to try this and that, when all I wanted was something that could track my calories, carbs, protein, and fat intake. It was a blessing to have this. The “my food” part of this makes it quick and easy when, like many competitive powerlifters, you’re on a strict diet and eat the same foods at the same time every day for weeks on end. Now that I’m in the cutting phase again, I set my calorie intake level that I want, and I can track it throughout the day. Overall, amazing for those who do dieting seriously like I do.",
26,5,2020-12-30T15:59:37.000Z,MiklosB,"Great, but with a Bad Change","I’ve been using this app for a long time, and generally, it’s awesome. The UI is really nice, and it makes it easy to track things quickly and keep tabs on nutrition. One key change, however, has disappointed me. In a recent update, they changed the weight progress chart from a scatter plot to bar graph. Not a big deal, right? Unfortunately, this UI change has made it look like my weight has hardly changed at all over time, while previously it showed weight changes as dramatic, which I found encouraging. This new change is frustrating and makes it harder to be excited about my progress. I’m not sure if this review will reach any devs, but I’d like to hear their thought process on this change.","Thanks for your review and feedback. We’ve just released an update to the app addressing these concerns. Please update to version 5.31.0. If you still have questions or concerns, please send us an email at support@livestrong.com."
27,5,2021-03-16T04:02:29.000Z,swaetiee,By far one of the most useful apps I have on my phone!!!,"So I’m starting a calorie deficit to try and lose some weight and this app is perfect for calculating calories. I’m also trying to stick to a 50:30:20 meal plan when it comes to carbs, proteins, and fats. It gives me a percentage of each for every meal I have and a total at the end of the day. I can enter my calorie goal and it will tell me how many calories I have left for each day. It also has other features I didn’t even know I needed but now rely on, like different articles addressing an assortment of nutritional topics or an entire meal plan where is gives you healthy recipes for breakfast, lunch, and dinner. By far my favorite health & nutrition app I’ve ever used. I’ve tried MyFitnessPal, Noom, Weight Watchers, and MyPlate is by far my favorite and most useful. It also has little to no ad interferences so I’m never interrupted by them! Overall, 100% recommend it to anyone who wants to keep track of their calories and nutrition!",Hi swaetiee! Thank you for that amazing review. We're glad we are able to provide you with the tools to help you meet your goals.
28,5,2021-01-09T18:17:23.000Z,markkraube,Great app for tracking!,"I really enjoy using this tracker, even with just the free version. The aesthetic is very nice to me compared to MFP. I like that you are able to connect your fitness tracker (Apple Watch for me) and I also like that it has meal recommendations depending on your goals. I love that you are able to put in your own food if it’s not listed and build your own meals so you can add all of its contents at once, making tracking oatmeal and smoothies and my other favorite food concoctions much easier. Only downside is that you can’t track only a portion of the meals if you make more than one serving (for example I made muffins and input all the ingredients I used into a meal, until I saw I would only be able to track eating the whole batch rather than 1/6 of the meal). Besides that, I like that there’s a notification option and how you can schedule daily reminders to track.",Hi markkraube! Thank you for your review and feedback. We appreciate your support.
29,4,2021-05-27T16:00:46.000Z,anonmomma678,Great but approximations on macros,"I really like the features, especially scanning in food barcodes! It is a little difficult entering the nutrition data of a portion of a complex meal, but I tend to keep things simple. It I has forced me to take a look at my actual intake and measure my portions. A simple kitchen scale is great with this app when eating whole food.","Hi there! Thank you for the review and feedback. We're glad you like the app. If you have any questions, feel free to reach out to us at support@livestrong.com."
30,1,2018-06-10T20:26:59.000Z,Sharp11Girl,User since 2008,UPDATE: MAJOR DATA LOSS. I just spent hours re-entering two months worth of workout information. I am absolutely done with this app and cannot recommend it to anyone.,"Hello Sharp11Girl, please email us at support@livestrong.com for assistance with recovering your data."
31,5,2019-01-14T17:34:21.000Z,nelmoniter,This app helped me drop 60 pounds of fat,"To give backstory, I was an offensive lineman in high school. I was D2 quality coming out of my junior year. My senior year was filled with injuries and eventually I needed shoulder surgery. This surgery and the subsequent recovery process lead me to peruse academics as my means of scholarship. After I had decided this, I was left with about 3 more months of physical therapy. After my physical therapy was done, I was left an atrophied mess. The muscles I once used to push and block were now faded and flabby. I was fat. During my years of football, I had always wanted to be a leaner, more athletic version of myself. I now had the ability to do so, no longer needing the weight for football purposes.",
32,5,2019-05-11T15:29:27.000Z,AJER09040708,Beneficial to my weight loss and muscle gain.,"In July of 2018 I was 204. That kind of weight on my 5’7” frame was not good or healthy. I began exercising and was struggling to notice any loss of weight. I heard about MyPlate and began tracking my calories. Being able to monitor my Proteins, Carbs, and Fats allowed me to know exactly what I was getting from one meal to the next. By being able to see if I was meeting my daily macro nutrient goals allowed me to adjust my nutrition accordingly and the weight began to almost fall off. One week I decided to measure everything on a scale to input exactly what my caloric intake was. Not that I would recommend this for everyone or for any consistent time, but in that week I lost at least a pound a day and still felt energized due to getting exactly what was needed for my body to lose weight and still maintain action. I do recommend this app to anyone looking to lose weight and/or gain mass.",
33,5,2021-08-11T23:11:51.000Z,Hazardbaby,Helps you track your effort and results,"This app will NOT do the weight loss for you, but it will help you to realize you had the power to lose weight through moderation and dedication all along.",Hi there! Thank you for that incredible review. We're pleased that MyPlate was able to help you meet your goals.
34,4,2020-03-30T02:30:14.000Z,foofaroo,I really like this app.... but had to delete it,"I downloaded a bunch of calorie trackers to test them side by side, and I think My Plate is one of the best. I love that it has a verified badge next to items when you search, because I feel overwhelmed by the amount of choices/repeats in most other calorie trackers. The layout is easy to use and the ads are unintrusive in the free version. However, the chat/forum that I thought would be helpful to me is absolutely overrun with 14 & 15 year old girls who are trying to get from 112 to 109. Girls.... live your life and stop starving yourself. It was so depressing to read and amounted to about every other post as far as I could see. The community was great about telling them to cut it out but it didn’t seem to help. I had to delete the app off my phone because I couldn’t handle it. My advice to the developers is to ban teenagers off this app- most teens do not need to be dieting, and if they do for health reasons it should be with the help of a doctor, not an app.",Thank you for this feedback! We do our best to moderate our community and definitely support managing weight in a healthy way. Our moderators work hard to convey this message to our users. Please don't hesitate to reach out at support@livestrong.com with any further questions or concerns. Thanks again.
35,2,2020-04-08T02:07:47.000Z,Sun_Jor,Inappropriate Notifications,"I downloaded this app to be more aware of what I eat and how that applies to my fitness goals. My overall goal isn’t just to lose weight, but to gain muscle and get more fit in general. However, this app is very much tailored to weight loss.",Hello and thank you for this valuable feedback. We will certainly look through the notifications that we send and make the appropriate updates. We want this app to be encouraging and positive for all of our users. Please send us an email at support@livestrong.com if you'd like to share any further feedback. We appreciate it!
36,5,2020-08-18T17:57:37.000Z,solimarrrrrrrrr,Really easy,"This app is really easy to use and it’s also very visually appealing to the eye with your proteins and such being colorcoded so you know to pay attention! The only thing I would suggest to improve is the comment section and the sugar intake system. It would be nice if there was a reply button to other people’s comments in the community to make things easier to write and read. It’s kind of just a bunch of comments and to understand what people are talking about you’d have to read ALL of the comments instead of just the reply section or the original comment that was replied to. It would also be nice if the sugars could be separated from added sugars so it can be clear how much added sugar we should be eating and how much natural sugars we should be eating. As a fruit lover, I love eating my fruits with a low-calorie dip but it’s super hard to tell if I’m going over my added sugars or my natural sugars.","Hi solimarrrrrrrrr! Thanks for reaching out! We very much appreciate your feedback and I have passed along your comments to our product development team.  As we are always adding new content and features to the and app, we love getting feedback as it helps guide our designs and tools moving forward. Many thanks!"
37,4,2020-04-09T15:00:55.000Z,The Virtual Keyboardist,"Solid app for weight loss, but could use a few tweaks","I am very pleased with My Plate.  I have lost 40 pounds so far, so there is no doubt that the app works well.  There are a few areas where it could be improved.  1.  Once you create a meal, there is no way to edit that meal later in the free version - I don’t know if the Gold version allows for editing.  This is an inconvenience that could be easily fixed.  2.  I have a recurring item that I am unable to get rid of.  It is not on repeat, and just shows up randomly every few days.  3. The calories database unfortunately contains some false calorie counts for several food items...even some that are “verified”.  I expect this is due to the social nature of the app and people entering incorrect data.  So I always scan barcodes, and for other items when I doubt I do online research. Overall - I love the weight loss I’m experiencing with My Plate, it would just be nice to have a few of the items above addressed.","Hello! Congratulations on your success and thank you for this feedback. You can edit a custom meal by swiping left on the meal and selecting the ""edit"" button that appears. Please send us an email at support@livestrong.com so that we can address the repeating item issue immediately! Lastly, we do not currently offer keto meal plans or recipes so we'd love some more feedback on why you feel the app pushes this diet. If you care to share, please send us an email at the address listed above. Feedback such as yours helps us with our design and planning. Thanks again!"
38,4,2019-06-30T18:34:57.000Z,luvlins,Very handy,"I decided to download an app to track my meals because I was concerned about what I was eating. I’ve been a vegetarian for a few years but recently became lactose intolerant and wanted to make sure I was getting carbs/proteins/fats in a good balance. It’s easy to use and gives a nice breakdown with handy graphics, and it also gives nice recipe recommendations.",
39,4,2019-10-17T03:40:04.000Z,BlackfiresStyle,Recent update is frustrating,"Update: The update after my review help resolved most of my issue with the app. There are some things that could use work, like the delay when adding or removing foods, but it’s minor things. I do wish there was a way to add new foods through barcode.",Hi there! Glad to hear that the update resolved the issues you were experiencing. MyPlate has a barcode scanner that you can access in any of the meal periods by tapping the barcode icon in the upper left corner of the screen. Please email us at support@livestrong.com with any questions.
40,5,2018-01-09T00:14:55.000Z,Trash app = CBS,"Best food log, period.","I would had given this application a 4/5 if I did not have an Apple Watch. If you have another tracker, it's okay, the interface with the Apple Watch is superior, in my opinion. I used to use this app with a Fitbit, and this app had a hard time synchronizing and pushing/relieving information.",
