id,rating,date_time,user_name,title,body,response
10,5,2017-10-09T16:18:06.000Z,Rev.Trev,Loving it!,"I have tried multiple diets and multiple apps but this app is by far the easiest. It generates with nice visuals the percentages of everything you're eating and it's very user friendly. I started my modified Keto diet about 2 weeks ago and was dreading creating a meal plan and logging it but this app makes it so easy, I've already lost more weight than I anticipated.",
11,5,2018-07-18T21:22:09.000Z,katie lynn CD,Pleasantly surprised,I’ve had the two major calorie trackers for years which I found helpful but they never really aligned with my specific goals- just made me anxious about calorie counting and did not help shape a healthy relationship with food. I’m trying to get away from calorie counting and just stick to low carb as I just believe our calorie counting culture is unhealthy (especially for women) but I do think being mindful of nutrition is super important.,
12,5,2018-10-16T16:59:38.000Z,Jgil1970,Easiest to use for LCHF,"I’ve been using the app daily for more than 7 months now.  I’m down 58lbs, and I think carb manager has helped me stay on track.  It’s easy to use, and provides all the information I need. I have the premium so I can also track my micronutrients.  (Electrolytes!) The free version works as well, so there’s no need to purchase the premium version.",
13,4,2019-05-18T03:55:05.000Z,neeeeeed a nickkkkname,Needs fine-tuning,"This app works really well overall for tracking your diet.  However, there are a few annoying things that would be pretty easy for the app developers to fix. 1) please include an option for GRAMS for every ingredient! Even if it’s a liquid!!...Weighing ingredients is preferred for many of us tracking our macros. 2) When you click to add an ingredient/food, it gives you a list of items you commonly use. This is nice, but if you can’t find the item on the list, and you start to type in the item’s name, the commonly used ingredients don’t show up! Please make it so that items you commonly use show up when you start to do a typing search. 3) There are some issues with some food items not having amount options, and the only option is to choose the number of servings, and it doesn’t show how much a serving is.  This is probably due to the user not entering in all of the packaging information when they enter the item.  The problem is that subsequent users do not have to way to modify the product Information to make it useable.  Those are the main annoying issues I’ve come across while using this otherwise great app.",
14,4,2021-07-18T05:35:36.000Z,IT has Crystal,"Amazing app, needs more food entry options","I’ve had this app for years, and it keeps improving. I love how the app provides a prediction for when you will reach your weight goal with the calorie deficit that you set. I also love how you can set your own macro goals or diet goals (like keto, protein, etc). You can also track your sleep, water, and exercise, and choose whether your exercise automatically subtracts calories from your daily calorie goal or not. Also, very easy to use app with a great overall look and cute congrats animations. I think the only downside that I can think of, is that there needs to be more food entry options. When I did Keto, I didn’t have any problem entering in what I ate, but for foods that don’t fit into the keto focus, often you have to just enter ingredients… which is inconvenient and time-consuming. For example, if I were to try to enter a s’mores, I would have to put the three ingredients because there is no s’more entry. Or even something more custom, like a kale salad topped with grilled chicken, tomatoes, and ranch. It would be smart to have a base salad option for this for example, where you could customize it, like you do when you order at a Panera or McDonald’s kiosk. Just an idea :) Otherwise, I love this app.",
15,5,2020-05-11T18:47:38.000Z,vp4tracking,Really helps you stay on track,I really think this is a great tool to help you stay focused and within your goals for the day with your eating.,
16,4,2021-01-28T21:41:43.000Z,utlindsay,Updating my negative review,"New version took a couple weeks to get used to but I’m coming around on it. It was very buggy and frustrating at first and I hated it so much that i canceled my future premium renewal. I still prefer the previous version, but I can tell there have been improvements since the initial launch of the new update so if you hate it, give it a little time.","Hi utlindsay - We hear you, and we appreciate your feedback. Rest assured that we're working around the clock to fine tune the new version of the app. While we're not able to assist with subjective issues like the colors or font, we'd love the opportunity to help you get the scanner working and to show you how to input liquid as ml. Please reach out to our support team in the app via Settings → Help & Support, and we'll be happy to assist. Cheers!"
17,1,2019-08-20T10:54:05.000Z,Bonito apps,Not registering intake?,"I just entered my “breakfast“ on another popular app, and it told me that 1 teaspoon of braggs apple cider vinegar and 2 teaspoons of Metamucil sugar-free registers as 40 caliries and 10g carbs.  I enter the same two items on this app, and it registers 0 calories and 0 carbs of any kind, total or net or anything. What am I supposed to make of this?  Does this app realize I ate at least something, and that this something does have at least calories, or not?? Also very difficult to navigate this app, as just trying to select how many teaspoons of something results in having to fudge with selecting the actual number of teaspoons and then the teaspoon/tablespoon selection itself, but there’s always this weird looking half bent number on the wheels above where are you need to line up those selections just so, so it appears that after you make all your selections, there is always something above and below it, and I don’t think there should be anything above it, zero. It’s very confusing. Additionally, it took me 15 minutes to figure out what to do after I got those numbers lined up… Eventually I wound up tapping where there is a checkmark in the green bar and that seem to make the selections “take“ And register in the daily food consumption list. It really should say something like enter or add or something, because it took me so long to figure this out.  I’m not a fan of this interface.","Hello and thank you for contacting Carb Manager support. We're sorry to hear that you've encountered some issues logging meals with Carb Manager. We'd love the opportunity to inspect your issue in further detail. Please select ""Need Help?"" in-app and reference the username ""Bonito apps"" so that we can assist you further. Looking forward to hearing from you!"
18,5,2021-01-21T16:05:05.000Z,Titanpower1,Easy Breezy App,"Carb manager has made it so easy to calculate my macros for keto meals and edit all through the day, even has the option to take some of the prepared recipes and change an ingredient that recalculates the macros for you. This app has so many good tasting and variety of recipes that makes meal planning so easy. As long as I have the keto staples, I’m able to change to another recipe at the last minute to something else that I’m craving without falling behind on meeting my daily macro goals. I’m so glad I subscribed to the premium membership. Best part I was offered a discounted cost and glad I accepted the opportunity given to me. It’s all worth it. I don’t think I can do without carb manager now. I’m addicted to this app. So easy to count macros and look up my next delicious meal to prepare right there at my fingertips on my cell phone. Where ever I am I have easy access to view, add, subtract macros and ensure I have what I need to prepare a new recipe in case I need to make a grocery run while I’m out. You’ve made my life and meal planning to reach my weight loss goal too easy. Thank you Carb manager and I Love this app!",
19,5,2020-02-16T05:47:23.000Z,momma.bear.65,Making goals Achievable,"I am so excited about this app!!  First all it is so easy to use!  The scan feature allows me to quickly add foods using the barcode on the product; then it calculates based on portion size you choose so you know EXACTLY what you’re putting in your body!  There is also an incredibly extensive quick search that has EVERYTHING you could eat in it!  The goals feature allows you to set your daily goals, then helps you track how the goods you eat add up to your goal totals.  I started this diet plan one week ago; I’ve been measuring my ketones daily and achieved mild ketosis on day three, and full ketosis on day six!!  I keep to a 20 gm carb restriction, and 1500 calories.  I have to say I feel GREAT!  I didn’t get anywhere near my 1500 calories today, and I don’t feel hungry!!  I have great energy, I sleep great and wake up ready to tackle my day!  Toss us the best I’ve felt in YEARS!!  I’m 39, with two kids, and excited that THIS IS WORKING! Carb Manager is definitely the key to my successful first week, and will continue to be my best Keto coach!!  Thanks got such a great app!!",
20,5,2019-01-06T13:10:07.000Z,AppleUsr666,Best Food Tracker in the App Store,"Finally an app that has an easy interface, accurate food lists and a database of everything I eat.  The Scanner, unlike other apps hasn't missed a single item I have tried which ensures everything I want to track is counted precisely.   Getting into a Keto Diet can be a little confusing to figure out the percentages of foods, but no more. With Carb Manager, you have a simple to read Pie chart or circle graph with your daily values just to the right.   If you eat similar foods everyday there are multiple ways for you to bring them over to the current day.  I use the copy to command all the time.  It works for single items or entire meals.   The free version does everything I need, but because it works so well, I am going to buy the premium service so I can integrate it with my exercise goals and take advantage of the devices, get recipe ideas, meal planners and shopping lists.  One last note. This app syncs with a web page so you can also use your computer to do the same stuff as your smart phone.  5 stars.   My health thanks you!!",
21,1,2019-01-16T19:41:20.000Z,Ontological Unicorn,Upgraded version of app has become unusable,"Have used the app for years, spending hours over time adding custom foods, nutritional info, etc. Upgraded to the new app, and when prompted for a login, the screen said existing data would be transferred over to new app. It wasn’t. Original requests for help finally got a reply of “just start using the new version and we’ll see what we can do. New requests for help with still-not transferred data have not been answered. I started trying to re-add foods, and really appreciate the barcode scan feature, which should save heaps of time entering info. Except some of it doesn’t match at all what’s listed on the nutrition info panel on the package. Multiple efforts to update info let me edit values, but then doesn’t save them, so only records in the daily log the wrong info/values. Totally frustrating waste of time. New version is not at all intuitive as previous version was. Am giving up on this app, as I can no longer use it to accurately capture macro nutrient counts or edit incorrect info or regain any of the info or progress data  I had previously entered over 4+ years. It’s a great idea and served me very well for a few years, but new version needs some improvement for accuracy, usability, and support.",
22,5,2019-01-17T00:51:47.000Z,easy smokin,Perfect for getting started,"I am trying the Keto diet and did not know where or how to get started with all the rules, seems everything has carbs in it...I downloaded the free app and it’s great! It helped me purge what I had in the house, took a bit of entering all the items in the app, but the effort was worth it. Not only did it tell me what was in the food, but more importantly to me, made me conscious of what I HAVE been eating and what goes in my body now is in the front of my mind. Especially that I’m not getting younger... I’ve used this app for just over a week now, and have already lost 5 lbs, have not touched a weight, walk, treadmill, any sort of cardio, and I feel great! (A little help from a friend, take a couple of shots of pickle juice each day the first week, sounds weird, and bathroom visits, but it works and is worth it!!!) I’m not at the point where I want to pay for the extra, but the basic free app is well worth it to be more conscious of what to eat and what not to eat. Recommend it if your not very ‘food savvy’ of what macros are in the food you eat.",
23,4,2019-04-14T15:56:31.000Z,Tdb77,Nice app but confusing,I was referred by a friend to use this app and I’ve been using it for a month now. Some of the foods are confusing; for example eggs = 1 carb. I’ve looked at all the eggs sold at my local chain supermarket and none of them have carbs. 🤨,
24,3,2020-08-28T16:00:56.000Z,Elaina-Jaide,Has potential but not quite there yet,This app seems old and clunky compared to myfitnesspal and lose it.  The interface feels really old. Also I’m visually impaired and there is no dark mode to make things easier to see. That needs to be implemented for free as not everyone can see tiny writing in lightly colored font. I hate that developers never test their stuff to see if it’s easily accessible for those with less than perfect vision.  As a developer you should always err on the side of making the background dark and the font larger to accommodate for everyone!  I shouldn’t have to ask to be able to see the app like everyone else. One thing I like is that Carb Manager has most foods when I scan a barcode. I use more than one app as I like to compare them all.  Please take some time to make this app look more modern and include more features like LOSEIT and Myfitnesspal. Carb manager has virtually no competition as no other apps really focus on the low carb/keto lifestyle and you would get more premium subscribers if you added more features and accessibility to the app. Not sure if premium is worth it  for me,"Thanks so much for the constructive feedback!. While I can't give any specifics at this point, I think you'll really appreciate our next major app update :-) If you have any questions in the meantime, don't hesitate to reach out to our support team at support@carbmanager.com"
25,5,2019-08-26T18:44:13.000Z,ReenieReen,Love the Carb Manager Keto Diet app,"Love this app!!! I am able to manage my Carb intake. It allows one to track net carbs, total carbs, fiber, fat, protein and calories, by inputting to my daily log. Your Able  to create your favorite recipes, scan in your favorite Keto food. One of my favorite things on this app is the Keto Grade. This allows you to see if your choice of food is allowed on KetoDiet. Gives you a grade, for example, if you input something that is not Keto friendly, it will give you a grade F (avoid). For us newbies on Keto this is a great tool to have on an app. Also able to track water intake, as well as your Exercise, cardio, weights. Also tracks ones weight and body measurements. This app is everything you need to be successful On the KetoDiet. Great app for free. Now they do have Premium version. It cost, I would purchase the Premium, but, my budget does not allow it right now. The Premium gives you access to many recipes, meal planner, shopping list, you are able to connect with your fitness device. Connects to Fitbit, Garmin,  Apple Health, Apple Watch.",
26,4,2021-02-13T21:30:26.000Z,tessinamsterdam,Don’t waste your money on these fake reviews!,"(Update) sorry guys, the fact that it’s your busy season doesn’t excuse you from not replying for 5 days.  Apparently a small group of customers had a glitch in the update and couldn’t access premium. Update your chat to set proper expectations when people do need support!!  Despite my extreme frustration about this, it’s an awesome app that’s super easy to use. Highly recommend it, just don’t expect service to respond for days.",
27,5,2021-06-25T03:22:12.000Z,browniefigs,Carb Manager,"I love carb manager, it is great and very easy to follow, it allows for a variety of low carb foods. This is the best thing going. And I love the recipes that are available. So far, I have made the Turkey Chili which was just wonder, I also made the Turkey Loaf, the chia pudding. If you are serious about losing weight, carb manager will get you there. I have lost 25 pounds since May of this year. You have to put some effort in and exercise which I consider now  a plus benefit. This time last year I had so much arthritic pain that I  could barely walk. I am walking now independently (no more cane), no more gout pain and no more arthritic pain. I attributed most of that arthritic pain to the high sugar intake (candy, cookies, doughnuts). My feet and ankles were always swollen due the high intake of salty snacks. My BP is down. My doctor has taken me off Lasix and several other pills. Now I am down to 1/2 tab of BP meds and 1 cholesterol tab. I feel great physically and emotionally. Now I look forward to preparing my meals and exercising daily.",
28,3,2021-02-14T21:06:04.000Z,McKittrick5,Updated version is not as good or intuitive as the last.,"We’ve been keto for 3/4 year. Been tracking the last few months to get back to deep ketosis for medical reasons. I like to know my macro breakdowns per meal (two meals a day) and before I could flip my phone sideways to see how much protein and fat at each meal and which foods had how much (learning so I don’t have to track forever.) with the new and improved app, I can’t do this from my phone and but have to use the computer which is inconvenient. It only shows calories and carbs. It’s also harder to do the recipes. It’s annoying to have to save a recipe you are trying to make, and then go back and find it to see how the macros pan out, then go back and change it and continue the process until it is how you want it. (Some recipes are too low or high in fat or carbs and a few substitutes need to be made.) A continuous tally available while making the recipe would be nice. It works ok for keeping track but definitely has weak spots for anyone who wants to use it on a continuous basis. I wonder if the developers tried using it for a day in their own lives before launching? 🤔",
29,3,2021-05-10T14:38:19.000Z,Jinglejoe303,What did they do??,"I’ve been using this app for a year or so. It was always good. Very flexible. I picked it up again recently, and thought they’d broken it, it was sooo different. But very quickly I came to love the changes. It’s intuitive, adds information quickly, has a few cool new features like muli-add, etc., it was improved.",
30,2,2019-01-10T08:27:56.000Z,Nebs1124,No free recipes..but it looks nice.,"They say they offer free recipes but they don't, they only give recipes for the premium. And if they DO have free recipes then there is no way to actually tell which recipes are for premium and which are for free unless you tap on them. Also, when you click on the “search for a recipe” button, they give you a bunch of premium recipes on the front page so you’ll be scrolling for hours tapping and trying to find one for free which you probably wont be able to do. They have a search option, but no filters to go through either for the picky eats who are on a budget and looking for a quick recipe that a two year old would eat.","Thanks for the feedback! The recipes do require a subscription, but the macros tracking components are all free, and you can create your own recipes for free.  We do have a recipe filter feature. Please go to Foods > Recipes & Meal Plans > Search Recipes and tap the down arrow button next to the search field to see the filtering options."
31,5,2020-02-25T21:03:02.000Z,ClassiNurse,"Love Carb Manager.....and, here’s why......","I do Intermittent Fasting and Low Carb, so I’m thrilled CM allows me to track both in one app.  Not only that.....I can track weight, macros, minerals, lab results, body measurements, BP, body fat, exercise and water intake.  The app also synchs with Fitbit and other devices.....Plus there are tasty keto recipes.😋",
32,5,2020-06-27T23:27:05.000Z,mgs1959,Hooray for Carb Manager!,"I’m a 60-year-old male, recently diagnosed with Type 2 diabetes with high blood pressure and sleep apnea. I’ve been obese for more than 25 years. I’m now under the care of a weight loss doctor who mandated that I use the Carb Manager app. I was apprehensive about logging my meals and snacks at first, but I actually enjoy planning and tracking what I eat. And I’m losing weight. 2 years ago I weighed 300 pounds. I managed to lose about 30 pounds and lower my A1-c score from 6.4 to 5.9, but gained 10 pounds during the COVID-19 shutdown and my A1-C spiked to 6.5. Working with my new doctor and using Carb Manager, I’m confident I will stay on track and meet my weight loss goal, lower my blood pressure and mitigate my sleep apnea over time. I weighed 261 pounds today and have lost about 15 pounds in 6 weeks. I love this app and I look forward to recording my meals/foods/drinks for the first time in my life. My goal weight is 175 pounds but I will be happy with 190. I’m 5’11” tall with a large frame. Thanks Carb Manager!",
33,3,2021-01-07T19:20:12.000Z,Winter'sWife,Premium recipe?,I was previously using MyFitnessPal to track my food but it didn’t show carbs unless I subscribed to premium. So I found this app specifically for keto! How cool! I created an account and started to log my daily food and realize I can’t log my lunch because it’s “premium recipe”... I know EVERY stupid app makes you pay for features that slightly improve use or enjoyment. But making people subscribe simply to WRITE DOWN a food item is ridiculous. I know most that will read this comment will just say “it’s only 8 bucks a month just subscribe.” But honestly EVERY dollar counts to me right now and I can’t. I’m trying to better my life and lose a lot of weight to stay healthy for my husband and I to hopefully have a child soon. I can’t afford to sub. So I guess I’ll just pick some other food item that’s similar even though it’s asinine to even have to. This isn’t FarmVille or some game people spend money on for extra loot chests or whatever. It’s a life management app and I just want to watch my carbs in one place without being harassed to buy yet another monthly subscription to something.,
34,2,2019-09-19T17:19:12.000Z,snobabe,Dishonest pricing,"I had been using carb manager for a few months. I love it for tracking net carbs and finding out new recipes from other users. It would remind me daily about premium for $40 a year. I thought about it but figured I didn’t need it since I only was using it primarily for tracking net carbs. That was until I got a Fitbit. Which to sync it I needed to buy into the premium. I sucked it up to buy it. Which it a equivalent of 4 hours of my work day. Part of syncing you need to go into the site. Imagine my delight to find out just a matter of 10-30 second after purchasing it on the app and switching to online I was offered it for $30. Wait I just paid $40 for it.... so why offer the discount AFTER I paid for it? I figured I would reach out to costumer service. Joke! They won’t offer a refund of $10 due to inconvenience. They said they don’t offer the discount even if it was shown right after it was paid for.🙄. I am a manager in costumer service and let me tell you, that is not how you treat a costumer. I will be calling my bank to tell them to make sure the $40 gets cancelled. Along with forwarding this review to apple and Fitbit.",
35,5,2020-10-03T17:00:39.000Z,Luna803,I’m finally really doing keto,I am thrilled with this app.  I have tried keto on my own and have never succeeded. I would cut out what I thought I was supposed to be cutting out and I would not feel any better and I would not lose any weight. I have been using Carb Manager for about two weeks now and I know I’ve already lost 10 pounds. I started out at 234 lbs. I think I’ve lost more but it’s not time for me to weigh yet. I have no complaints about this app. It took a little bit to learn all the different things about the app but I have been able to figure it all out without any help.    I finally understand the whole macro thing! This is what has been missing. I still had a mindset about fat.  I’m 55 years old so I’ve had a lot of years of hearing that fat is bad fat is bad.  I am doing great and I’m having plenty of food to eat and I’m never starving in fact I don’t even feel hungry I just get shaky.  Thank you so very much for this app. It is changing my life!,
36,5,2020-01-31T00:51:22.000Z,Emilytennessee,"Very precise, easy to use!","I have tried a lot of different health apps. This is by are the best. I don’t usually care enough about something to leave a review, good or bad. But this app does everything I need it to. I have to be extremely careful with my carbs for blood sugar’s sake. It is so nice to be able to see my day at a glance, and note my trends over time. You can do this with almost any app, but the difference here is the EASE. It is so easy to use! I love being able to copy my meals to different days. It does all of the nice things my fitness pal does, I.e. save frequent meals and recipes, give you your macro breakdown, set goals, PLUS it has education, it has meal ideas, and you can log blood sugar and other similar things (like keto readings). Other fitness apps takes ages to log meals, are glitchy. And the layout of things is confusing or at least usually is to me. This is the most user friendly app I’ve come across. Of all the ones I’ve tried, this one is the best!",
37,5,2020-02-18T10:50:00.000Z,MEF_41,Only app I use,"I’ve been using this app for 2 years now. It’s one of the few that I purchased a premium membership. It’s worth it and to get the most out of the app and your goals, I highly recommend purchasing vs the free usage where you are limited. The intuitiveness and features of what I can do has surpassed a lot of other apps I’ve tried to use. I can track what I need to track based on my individual goals (macros), track exercise (just recently connected to my Apple Watch, so hopeful of that), look up recipes with instructions, log food with an extensive database to choose from (have yet to find something not already in the database!), etc. This app has instructions on how to perform exercises you may not be familiar with, videos on how to prepare a recipe, etc. This app does it all and the developers took everything into account. Definitely recommend! This is also the first review I’ve done on an app...it’s just that good.",
38,3,2021-02-20T02:40:51.000Z,TasaPNW,Clunky update,"As a Type II diabetic I like using Carb Manager as it’s helped me focus on my carb intake. I liked it so much that I switched from using My Fitness Pal, and even paid for a premium subscription. Now, with this so-called update, I’m about to switch back to MFP, since CM has become so annoying to use. There many things that I don’t like about the update, but I’ll start with the main ones :1) slow and faulty load - every time I launch the app, it grinds away trying to open until I get the message to try again! As soon as I tap that message, it launches almost immediately. This is not an internet or WiFi problem, it’s solely a glitch in the app. 2) you must manually scroll back up to the top of the page, as there’s no function to just tap on the top margin to have it automatically jump to the top. Very annoying and time consuming. 3) having to do a fresh search for items I’ve logged in many times, again, slow, cumbersome and time consuming! That’s just a start.  Hope these issues get fixed soon, or I’m gone!",
39,1,2021-03-12T19:01:30.000Z,frlicitylili,The updated version is not as good as the old one,"I used this app for about half year and love the clear and simple user interface of it. After it has been updated last month, things changed.",
40,5,2017-10-15T16:19:52.000Z,Suze2you,Best Diet App,"I used MFP last year but found it frustrating at times.  I told myself I would not upgrade to Premium on this app until I had used it for a few days in the free setting.  After just one evening of checking out if the entry would be fast, if the app was easy to navigate, and if the resulting information offered was meaningful and easily understood, I purchased Premium for one year.  I was that impressed!",
