id,rating,date_time,user_name,title,body,response
16,1,2019-07-06T11:56:03.000Z,stephp26,Not happy...,"I had the app when I found out I was pregnant with my first baby girl, however I recently after giving birth on May 15th this year came back into the app & somehow my info changed & I couldn’t change it back. Like my due date was May 19th-2019 but it said a different date and I tried fixing it but it wouldn’t let me pick my dam due date to fix it even if i already had my baby. You should really fix it because I was loving the app since it was my first baby & wanted to keep the memory of it...I had to reset my app with all the memories  of my daughter & I'm very upset about it..maybe I’m the only one but this was sentimental to me seeing I wasn’t able to have kids at all & she was my miracle & rainbow baby. I wanted to keep the app & all the info for my memories & safe keeping but it wouldn’t let me simply change it back to my due date/day she was born, it needs an option to go back whether the date was another year or whatever.",Can you please contact our customer support team. We'd like to help you get your data back. You can reach them using the Contact us link in the App or email them at support@health-and-parenting.com. We appreciate your patience.
17,2,2020-05-17T05:10:23.000Z,BeShawnce,Sizing and info off,"I used this app exclusively for my first pregnancy in 2015 and loved it. Accurate info and better images. However, I was disappointed to discover this time around that they changed the beautiful images they once had, and the biggest of all, their baby sizing and info is NOT correct. I am getting ultrasounds every 2 weeks since 6 weeks and the sizing is off by a week. They tried to tell me its due to some weird setting and it’s not - their info is just incorrect. Also, this is insane, baby size jumps from 6 inches at 18 weeks to over 10 inches at 19 weeks?! Absolutely does not match information that’s out there, nor the actual real life sizing according to my US’s, which have been lining up with other apps. I am disappointed in this app this time around and have been using others. Seems like they changed drastically from their earlier days - which were better IMO.","In Pregnancy+ until week 18, baby is measured crown to rump. From week 19 on, baby is measured head to toe. This isn't a bug in the App, but is the standard way the a fetus is measured. If your App is set to ""Completed"" weeks this will happen between weeks 18 and 19, and if it is set to ""Current"" week the change will be noted in week 19 to week 20. If you have specific examples of where the other measurements are incorrect, can you please share them with our customer service team? You can use the Feedback button in the More section of the App. We would like to investigate further so you can have a 5-star experience with the App."
18,5,2021-08-06T19:45:11.000Z,AliciaCross,Great app,My husband and I were trying to conceive for 6.5 years and when we got pregnant after our first medicated cycle we were very nervous.,"Thank you for your thoughtful review. We are pleased to learn you have enjoyed our App. As a valued customer you may be interested in our follow on app, Baby+. It features sleep, feeds, nappy changes and your baby’s growth trackers; helpful information; personal diary and helpful reminders; white noise; photo tools and more. Download for free here: https://baby.app.link/reviews Best wishes for future!"
19,4,2019-12-23T18:55:38.000Z,SlickerdenthrRes,Almost Perfect,"The reason why I’ve given four stars & state almost perfect is because, I’m a first time mom with a twin pregnancy & there are very little short glimpses of anything pertaining to a twin pregnancy. Please developers take pregnant mothers with twins into consideration without this app. For example, make an option in registration that asks if you are expecting twins & there genders, put more twin ultrasound images in the week photos Of the babies, place articles that can relate to twins mothers as well. I love the articles, I read them while in my 4 hour infusions to help me stay positive and distracted. I’m having a high risk pregnancy and I haven’t been able to keep down any liquids or food for the last 5 months, your app has given me hope.",Thank you for your thoughtful review. We are working on ways to make the App more customizable for parents expecting twins and hope to implement those changes in the future (though these things do take a while to develop). We appreciate your patience. Thanks to feedback from customers like you we can continue to improve the App.
20,3,2018-11-11T18:10:26.000Z,Jessicarnahan87,Nice idea but,"Ive found that while the look and convenience of this app makes me want to like it, I just cant love it. Theres discrepancies on the babies size and weight. It will say one thing in one place and something different in another. The other thing is there isn't much variety in the articles. It might be great for first time moms but this is my third and we’re having a home birth so not much really applies to me personally. The only thing I've found that’s unique to this app is the 3d view. It does have a way to input appointments and your weight, etc. but I've found other apps that do the same thing with some better features. Id just recommend adding more to this and making it better for a wider range of people.",Thank you for your thoughtful feedback. The weight discrepancies are a bug that is being fixed with the next update which we hope to have available soon. We are also in the process of reviewing the article and hope to make changes for a wider variety of content. Thanks to comments from customers like you we can continue to improve the App.
21,5,2019-01-04T00:18:58.000Z,catinthehat2212,Finally an app with valuable content!,"I got ALL the apps when I became pregnant.  I slowly deleted others as I realized that this app was worlds better than the others.  Few and subtle ads, no BS articles on “what to wear!?” and “the prettiest nurseries!”  This app has FACTS about what is happening to your body, exactly what part of your baby is growing, medical issues to be aware of, etc.  I feel confident and knowledgeable when I go to the doctor and already know what they’re talking about.",Wow - what a wonderful review! Thank you so much. We're working hard to create the best pregnancy app and we're glad you're enjoying all the content and features it has to offer.
22,5,2019-03-07T03:29:58.000Z,tsheffer,"Out of ALL the other apps, this won is my favorite.",It helped me bond with my baby later on in pregnancy because you get to pick your baby’s model in the app. The pictures are so realistic and it’s as if you’re looking in your belly! The stimulation of the baby is so impressive and they not only provide pictures but they have ultrasounds and 3Ds to see too!!,We appreciate such a lovely review! We're pleased you're enjoying the App's content and features. And we will pass along your suggestion for a user community - thanks to feedback from customers like you we can continue to improve the App.
23,5,2019-04-30T07:11:03.000Z,Jess. Hern.,Love this app!!,"When I first found out I was pregnant I tried out many different apps and after using this one, I completely deleted the other apps! This app has everything I need in one place. I love the weekly updated pictures of what baby looks like inside. I have a place to put my own weekly pictures and notes. There is an option to add appointments in and much more! The only thing I wish it had was a way to customize your front page so I could add things I want to see every time I open the app also I wish there was a way to search for my specific questions. I still give this app a 5 stars!",Thank you so much for the wonderful review - we're glad you're enjoying the App's content and features! We'll share your suggestion about customizability with our development team. Thanks to feedback from customers like you we can continue to improve our App.
24,5,2019-06-01T04:22:43.000Z,KilliciousKarma,Great pregnancy tracking app,"It’s the best pregnancy related app I’ve downloaded. I love everything about it. There’s lots of useful information and tips. You can track your baby’s development and overall growth. The only complaint I have is you have to pay for certain features, I never paid of anything in the app and it’s still the best app I’ve used. I’m sure if someone did buy the other features offered in the app it would be even better. I would recommend this app to anyone tracking their pregnancy, and I will definitely be using it again when I get pregnant in the future.",Thank you for the 5-star review. I'll share your feedback about our In App Purchase with the development team.
25,5,2019-08-05T21:42:12.000Z,devvinlaine,I love this app,"I’m not sure exactly why others had bad experiences with this app, I never had to pay a dime to use it other than the extra features like planning a hospital bag and stuff like that. But I honestly just use this app to tell me the size my baby should be and the weekly development of my little boy. I absolutely love this app, it’s super easy to use and always has very useful information! The only tip I could think of is to maybe send out push notifications on like weekly updates when you go into a new week of your pregnancy or to a new trimester. Like I said though, the app is amazing and helps me stay sane between OB appointments!!","Thank you for the 5-star review - we're glad you're enjoying the App's content and features! Since you’re one of our valued Pregnancy+ users, perhaps you would be interested in knowing that our follow-on app, Baby+, is currently available for free. Below is a useful link that you can use to download Baby+ for free. https://baby.app.link/reviews Baby+ gives you everything you need in one App: helpful Daily Information, a Personal Diary, White Noise to help your baby sleep, eCards that can be shared with family & friends, Amazing Photo Tools, Development Trackers, Reminders, Breastfeeding tips and so much more."
26,2,2019-07-31T02:05:43.000Z,lkmil1,Needs update - fast!,"I loved this app when I first started using it. They added other ethnicity options which was great. I could log doctor appt info. It’s now not saving anything I put into it - pictures, written text, etc. I had questions my doula and I thought of that I wanted to remember to ask my OB at a later appt, but when I opened it a few days later everything I had typed in was gone. I paid for this app so that I could get the contraction timer when the time comes. I’m now 40 weeks and was messing around with the contraction timer. It doesn’t let you start a new session without erasing the previous one, which I suppose isn’t a huge deal, but if you want to look at it for tracking purposes it’s unfortunate. Also having to answer the prompt cuts into timing. Please fix before I go into labor lol",We're sorry to hear you're having problems with the App. The issues you are experiencing are known bugs that will be fixed with the next update (which we hope to release soon). We appreciate your patience and apologize for any inconvenience.
27,5,2021-05-07T11:24:23.000Z,tsw7,Update-Now Works!,"Update: Not sure what happen, but the pop up screen now stays up for a reasonable time frame and I was successfully able to login. Back to a 5 star!",We're pleased to hear the App is working again for you and we appreciate your updating the rating to 5-stars! Please let us know using the Feedback button in the More section of the App if you have any additional questions or concerns!
28,5,2019-11-26T04:17:47.000Z,Crissy2294,I love this app 👍🏻,From the moment I downloaded it to now I was 8 weeks pregnant when I downloaded it and now I’m 23 weeks pregnant I love how it gives you a lot of information some I already knew because this isn’t my first time expecting a baby but for my first I didn’t have a pregnancy app and didn’t know as much as I do now I love how it shows you pictures of how you baby looks each week how you can put your own pictures and how it tracks everything from appointments to babies hight weight how it will look this week the changes you can choose baby names just about everything you need 😁👍🏻,Thank you for the lovely review. We're pleased you're enjoying the App feature and content.
29,4,2021-06-11T21:22:54.000Z,khgfhbffyh,Don’t use the due date calculator!,"I conceived on April 30, 2021. According to the app today I should be 8 weeks pregnant. I’m not. I’m only 6 weeks pregnant. We booked our dr appt. for today thinking I was 8 weeks pregnant. Our dr was very concerned with the size of our baby and schedule an ultrasound a week from now as he is concerned it is not growing correctly. He asks us when we think we conceived. I tell him. He responds “okay so 6 weeks.” I felt so dumb I had to open the app and show him where I was getting 8 weeks from! So embarrassing and scary since we all thought something must be seriously wrong.",Thank you for your thoughtful review.
30,1,2017-08-19T17:42:02.000Z,Ebbyoni,Waste of time,"Sorry, but this app is pointless past 14 weeks. I'm 29 weeks and just downloaded it, only to find that I can't even read the weekly pregnancy updates (after 14 weeks) without paying to upgrade. I understand having paid features, but they're going about it the wrong way. The weekly updates are the main reason people seek out these types of apps, and should not be what we have to pay for.","While we understand your opinion, we would like to highlight that free apps aren't really free - they might use your data or fill your app with lots of ads. We prefer to ask for a small one-off payment instead after the 14th week of pregnancy. We hope you understand."
31,5,2018-01-10T05:07:48.000Z,ArtistNot1,"Great app, one update requested","We love the app! The information is great and it’s so nice that it lets you log so many important things such as appointments, your weight and birth plan notes. We would love to recommend it to our friends, but we’d like one option added. When a man signs up to follow along with the development of his baby, he should have the option of logging in as a spouse and being greeted as a “husband” not just a “partner”. Those of us who are married and awaiting the birth of their baby would very much appreciate this option. Thank you in advance!","Thanks for the feedback - we'll share your comments with our developers. We're glad you overall like the App, though!"
32,4,2018-01-23T00:21:37.000Z,Wolfmama0208,Nice app,"I enjoyed this app. The videos were cute and the home screen is flattering. Simple & functional. It was my go to. It did only go up to like week 14 && then you have to pay a fee to continue & enjoy it. I didn’t do it though because I had another baby app what to expect when expecting and it’s free all the way. I do think this app was easier & majority of the time my go to. The other one offers more info though as well as articles, versus this one had the cute baby pics every week that stood out and the layout was much easier to navigate. But I did thoroughly enjoy this one and would recommend it to everyone.","We do ask a small fee after 14 weeks to keep the beautiful App free of irrelevant advertising. Please be assured that your data is used to personalise the App’s content. For example, so we can show you articles to your specific week of pregnancy. Your data is respected with the highest level of security and privacy protocols."
33,5,2018-06-01T04:53:43.000Z,Clari6610,Best pregnancy app!,"I downloaded several different apps when I first found out I was expecting again. At first this one wasn’t my favorite because it had a lot of the features blocked that you had to pay to access (as most of them do), however, they now offer a lot more and it’s amazing! I look forward to my update every week and I’m super thankful for all the people that put effort into this app. It helps me and my husband to see what’s coming and what to expect. 10/10 I will recommend this app to every pregnant lady that asks!",Thanks so much for your lovely review! We're working hard to create the best pregnancy app!
34,5,2019-03-03T05:37:10.000Z,Billy379,Love Love Love!,"I highly recommend this app! I have 5 different ones, including this, and Pregnancy + is my absolute favorite hands down! It’s incredibly user friendly, it’s simple but still full over everything you could possibly need.",We're so glad to hear you have enjoyed the App's features and content. Thank you so much for the wonderful review.
35,5,2019-04-26T04:13:31.000Z,Gigglybites,Awesome app,"Missing my wife’s pregnancy due to the Military was rough, but I truly feel like this app helped ease my mind. It’s very easy to use and tracks the entire pregnancy. Whenever I wondered how big my son was or had questions about the pregnancy this app literally had all the answers. It’s a great way to stay connected with your spouse for the entirety of your pregnancy whether you’re geographically separated or together. Also it won’t let you forget what week you’re on so I was always on the ball when it came to sending my wife a nice text or call every week of progress.",What a wonderful way to use the App! We're glad we could keep you in the loop and we truly appreciate your thoughtful review.
36,5,2019-05-27T12:14:51.000Z,T.Okpara,Excellent!!,This is my second pregnancy and I’m scheduled to be induced tomorrow at 39 weeks. I used this app religiously almost every day throughout this entire pregnancy. I looked forward to seeing my “virtual baby” grow week by week and reading all the the information about his wellbeing and growth. My little 4 year old daughter fell in love with the virtual baby! She loved touching the screen to make him move around and make baby expressions in the “womb.” This app was very helpful and extremely fun to have on hand. I would recommend this app for anyone going through pregnancy whether it’s your first or 4th! Great app!!,"Thank you for the lovely review - we're glad you're enjoying the App. It's so cute that your daughter likes 'playing' with the baby in the App! Since you’re one of our valued Pregnancy+ users, perhaps you would be interested in knowing that our follow-on app, Baby+, is currently available for free. Below is a useful link that you can use to download Baby+ for free. https://baby.app.link/reviews Baby+ gives you everything you need in one App: helpful Daily Information, a Personal Diary, White Noise to help your baby sleep, eCards that can be shared with family & friends, Amazing Photo Tools, Development Trackers, Reminders, Breastfeeding tips and so much more."
37,5,2019-06-02T10:26:10.000Z,k-bina,Favorite app,"Love this app, it made me feel connected to my baby on a level no other app provided. I am big on information about my pregnancy and baby so I enjoy the daily articles and updates. I love how the app allows you to customize the baby, the sound effects, weekly visual baby updates are so cool to see. I love the animated baby.",Thank you for the lovely review. We're pleased you're enjoying the App's content and features.
38,1,2020-12-14T19:23:25.000Z,myrandomcat,Trigger Warnings Needed,"For someone who has PTSD surrounding cancer, this app does a terrible job at proving trigger warnings. I.e they do not at all. I pulled up an article that was suggested for me on that day and it was incredibly triggering to my PTSD. There were no warnings at all and the article presented facts that were honestly written in a way that was anxiety inducing. On top of all this, this app also tells you very little about what is actually going on with your baby compared to other apps where there is a lot more information. They also have some outdated information about chromosomal abnormalities tests. Overall, I liked this app to begin with but I had to delete it because their articles have been triggering anxiety for me more than once now. I wish the app developer would include content warnings before you click on the articles.","Hi there, sorry to hear you feel this way about some of our articles. We would like to find out more about the articles you have found particularly triggering, please could you send us an email at support@health-and-parenting.com so we can look into your feedback further? Thanks in advance for your contact. Kind regards."
39,2,2019-06-19T06:23:58.000Z,M4♥️,Would have gave better rating!,"So, so far this has been the best pregnancy app that ive been using. I LOVED it UNTIL I purchased the upgrade to get the kicker and contractions!! First off I don’t do military time and there is no option to change it as far as I can find. Second... and the biggest problem with this app for me is that every time I go to log a contraction, pressing start keeps deleting all my contraction history 😡 what’s the point of keeping track of it if it keeping only giving you an option to delete when pressing start! Last one.. I hate that the app keeps saying I’m a week ahead even when I changed the setting to current. Other then those 3 things important thing, I really like the app. But Unfortunately LOVED turned into LIKE.",We're sorry to hear you're having problems with the App. We'd love to help you change the time settings and determine what is happening with the contraction timer. Can you please contact our customer service team using the Contact us link in the App or by emailing them directly at support@health-and-parenting.com? We'd like to help you love the App again.
40,3,2017-11-05T02:03:20.000Z,MrsMM2,Okay app but not worth $4.99,"Downloaded this app and another one when I found out I was pregnant, I rarely pay for an app upfront because I'm particular about the usefulness and layout. I felt like this app was okay, but from a design/navigation standpoint it's too busy for me. I preferred the simplicity of the other app over this one and therefore used this one far less, however I would still check it on occasion. That was until I was over 14 weeks and was unable to access anything without paying.",Thank you for your feedback - we will use your comments as a guide as we continue to improve the App!
41,4,2018-01-09T20:11:43.000Z,K10allday,Great app with major oversight,"This is my favorite pregnancy tracking app, it covers really everything you could need and has a very user friendly interface. Maybe adding option to upload weekly progress photos instead monthly would be nice.",Thank you for your feedback about the images - we will share your comments with the development team as they plan for future updates.
42,4,2018-10-18T15:18:22.000Z,Casanovasmom,Great app but the twin ultrasounds,This is a wonderful pregnancy app so far. My only issue is not being able to tell what an ultrasound would look like because you have it as a twin ultrasound. The twin ultrasounds are great for those having twins and I hope someday you can have a button to say “I’m having multiples” or just “a single baby” so those who are having more than one can see that their ultrasounds will look similar to the twin ones and that those who are only having one can get a rough idea of what their ultrasound will look like or should look like. But still a great app,Thank you for your feedback - we are working on twin improvements and hope to make them available soon. Did you know you can set the App for twins by going to the Pregnancy section of your Profile and tapping the Baby Gender setting? Hope this helps!
43,5,2019-02-21T04:57:33.000Z,princessimabadgirl,Smh,It’s a great app how every when u go to pick the race of the baby why is the black baby hair looking like that but the other races baby hair is all slick and smooth um I gave birth to 7 child one is mixed with Puerto Rican my other kids are black and in currently pregnant and ALL MY KIDS HAIR CAME OUT SLICK AND SMOOTH. How dare y’all discriminate against black nb babies and make they hair look like that and then it’s not even like the other babies it’s on the side of the head smh and that’s why I rated so low y’all want even let a fake nb baby have any thing beautiful about it’s self smh CHANGE THE HAIR AND MAKE IT THE SAME,We have been working really hard to being fully inclusive and we have good intentions to be fully inclusive. We do appreciate constructive feedback and now that we have successfully implemented a range of ethnicities we can revisit some of the models to make some small changes. We hope you can appreciate our good intentions and please rest assured that your comments will be taken on board. We wish you a happy and healthy pregnancy! Kind regards
44,5,2019-12-03T18:15:40.000Z,AndromedanCheese,Best Pregnancy App I’ve Used,"30 weeks here, and out of all the pregnancy apps I’ve used, this one is my favorite. Lovely format, graphics, and informational articles. It’s also easy to navigate to track specific things (e.g., your weight, baby size, etc.).","Thank you for the kind review. We're pleased you're enjoying the App. Did you know that you can continue your journey into parenthood with us by using our follow-on app, Baby+? Baby+ gives you everything you need in one simple app: track sleep, feeds, nappy changes and your baby’s growth; find helpful information (including breastfeeding tips); access a personal diary and helpful reminders; use white noise to help your baby sleep, amazing photo tools and so much more. When you're ready, use this link to download Baby+ for free: https://baby.app.link/reviews"
