,id,rating,date_time,user_name,title,body
27,27,5,2021-03-16T16:57:08.000Z,kleinemBudget,"Easy, basic, and I loved it my whole pregnancy!","I’d been using the Ovia app for my period for years, so when I got pregnant I switched to the pregnancy app. It was so simple to use, and I loved the familiarity of the app having come from using their fertility app. The simplicity I think is what I really liked, simple but certainly enough! I loved the little images to show how big baby is compared to your hand or a seed per say. The little feet, it was a nice touch. I didn’t use the kick counter tbh because once I could feel my daughter kick, she basically never stopped moving. She was kicking so much it just didn’t make sense to try and record it all 😅. But anyways if you need the kick counter it works super great, and there’s all sorts of supportive and informational articles through the app that I appreciated. It helped me get my breast pump as well which was fantastic. Highly recommend!"
28,28,5,2020-01-24T13:45:10.000Z,JD13189,Love love love 💕,"I have used this app for drs appointments and just tracking my pregnancy up until the day i gave birth to my sweet little boy!! I absolutely love that i was able to put my drs appts into the calendar and take notes in it. I would write my questions and concerns in the notes section and ask them at my next drs appt, it was just very helpful. I also love all the little facts they put in the timeline for how my son was developing in the womb and all the articles on pregnancy. I still use the pregnancy app for the articles and facts on the timeline for how he’s developing now in the world, i just wish they had the timeline with these facts and articles on the parenting app too. The parenting app is good too. I hope it gets updated though, so i can put his drs appt in the calendar and take notes to ask his drs, and then i can do the same for my son."
29,29,5,2019-11-06T19:07:29.000Z,Andddeewww,Favorite Pregnancy Apps,"I tried a few different pregnancy apps and this is by far my favorite. You can see illustrations of your baby at different stages, check whether certain foods or medicines are safe during pregnancy, track your weight and symptoms,  post questions to a community forum of other Ovia users and so much more!  Every time I think, “I wish Ovia had this...” I find it seconds later, it’s so useful."
30,30,5,2018-01-07T14:44:40.000Z,Kellystan,Best pregnancy app ever!,This app gives you daily updates as well as weekly updates about your baby and about your body. It tells you what to expect and It’s so accurate.  You see weekly illustrations of what the baby’s growing body looks like and also it has little growth charts of hands & feet as well. I check the app everyday because I love seeing the daily updates of how the baby is evolving. It’s really neat and informative. You can check updates from the weeks ahead which is nice because I like to be prepared and you can track everything. I put all my appointments in the calendar for this app. The calendar is also convenient because you can skip ahead to certain dates and it will tell you how far along you will be at that time. Love this app and can’t recommend it enough!
31,31,4,2018-03-04T04:05:15.000Z,ktimms,Overall great - a few small notes,"Love this app! It is user friendly gives me plenty of info but isn’t overwhelming! I love that I can log all my data in one central point but what would make this app better is to have that data more usable. For example, I log my weight and I can’t see a summary of my weight gain to date to see if I’m on track. There is a tending section but the graph only shows the last few says and you have to scroll to get more data. It would be more helpful to have all my weight entries in a complete log or to actually have the app calculate for me. Similarly if my goal is 4 workouts a week it would be helpful to see when I’ve met that goal or when I haven’t. The app has great information and I do like having one central place I input all my data but it’s bit frustrating that I can’t get all that data back out in a useful way."
32,32,4,2018-05-26T12:50:17.000Z,JJJoooW,App does not work!!!,Update: support team helped with sorting out the issue. App runs fine now. Thanks!
33,33,5,2018-06-30T13:40:42.000Z,BhumiVish,Unbelievably Amazing,"Hello to-be moms,"
34,34,5,2018-08-07T00:34:12.000Z,Rabbits & cats,"best pregnancy app, no click bait","i tried all of the major pregnancy apps, and ovia is the only one i am still subscribed to and have on my phone at 8.5 months. all of the other apps constantly bombarded me with ads and click bait about the “10 things you’re eating that are harming your baby” or “5 things you need to stop doing NOW to have a healthy baby”. the ads were one thing, but the articles about what to do and not do on the other apps are often unsupported by medical literature. Ovia doesn’t try to give me anxiety about eating anything, shame me for not doing certain things, and doesn’t present me with information that is unsupported by doctors and the medical literature. i highly recommend this app for any mom that gets anxiety from all the click bait on the other apps."
35,35,1,2018-08-10T11:24:15.000Z,gracie123456,Feels like a constant survey,"I’m sure the way they monetize is by sharing user data. They constantly are asking questions like “do you struggle with mental health?” “Have you ever had a miscarriage?” “How many children do you have?” Not just on the main page, but there is a whole page dedicated to survey questions! Yay! Exactly what my pregnant, tired, sad, self wants to do when I’m looking for a little support and place not to feel so crazy. Answer really personal questions that are shared with, who knows?:D"
36,36,5,2018-08-31T03:41:03.000Z,AugiRi,So in love with OviaPregnancy App!,"Well with this being my first pregnancy and come to find out, I’m having twin girls, I had so many questions and concerns."
37,37,5,2018-11-11T23:12:57.000Z,NatureLove3567,Most Informative,"Ovia doesn’t necessarily have all the excitement of articles everyday, BUT they have so many other helpful tools that other apps don’t. For example, their forum is the easiest to use. They also have a KICK COUNTER, CONTRACTION TIMER, MEDICATION SAFETY LOOKUP, FOOD SAFETY LOOKUP, and SYMPTOM LOOKUP. You’d have to download several apps usually to get those things and it saves you so many calls to your doctor about simple things like allergies and what’s safe to take. It really has way more than the other apps. It shows how baby is growing and comparative size. You can also choose what you want size compared to, cute little animals, veggies and fruits, pastries, or random. It has the weekly updates and information for multiples too! I really loved this app and many women don’t even know all the features it has. :) totally worth it"
38,38,5,2020-12-23T15:35:36.000Z,googleperson12345,"Ovia is the only pregnancy app to use, period!","I have used Ovia for all of my pregnancies! I’ve literally been using Ovia for years and have never tried a different app because this one is just so great and has everything I need. While pregnant I can check it daily for updates on my baby, tips and healthy food options, and can track how I’m feeling, my weight, exercise and so much more. It really helps when your foggy pregnancy brain forgets things or when it’s been a few years since you had a baby and just need a refresher. I also really love the food safety look up! I use it constantly. This is seriously a woman’s best friend during pregnancy. Also check out their fertility app (used that with two of my pregnancies) and they’re parenting app! I couldn’t recommend Ovia more!"
39,39,5,2019-07-03T18:16:17.000Z,Piscearicorn,Ovia EVERYTHING apps are AMAZING,"I used this Ovia pregnancy app for my pregnancy with my daughter, and I absolutely adored it... Afterwards, I used the Ovia fertility app to track my periods and eventually become pregnant again... And now I'm using the Ovia pregnancy app during THIS pregnancy with my son. I can't say enough great things about all of the Ovia apps..."
40,40,3,2018-03-09T14:41:42.000Z,VadeMecum8,Some Good Stuff...,"This app is... okay. The layout is nice, and I LOVE the different themes for how big your baby is (“Parisian Bakery” and “Weird But Cute Animals” being my favorites.). The daily facts are fun and interesting, though a little repetitive."
41,41,5,2018-06-24T15:35:50.000Z,SaltAndPepperMe,"Useful, helpful, fun, & cute!!","I used the regular Ovia app not to track ovulation but only to track when I had my periods so I would know when it was coming, and understand when my moods would change during the cycle. When I marked I was pregnant (we weren’t really planning it but took a chance and it happens on the first try 😳), the app brought me to the ovia pregnancy app. I loaded it and found that it was even more fun and cute than the regular app. You can decide your background colors, post your picture, nickname your baby a fun name, even choose if you want the app to show you the size of your baby in bakery food references or fruit references, or some other reference. I like it. It give you info daily also about the growth and development of the baby."
42,42,3,2019-04-23T11:00:01.000Z,ALP_233,"Great app, but could be more inclusive","The app itself has been great as far as telling me about my baby’s size and development! It’s so fun to see what weird animal she’s sizing up to and about how big her little hands and feet are....But I wish there was a way to add what kind of birth I’m having. Despite months of planning and preparing for what I considered a “normal birth,” I’ll be having a scheduled c section. This has been a pretty emotional thing for me to work through, and it would’ve been great to be able to select this type of birth as an option in the app and receive articles and insights regarding c sections. Getting daily notifications and articles about managing pain during labor and knowing when to go to the hospital has made this whole experience feel more isolating. I know c sections have gotten far more common, so I would request that you factor them in to the app and its content."
43,43,5,2020-12-19T12:46:02.000Z,alexz0518,My favorite,"Like probably every new mom, I downloaded multiple apps when I found out I was expecting. Ovia was one of two that I actually kept. I love the daily facts and emails as well as the weekly updates with so much insightful information. The hand and foot growth pictures are just too cute along with the size of baby. Being able to track every symptom, doctor visit and special moment is super helpful (especially when you’re experiencing pregnancy brain). My only negative is that we decided not to know the sex so we didn’t choose one in the app however it referred to baby as she more often than he - it would help if it mixed it up in the same read or used “s/he”. Aside from that I love it and can’t wait to see what it offers post pregnancy"
44,44,2,2020-05-21T14:02:46.000Z,Fb bank,There are problems that should be easily fixed,"I got this app, along with a bunch of other apps, when I took the test and found out I was pregnant. I’m now nine weeks, and this app is one I use everyday. Now I like it for many reason, it’s cute, it’s easy to navigate and use, and it has the potential to be very useful when a few things get fixed."
45,45,3,2021-06-30T12:25:32.000Z,Oracleunik,It’s good but could be tons better,I like the concept and the follow week by week is really cool. It’s a weekly ritual to read them with my husband. Like the milestones and all the notes you can put in there.
46,46,4,2020-04-10T22:12:18.000Z,Melanie Heart,Great app,"The information we get is great and I love how they use our baby’s nickname to personalize the information ! That is one of my favorite parts! Also I love how they introduced me to babylist ! That is one of the best things that happened in this pregnancy. Some of the information becomes a little mundane, and  when you do put in some of the moods, and symptoms the app don’t do much with that information, it does not keep a chart or anything like that. That’s the only thing that i see a problem with unless I am not using that part of the app properly. I also love that they introduced me to different websites that help you get breast pumps and other pregnancy accessories that insurance pays for. For example like, pregnancy compression socks, or belly band, the owlet, and breast pumps that are not available on other sites. Thanks God for this app."
47,47,5,2020-06-15T04:18:59.000Z,Kolabo.life,Best Pregnancy App,Happy that I am a first time mother In the 20th century and get to be so well equipped  through my pregnancy with this awesome app. I was using the basic week update but now I’m 21 weeks and as I progress and have more planning to do I have just checked the app first to see if it provides what I’m looking for and it has 100% down to the Babylist registry. I’m happy I randomly found this on Apple store this would so much more work and stressful trying to find everything this app provides in different places. This is a one stop shop! Keep up the great work guys. I can’t think of  anything that needs fixing. I would suggest maybe adding a hiccup counter. I placed mine yesterday under kick counter but I noticed this won’t work for that.
48,48,1,2020-11-05T14:21:25.000Z,Goferper,Beware of adding a second pregnancy!,"I’m pregnant with my second and wanted to use the app to log this pregnancy like I did my first. The app has an option to “add another pregnancy” which I selected and added my new due date. I then tried to go back to my first pregnancy, since the app clearly said I was adding ANOTHER pregnancy and not replacing or changing the due date, but my first pregnancy had been deleted. I am extremely upset that all of my data is gone, I specifically wanted to use this app because I thought it would allow me to compare between pregnancies because I had complications with my first. I am devastated that all the information I so carefully logged while anxiously awaiting my first child is just gone, without ANY warning. At the very least, the app should very clearly warn users that their prior pregnancy will be deleted if they try to use it a second time, it is extremely misleading to call it “add another pregnancy” when it is in fact REPLACING the first."
49,49,4,2020-02-20T06:21:31.000Z,MO3Lenscap,"Overall, good and helpful with a few small faults",I have really enjoyed this app. It has been helpful and fun. My two children love seeing what animal their new sibling is similar to in size. It has helpful information.
50,50,5,2017-09-19T11:11:20.000Z,patirula,Best app I've tried so far,I used Ovia while TTC and I loved it and it truly helped me get pregnant. I was using many different apps including Glow and Ovia was the only one that let me adjust and personalize it to my cycles and changes. Other apps keep going back to 28 cycle days even though you change it. I have cycles of 50 days so I needed an app that let me personalize and understood and tell me what would happen in those 50 days. Now using the pregnancy app is so easy and fun and gives me a lot of helpful tips. It also helps me personalize it to set the weeks and time as my doctor calculates and not self calculate it based on 28 days. I love it and am so grateful to have the app! Can't wait to get up each morning to see what it new with my baby!!
51,51,5,2018-03-23T23:28:25.000Z,Dogodokov,Awesome companion,This app has been like a caring companion to me throughout my pregnancy. The style is kept light and friendly and is inviting. The interface is easy to use even though there are so many options. I love the ability to track daily stuff like emotions & symptoms in addition to food intake. I love seeing updates of baby’s size and a summary of what to expect each week.  The most impressive part has been the “health coach” that periodically sends a message about general pregnancy topics but then actually talks to me when I reply back and offers advice on any questions. It’s hard to believe this is a free app! So many wonderful features that have been a great help and comfort through my pregnancy. Thanks Ovia for this good service you offer!
52,52,5,2018-06-21T19:29:29.000Z,SpecialKay19,"Love it, but would love a new feature...","I LOVE this app and the resources it provides!!! The food/medicine safety lookup has been a lifesaver, and the explanations of what’s going on with me and baby every week are awesome. One minor thing I would love to see, though, is the app keeping all of the photos that I post to keep track of my/baby’s growth. I don’t want to be the person who posts a new photo of myself on social media EVERY week, but I would love to still have the photos consolidated and saved somewhere so I can look back on them! So it would be awesome if there could be a feature that saves your progress photos each week. I know, I know, it’s a super nit-picky thing, which is why I still am giving the app 5 stars 💛"
53,53,4,2018-07-21T03:28:22.000Z,JJ62480,"Love this app, not the users!","I love this app! It has many great features and is easy to access and use. I used the Ovia fertility app to get pregnant and I highly recommend that one as well. My only real issue is with the community posts. So many users post things that are completely unnecessary and unrelated to pregnancy. They like to vent about their personal problems and relationship drama. It’s a waste of our time! I’m currently expecting my third baby and I try to be helpful and encouraging to my fellow expectant mommies, but having to scroll through and read ridiculous posts about who knows what gets very annoying and therefore I removed a star. I wish this app could filter out the unnecessary posts and keep the topics pregnancy related only! Otherwise, great and useful app!"
54,54,4,2018-10-01T11:04:26.000Z,I like chiken: ),Very helpful,"I used both Ovia and Glow when trying to get pregnant, and updated when I got pregnant. I truly appreciate the fact that Ovia has the food warning list, the medicine safety, the way it counts down your dates and tracks your pregnancy, and my husband and I both have so much fun looking at what size our baby girl is not only in fruit/veg but the “fun and games” and “cute but weird animals” for comparison."
55,55,4,2018-12-29T06:34:46.000Z,Goldiegc,Good app needs more details.,"This app is simple to use, which I love. It would be nice to have more details on baby development and/or body changes. I do sense it focuses more on smooth pregnancies and less on those who may have some slight complications. I’ve had morning sickness and weird symptoms (nausea, sensitives to some foods, muscle spasms, etc) throughout my pregnancy. It would’ve been nice if some common symptoms could be mentioned for those who have them can relate better."
56,56,4,2019-03-27T16:59:45.000Z,Szeszesze,"Some great, some just ok.",I love this app for some features & prefer Pregnancy+ for others. So I use both.
57,57,1,2019-11-13T15:57:19.000Z,vaw7,Frustrating app,UPDATE: after the most recent app update I’m unable to even use this app.  Very disappointed that there’s been no news or a fix to this yet. I will give it a few more days and then I’m getting rid of it. No sense keeping an app that doesn’t work and taking up space. Wish I could use for the rest of my pregnancy.
58,58,5,2020-12-18T19:25:19.000Z,shastiny,Best out there,GettingPregnant young is very scary and you want to make sure you have all the information needed turn true that you have a healthy pregnancy and this app has by far been the best app I’ve downloaded for this purpose. I had a miscarriage back in September and got pregnant again at the end of OctoberAnd this app has been a lifesaver. Not only can I track my babies growth but it also gives me tips and information I need on staying healthy both physically but also mentally and emotionally and it also gives me tips and gives me suggestions on what I could experience each week ofPregnancy so I’m not left in the dark I definitely will continue to use this for future pregnancies I love this app!
59,59,2,2019-06-19T19:04:47.000Z,Reviewer7531,Doesn’t take into account diseases,"Hyperemesis is a condition that affects about 1-2% of pregnant women. Common, but rare. And every day the app shames HGers by asking us if we are taking our prenatal. Trust us, we’d love to take a prenatal and do pregnancy yoga and love the life, but taking a prenatal generally makes us vomit our stomach contents. Brushing our teeth, walking through a grocery store, daily life is already hard enough. We feel bad we can’t take the prenatal vitamin (which isn’t as necessary to baby health as NUTRITIONAL FOOD is, says the American Pregnancy Association.) But even knowing that we have HG, because the app asks, it still shames us every time we open it, we can’t use it without it being like the nagging parent going “you really need to take a prenatal.” I would, if I could, if it didn’t make me vomit everywhere. Thanks, Ovia, for shaming pregnant women when you’re aware already of their disability during pregnancy."
