,id,rating,date_time,user_name,title,body
10,10,5,2018-09-22T04:02:41.000Z,Suvendu_Hal,Healthy app,I have to say that the app inspired me to start walking everyday and looking after my diet. I lost 1 kg in 9 days but more importantly I am feeling more energetic. For reference I am 49 years of age and have an office job.
11,11,5,2019-09-17T09:56:15.000Z,ManjuNautiyal,ManjuNautiyal,"Informative ,easy to use,provides analysis on the nutrient value of calories consumed ,its easy to keep track of calories taken in at every meal ,helps balance calorie intake for different meals as in breakfast morning snack lunch etc ,I became more aware of the caloric and nutrient value of the various food items I mindlessly use to consume earlier ! I still indulge in junk food but with awareness and responsibility ,I especially like the repeated reminder for water intake as we tend to forget regular intake of water even though we are aware of the necessity of consuming eight glasses of water per day ,all the extra information regarding nutrition fitness and holistic health is helpful inspiring and handy ."
12,12,1,2020-07-28T11:49:46.000Z,navneet.jadhav,It’s a marketing gimmick,I want on this app by looking at the pictures they post in their add and purchased their premium membership. It was just waste of my time and money. Leave of reducing any weight I gained more than 3 kgs in about 3 weeks...
13,13,1,2021-01-04T08:42:51.000Z,YatinGodha,Cheater,"I was using the free app. One sales executive continuously kept calling me until the time I got enrolled for a 3 months Premium membership in which it was told I will get unlimited access to 2 coaches (one fitness and one diet coach). However, it was vice-versa of that... actually, I was supposed to seek their appointment based on slot available in their schedule. Mostly they were all booked. Later after lot of request I got my coaches changed to those who are comparatively free. I lost my one month in this process. Later, the diet coach shared one diet plan (with maximum 3-4 different dishes in all meals). Just one diet plan continued till the end of the plan. {I paid more than 5000/- for a chart of 1&half page dishes) :("
14,14,4,2020-09-06T17:32:27.000Z,Dr Deepika Surendar,Great App..! But need little improvs..!,"Hi. Having big database for different foods and their caloric values are really challenging and u guys are doing a great job. However, there can be certain improvements.."
15,15,5,2019-09-21T17:04:09.000Z,Anurag190339,The best app for tracking diet and overall fitness,I have never written any review however i am writing this because i think this app can help others like me for achieving desired fitness goal..
16,16,3,2021-06-12T12:12:48.000Z,Dictator11,Good app but too many subscription pop ups,The app UI and features are well built. Food library is also very vast and includes most of the indian foods and searching them is very easy and information is very accurate.
17,17,3,2019-11-25T15:28:36.000Z,sukanyasoundar,Disappointed,"Was initially impressed by the app’s content and the novel idea of coaching a person at their comfort of home. Signed up for premium plan after some research. Everything went on well till I showed dissatisfaction towards the assigned dietician. Not to blame, but the dietician could not understand my background and asked me to ignore the concerns I raised. The diet plan was never customised to suit my needs and even after repeated requests, the sales person did not even lend an ear to the complaints raised. I did not hear from him again."
18,18,1,2019-08-07T13:44:15.000Z,Space.flash,Cheap marketing strategy,"Good app to count calories but there is a catch,"
19,19,1,2019-08-28T19:23:24.000Z,ImSidart,Bugs,"I have been using it since over a year. But from past few days, it keeps changing target calorie, water in take etc. So I had lost like 6.4Kgs in 108 days and my target was 72 Kgs. And today it deleted all my data, asked me to set target again. Showed that I am obese and my Ideal weight is 58.8 Kgs. Before that it was 72 Kgs. I am 5’8”. Should I just vanish in air. Calorie target increased to 2600, before it was 1650, then 1800, then 1950. I am really confused. I had also talked with Customer care. My Premium worked for like 15-20 days, then vanished. Kept asking me to set my meal plans, then asked me to buy premium and when I tried that, it says you have already purchased this. I admit that this app has helped me a lot in keeping track of calorie and workouts etc, but these things keep messing up my mind. I have uninstalled it."
20,20,4,2018-03-23T06:57:55.000Z,Parryk83,Excellent app for Indians especially,"This is an excellent calorie tracking  app, especially for Indians, with its comprehensive database of Indian foods."
21,21,5,2018-09-14T05:02:59.000Z,iPhone_Guru_2018,Best health app ever used,I have dabbled with quite a few calorie counter apps for quite some time. I have tried the so called most popular ones in Appstore but nothing beats this Period. The USP of this app is its extensive database it has got every variety of local food you usually eat along with nutritional info. Hats off thats an achievement in itself. Not to mention the integrators and the coach plans. The integrators integrate with default health app of iOS and tells you the calories you run/walk. Big kudos to the dev team keep it this way don’t change anything..!!!
22,22,5,2018-09-19T01:39:10.000Z,RoyAnkita623,Wonderful journey past a year,"I have been connected to Healthifyme since almost a year. Initially, 1st 2 months were hard for me to follow their routine of exercise and diet. But, eventually I was able to see a slow but steady transformation from 72 kg to below. What I learnt was we need to have patience coz instant is never good. Healthifyme gave me that confident, through their regular check on me. Ananya is one of the dietician who had always kept a check on me, why I have not been able to post my details in app. Now my weight varies from 62 - 63 kgs. I would say, try Healthifyme for a healthy you 😊"
23,23,1,2019-04-27T10:13:31.000Z,sumitchugh22,Very poor subscription experience,Very poor subscription experience - do not take up the paid plans!
24,24,5,2019-09-05T15:39:10.000Z,Meetalish,BEST APP EVER!,"This has come to my like something god sent. I absolutely am in love with this app. Not only does it tell you your target consumption for the day and bifurcated into different meals. Once you punch in the food it tells you the calorie, fat, carbs, protein and fibre count/breakdown of each item consumed. So you can adjust your intakes throughout the day. I am not at all a foodie and because I’m a yoga teacher I would eat less and spend more energy. I have been wanting to gain weight and this app is immensely helpful. And not only to gain weight but the understanding of food and healthy living. AMAZINNG AMAZINNG AMAZING!"
25,25,1,2020-12-02T16:00:00.000Z,Ta Ag 10,One of the worst App and Services,"Unfortunately after a lot of follow up with the team, I am writing this review."
26,26,3,2020-06-03T04:59:31.000Z,Pumpy yumpy yumpkin,It’s relatively good. I have a few suggestions.,The app is good (better than all others) in the way that it includes many Indian dishes and foods in its tracker. I truly do appreciate that.
27,27,5,2021-05-17T02:25:51.000Z,PrashanthGupta,HealthifyMe is amazing app,"Started using it now I can’t leave without using it. It’s that simple. All you have to do is “start”. The cool feature is plethora of Indian cuisine and their statistical information. After you start using HealthifyMe you’ll never look the way or eat the regular food old ways. Choice of food will change for better, balanced diet improves and will encourage you to be within daily calorie diet. Most importantly it tracks your calories burnt by tracking activities is like “cherry on top”.  Why wait. Download now."
28,28,5,2020-12-10T08:52:04.000Z,liwe128,Lost 20 kgs in 5 months,"I had history of back pain (herniated disc) which has limited the daily activities and also heavy workout was a strict no to me. The diet coach (AKANKSHA MAM) & fitness coach (VAISHALI MAM) were exceptionally well, they councelled me first and also made me believe that i can loose weight with controlled diet and specially designed exercises. The diet chart and tips shared by AKANKSHA mam were so much effective and exercises from VAISHALI mam helped me to strengthen my lower back. I actually reached 78kg from 98kgs in 5 months."
29,29,5,2019-11-13T11:56:02.000Z,RohanPendyala,Much better than my expectations,I signed up for this app and paid for smart plan and I talked to a consultant who clearly explained everything in detail for me to lose weight. She pointed out the things I missed to add my diet and recommended me best foods to add to my diet plan. The consultant was very polite. To use this app first hit the gym and workout for 3-4 days and then consult all your doubts via this app and track your calorie intake. The calories you burn out is dependent upon your workout regime. Don’t blame this app for your failures. No pain-No gain.
30,30,4,2018-06-14T03:06:31.000Z,vikyviks.vs,Recent update is not good,"Your app basically solved a very good purpose of tracking our daily eating habbits and the calorie intake as well as it suggesting the right amount of calorie intake wether to put on weight or lose it and it was really helpfull because ""it helped keep track over a long period  of time, we could go back to a previous date "" but after your recent update, one cannot go back to a previous date to modify any dietary change or to look back at any particular meal of the previous so many days."
31,31,3,2018-08-21T14:12:49.000Z,prabhuan1,Ok ok,App is good. It has good database and helps in capturing the data that we would need.
32,32,3,2018-09-24T02:01:50.000Z,Ayurom,Quite a few things missing,"The app is good in terms of food database and overall functionality. However, it missies a lot of important functions like:"
33,33,5,2019-01-18T02:54:55.000Z,Meet'$,“HealthifyMe” the best weight management app,"I don’t want to talk about it features because it doesn’t need any promotion. Features are designed perfectly so that one can reduce weight by own. Hence, HealthifyMe= no gym, no regular visits to random physicians. You’ll get results in 15days because i got mine with -1 kg even without purchasing plan but this number can be multiplied by 4 with premium plans."
34,34,5,2019-07-25T15:48:19.000Z,pankswa,HealthifyMe really rocks👍🏻,"One of the best application to loose weight and stay fit no need to buy any other instrument to track your steps,calories burn etc. moreover one can get notification what is lacking behind in daily intake and what is the best food to eat to cover that. I have lost 7.5 kg in two months after following the calories intake guided by HealthifyMe. Regular water reminders put another star 🌟 in the application two thumbs up for HealthifyMe if I can lose weight so can you...... go go for it👍🏻"
35,35,5,2021-05-20T12:06:24.000Z,Ankitasri96,"Value for Money, sophisticated and easy to use","This is probably the best in the field. Their expert professionals are able to help in terms of diet, workouts (prescribed and the ones in studio), mental health, etc. The calorie tracker tracks macros and micronutrients, it works in tandem with built in phone apps for health. And the trainers are always working towards individual goals for the users. The weight loss/strength training is gradual, healthy and aims at lifestyle change. Their methods are not hearsay and are properly researched and executed by trained professionals."
36,36,5,2020-11-07T01:46:05.000Z,ajgowtam,Great for tracking Indian food,Most of the Indian food items are covered and that  is simply awesome.
37,37,3,2021-07-25T03:23:31.000Z,Divitttt,A rant,"Man it’s really annoying how many times the app tries to sell the paid version, I don’t want to pay for this I will never pay for this kind of a service so please stop making your app a pushy salesman for the premium version and make a premium version which actually adds value and sells on it’s merit rather than relying on cheap tactics like fake discounts. We all know that those discounts aren’t real, you aren’t gonna get anywhere with that. Make something valuable and people will pay. Sorry about the rude language, hope my feedback helps you guys!"
38,38,1,2021-02-03T11:51:53.000Z,firjdbfdjejrb,Not for me!,"The app is extremely focused on only the aspects of weight loss. Just counting calories isn’t enough, I wanted an app that would calculate my daily nutrient intake. It fails at that. No matter how much good stuff I ate, it would still calculate my calorie intake as extremely high, and then I would start getting phone calls from their team on how I can pay for a diet plan and reduce weight so they can make money. I think it’s ridiculous to play with people and their self esteem especially since I am of a lean built. Immediately uninstalled for promoting toxicity! If they consider adding a feature of daily nutrient intake and prepared an analysis for that, it would be so much more useful! Wasted opportunity"
39,39,2,2020-03-24T07:54:23.000Z,Aniran,Irritated,"Quite irritated with the app. It’s fine for a calorie counter. As soon as I signed up for the Smart Plan, I was hounded by daily calls from their end suggesting that I should book a phone appointment with a nutritionist. This nutritionist asked me a few questions and immediately jumped to how I should upgrade my plan by paying an extra Rs. 4.5 thousand. Instead of helping me with what I can avail with the current plan, she just tried to peddle the more expensive plan. If my experience is anything to go by, not recommended. They seem to have great experts, but I can’t seem to avail the benefit of anything except for sales calls."
40,40,5,2018-08-09T14:04:02.000Z,PSSekhon,Wonderful App .....:.:. One of the best,I have been using this app for almost 2 months now and it has immensely helped me to control my calories intake. Though I have long way to go till I reach my target of sub 70 KG weight.
41,41,4,2018-09-26T05:18:05.000Z,Jujku,Good app,"If you want to lose weight and cut down your calories then this is the best app to track your everyday calorie intake as well as your breakdown of fats, protein, carbs, fibres. It also connects with the fitness trackers and gets all the information required. I would recommend to choose this app as they have all the Indian meals along with the portion size."
42,42,5,2018-12-28T19:50:17.000Z,ArchitJain,Great app for food logging but no Apple Watch support,One of the best apps to track your food (Indian). They have in-house nutritionists and have recently launched a new section where you can buy healthy food from the app itself.
43,43,3,2019-07-19T03:04:54.000Z,prateikb,Indian food? Oh yeah!,Best part of the app is the food database. They have almost anything you search.
44,44,5,2021-04-19T09:02:03.000Z,asifaazmat,I am loving it!,I have tried a lot of apps in past but this seems to be doing the best job ever. The voice assistant Ria tracks your meals everyday and sends a report and highlights on where you were right and what needs to be changed. Also it is very easy to track calories of indian food which i really liked. It’s been 3 days but i am already enjoying using this and this is helping me track my food to help in weight loss.
45,45,5,2020-06-16T04:06:45.000Z,Chirag Rana,Quintessential Health based application.,"The app is fantastic, no doubt about it. But recently, I have observed that the application has begun to lag a lot, while searching for food data, while clicking on the various options, such as the add food, add water intake etc, the app lags and well crashes in the end. The development team should take note on this and begin working on it ASAP. This app has been life changing for me. Kindly look into the issue."
46,46,5,2020-03-08T03:55:17.000Z,YeshwantRao,YR using HealthifyMe,1. When we try to measure the calories for some combination food item it does not show. There could be a facility to add such combinations food items.
47,47,5,2020-10-11T16:08:32.000Z,Ankita90,The paid coach plans are not worth,I tried healthify free tracker and recommended the coach plan to one of my friend. This was my biggest mistake.
48,48,2,2021-06-28T17:33:17.000Z,Krushidhar Lekkala,Clumsy interface,"The app landing page seems to have too many items shouting for attention. I installed the app to use the food tracking feature, but I could not figure it out the first few times. Then when am adding food for dinner, the items not in the frequent list do not show as being selected clearly even after I select them. And then the app tries to take me to some subscription plan even before I add my first meal to track. Going by the ratings and what I heard they seem to be doing something right, but the first impressions of the interface definitely were not great."
49,49,1,2019-07-23T15:45:45.000Z,junab60,Technically Unsound App with extremely slow response time to issues,I got carried away with the rating of this app and became a paid subscriber. The rating and comments were misleading. The app did not function properly for at least three weeks because of a technical glitch. Multiple interactions with the response team confirmed to me that their technical support team is inept. The only thing I got was a good flavour of the sweet call centre type responses without much substance in the proposed solution.
50,50,4,2018-07-08T10:59:27.000Z,himank123,I love it ! But latest update is not saving time,"I love this aap. Indian food catalog is remarkable. However latest update is tome consuming. Before we write the half of the name ,  the full name of the dish will automatically appear, just tap in and boom it’s added. But now you put the small font due to which full name doesn’t appear, tapping on if  I need to see calories I can’t I again have to tap on “more” to know that. It’s consuming, I would love to roll back on previous version."
51,51,1,2018-11-29T02:35:28.000Z,Krishna_Muppal,Over all the view of app is good but I got this app because ...,"Actually I got this app because it gives data of all Indian local foods list and there nutritional content buy unfortunately it's not . To be detail iam a doctor in NTR University is measured the food nutritional values in my college laboratory my professor also measured individually but the results are too different the app shows different measures . To be understanding u measure 1gm of carbohydrates and protein give 4 calories but 1gm fat gives 9 calories . When I select egg dosa which contains carbs , proteins, fats, triglycerides, and ....... It shows 1gm is 1.5 calories . Finally if you want accurate measures how much nutritions taking think of it .."
52,52,5,2019-12-24T06:12:50.000Z,PSJai,My conscious keeper...awesome,An excellently conceived App. Full of usual tips and directional features. I’m in awe with the whole team.
53,53,4,2020-02-03T12:53:28.000Z,cocomakeusnan,4 star - only for records it keeps !,"This app is good but later keep on  suggesting to choose new plans and dietitian,  which costs around 3999 and above ! Dietitian who called me from this app was asking me to pay 12k for 6 months after discounts!  My cousin used this app paid 6k for her diet plans .. they suggest everything over phone u cannot visit them Becz they r from different cities ! When we don’t loose weight they put blame on us that we didn’t exercise or ain’t followed any diet plan! Disappointed"
54,54,1,2019-09-15T10:24:51.000Z,yashasvita,We’Re here to Mint Money Out of your Misery,Once you take the standard plan they call you into coaxing you to upgrade to premium plan. And if you don’t do it .... well it’s another useless piece of Application.
55,55,1,2019-12-26T07:34:57.000Z,42raks,Not refunding the money. Dont Buy Premium plan.,I chose 6 months membership plan from HealthifyMe in 1259. The diet plan which I got wasn’t as expected for weight loss. I have initiated the chat to change the plan for one month. Ankita the representative she change the plan and after the changes when I asked for refund rest amount she called me nd said that I have paid 999 for 6 months and one month plan is of 799. When I explained her and showed the screenshot that i paid 1259 and one month plan is of 499 she hung up the call saying that she will check and get back. But she blocked me from chat support and there is no contact number to call customer support. Fake Service!!
56,56,3,2020-03-24T03:53:26.000Z,hellscalvin,Sometimes back button does not work on latest iphone mode,"Hi Team,"
57,57,3,2021-01-01T05:36:52.000Z,Darbiebar,Prices keep changing,The app keeps changing their prices of the plans and the names of the plans as well absolutely ridiculous . So if you take a plan for a certain amount in one month you will see the price of the plan has increased there is no consistency at all they keep editing the prices of the plans when and when they feel. which makes it very annoying to subscribe to the paid options and then continue that. For the free option it is an okay tracker.
58,58,2,2020-03-29T08:17:54.000Z,Samriddha1993ganguly02,Pathetic Support Staff,"While the app is beautiful and very useful, the tech support is useless. For every small thing, they ask for a 24 hr time to address it which would have been fine if they actually did. But when asked after 36 hrs even, not only is the problem not addressed but also they take no effort to try and fix the problem for the customers."
59,59,2,2021-06-21T16:15:58.000Z,Jeet_C,Great concept terrible app,"Concept and features of HealthifyMe app is great had been using it since two years by now, however the iOS app is super inconvenient to use none of buttons or the navigation touch points are clickable at all I.e"
60,60,5,2017-12-22T04:03:42.000Z,Ra.vee kumar,Great App👍🏻,"I've been using this app for the past two years and am extremely happy with the features inherent to it. I'm able to effectively keep track of my calories and workouts simultaneously without any hassles. Moreover, the expert advice received from the coaches is very useful and informative. Being a fitness freak, I find this app very useful and user friendly. Keep up the good work"
61,61,4,2017-12-29T05:06:19.000Z,kaustubhmulay,Awesome fitness app. Can be made better!,This is the first review I am writing for an application on the App Store. I have been using this regularly for several months now and it has helped me keep track of everything I have eaten in a given day. That makes it very helpful.
62,62,5,2019-04-25T13:56:56.000Z,Blues and woes,Transformation,"HealthifyMe is the best ever thing that happened to me. I get to log in my food so that I understand the importance of both quality and quality of food that I intake. This accuracy is achieved by my fitness Coach Imtiaz and diet coach Ruchi, both of whom are absolutely dedicated. The follow up sessions with them are absolutely helpful in keeping me on track. They make sure that I get the best. I’d recommend this to the highest extent."
63,63,5,2021-06-26T14:21:13.000Z,veds98,Simple and informative,"This is by far the most useful health tool that anyone can use to improve their diet and manage weight better. The tracker here is the best feature - which has the nutritional information of all Indian foods. I’ve been using this app for about one month, and I have lost more than 8 kgs of weight, simply by tracking my diet as per the app’s guidance. Kudos to the developers!"
64,64,1,2020-06-17T15:00:27.000Z,Prithviraj88,Very poor customer service,My wife purchased a smart plan and added a paid buddy plan. The buddy plan didn’t activate on my phone. Tried getting it resolved from them for 4 days but they keep turning it to the backend team who never get in touch with you. Every time you call them they come up with a new way to delay the resolution. I gave the support team everything they needed but apparently their system does not allow it. Total waste of money and time. Why put offers if you can’t offer them real time. Really makes me wonder if these guys have paid for the ratings on the App Store and play store.
65,65,5,2019-12-17T15:35:39.000Z,Avinash65,Your best friend and guide to good health,"At first I was sceptical, whether it would help (I was looking for weight loss). But my daughter persuaded me to use it and since then I  am using the App for almost a year, and now this has become a habit. In the process, I have lost around 9 Kgs of weight. I have become more conscientious in choice of food. The App overall has motivated me to choose a healthy lifestyle. Thanks to HealthifyMe team."
66,66,3,2019-12-08T16:32:08.000Z,nik-h,Features improvement,"Could not find feature of logging in time of meals. Time interval between meals is an importanct factor in becoming fitter. Also for few servings not all measurements are added. How can we plan a meal with available ingredients? Tweaks are required depending on factors like seasonal, economical availability of food etc. Few improvements required in the app to be more insighful. If these features are available, please tell how to explore. Have used the app for only a day. Let’s see how it fares in long run."
67,67,5,2021-03-14T13:01:55.000Z,Ambighali,A useful Healthy App,"Helps you Keep a track of everything that goes in your body thus helping you being mindful of how many calories you put inside your body. Not just that it also provides analysis of breakup like proteins, carbs etc. Surprisingly it has almost all the dishes in its database no matter which part of the state you belong to. Highly recommend it."
68,68,5,2020-04-15T16:22:19.000Z,Bharat vasdev,Good app,"But for activity tracker, it should automatically update the calories burnt when we are completing the app recommend workout. Example after completing complex cardio, 460 calories Burnt should be directly updated in calories tracker. If person is completing the partial workout then calorie should be updated for completed activities only."
69,69,5,2019-07-26T05:03:58.000Z,vinaymahendru,One of the finest food macro trackers,I have been tracking my eating on this app and it has one of the finest databases of foods and specially a lot of indian food dishes . The macro count of your protein fat carb Fiber is amazing and quick . Easy to track each meal and very easy and quick to fill data . Also used their premium service with coaches from time to time . Have lost substantial weight thanks to this app .
70,70,3,2018-05-26T16:50:28.000Z,Hk140,Great app with huge potential to improve,"The app has as huge variety of foods and especially Indian foods. But when you compare it with the best of the best such as MFP, it fails. Firstly because the database on healthify is wrong. It’s not horse science that each gram of carbs has 4 cals, protein has 4 cals and fats have 9 cals. When you calculate it’s absolutely wrong. I’ve been a fitness and nutrition enthusiast for the past 10 years and it was easy to spot. It’d be great if they can actually verify."
71,71,5,2019-05-12T16:41:31.000Z,Raghu Krishnan,Calorie tracker,"This is a simple and easy way to track your calories , water intake and net result every day every meal... it’s the most difficult for most to know how much some simple foods"
72,72,1,2020-05-12T10:34:20.000Z,SankySankyBangBang,"Idiotic AI, support and No refund of money","Diabetics — Beware and Stay away from this app. They have a smart plan which basically recommends diet plans. But in-spite of indicating that I am diabetic in profile section and food preferences multiple times, it keeps on recommending Rice-Only meals and Sugary items! Their customer support is as idiotic as their AI and is a confused lot as they promise the refund but then ask us to contact Apple for refund of Money which gets declined by Apple without proper reason."
73,73,5,2020-05-16T13:56:37.000Z,Sanyam Goyal,"Accurate tracking, Makes you self-aware","If you really want to understand the food you eat and how it affects your body, just enter the right amounts everyday and you’ll become more aware in general. Once you start being honest with yourself and enter the food you eat, this app will help you understand how intake has to be managed."
74,74,4,2021-07-01T13:57:57.000Z,ArfathShaikh,Very Helpful,HealthifyMe application is very helpful for your weightloss journey. Diet plan is spot on keeping in mind the macro and micronutrients. The diet coach makes sure you be on track with regular calls and checks. Fatima Adam has been very kind and helpful as my diet coach. Workout plan is also good but it gets a little repetitive over the course of a month. If a doctor on call could be included in the package it would really help in case of injuries.
75,75,4,2021-05-08T03:31:58.000Z,2kjn,Outdoor exercise,"Everything is perfect. But need lot of improvement in the app on outdoor exercises. While on walk, its next to impossible to keep the screen up all the time showing the second and time left. I tried even to keep the phone screen up with keeping in my hand. But it didnt work out. It should also keep running in the background or screen lock mode."
76,76,4,2021-04-12T13:41:19.000Z,66suv,Need to Improve,Just like “my meals “ there should be “myfood” list .There we shall able to save those food we eat the most. Instead of searching it every time.
77,77,1,2021-03-03T13:37:04.000Z,Ashi@123,Wish I could rate Zero. Disappointing!!,"I paid for the smart plan which they promote a lot and on my first call with the dietitian, she said that the plan is useless and wished me luck if I achieve my target. Very demotivating and kept pushing to purchase higher plans by paying extra. Highly unprofessional and I suggest HealthifyMe to not promote a plan in your advertisements when your staff has to call it useless as they just want to make cookie points with the employer by pushing people to pay more. Not interested in such ideas. Wish I could get the refund on my plan as well. Highly disappointed!!"
78,78,5,2020-02-23T16:47:01.000Z,tushark29,Beat app for weight loss,"This is by far the best app if you are tracking your calories to stay fit. Just one improvement is needed, there are many who have got result just by using calories tracking. They should be able to post their weight loss stories rather than only those who have purchased diet plans."
79,79,5,2021-06-28T06:15:51.000Z,pooja user,lifestyle change matters,"Its been 2months that i have associated with Healthyfyme team, and believe me every moment is worth it. From customized diet given by divya nikhil  jadhav  to customised workout plan given by shasi kumar , both of them are well knowledgeable and professional.  If anyone wants to see change in their lifestyle then one should definitely go for it."
80,80,5,2018-12-04T08:49:17.000Z,Dng cp,Best health app for me,Has collection of all Indian food which makes it simple to count calories.
81,81,5,2019-02-21T13:52:51.000Z,Rajkumar Upadhyay,Must have app.,I was 84kg. I lost my weight in 2 months by 13kg. I just use the app instructions and followed it without any compromise. I came to know that what should i eat and how much. And with only walking exercise i achieved my goal. Now I’m maintaining my weight and in that it also helps me. Go on. Install this app. And use it well with determination. All the best.
82,82,3,2019-03-05T13:58:43.000Z,alkapattnaik,Please enhance the GUI to make more user friendly,"Hi Team ,"
83,83,5,2019-05-28T04:31:40.000Z,shwetar1919,One of the best diet apps I have used,I have been using HealthifyMe me since it started a few years back Now it’s more like a habit for me to make a note of whatever I eat or drink and achieve my target steps for the day. It has helped me control my cravings with their customisable diet plan. I haven’t tried the paid version yet but won’t mind trying that if needed.
84,84,5,2021-07-26T16:28:59.000Z,Yjain60,More Value with decent costs,This is the app that I use more often than WhatsApp on my phone. Not only has this app made me feel better about my health but also got me into living a healthy lifestyle even during this current lockdown period. One should never hesitate while choosing HealthifyMe app. They’re the best at what they do.
85,85,5,2019-10-13T09:28:48.000Z,wnany,Good app💯,Track your meals
86,86,4,2020-05-06T02:41:09.000Z,technavneet,New screen pops again and again,As soon as you open the workout section the homepage of the selected workout pops on the main screen irrespective of clicking anywhere. I was planning to take up the paid version for homework out. But this pop up had made me look for another options.
87,87,5,2020-06-17T16:43:10.000Z,Oreo Munshi,Request,The interface to be made easier since we are not very tech savvy.
88,88,2,2020-04-25T12:54:23.000Z,Poojayadav0501,No option to track workout,"When you buy smart plan , Ria suggests you bunch of workouts and when you open one there is a list of workout but the saddest part is you can't track them from there. Individually you have to type each exercise while tracking it. Means why you guys are giving so much pain to the customers when there can be a simple option to track all activities there in the list itself. Such a big glitch it is!!"
