,id,rating,date_time,user_name,title,body
10,10,5,2019-05-04T10:22:30.000Z,foofaroo,Perfect for my needs,"I have downloaded every meal tracker app available on the App Store it seems, but nothing was exactly what I was looking for in till I found ate. I just need a simple place where I can write down or take a picture of what I’m eating, which is enough to keep me “on path” without the stress of calorie counting, trying to search a weird database for what I ate, entering the exact quantities of what I ate, or having to report to a health coach. The design of this app is pleasing, it’s easy to use, I like the questions they ask you after your meal so you can reflect on whether you made a good choice or not and why. I’m grateful to the makers of this app for understanding that not everybody wants to spend their entire life counting calories, even if we still want to be healthy. Thank you! I am strongly considering a subscription, but the free version has everything that I really need, so don’t let that scare you off from downloading it :)"
11,11,5,2019-05-25T04:46:53.000Z,this is marshall,The only food tracking app I have consistently used with success,This app is a game changer and I’m so happy I found it. I have struggled with binge eating and an unhealthy relationship with food for the better part of my life. The app is like a picture food journal that lets me track what I eat and the emotions that go along with it. In turn my entire perspective on eating has changed and I have developed a healthy and mindful eating pattern. If you are struggling with disordered eating this is the app you’re looking for. Even if you’re just trying to loose weight and be mindful of what you eat THIS IS THE APP YOU'RE LOOKING FOR. I have tried other food tracking apps and they don’t compare to this one. It’s super helpful too that they give you a day “recap” where you can see what you ate and what you were feeling/why you ate at the time. This will help anyone’s fitness journey. 😊
12,12,5,2019-06-02T14:12:02.000Z,jennah rae,Total Game Changer! 👍🏽👍🏽,"This app has become a cherished part of my every meal. It helps me to be mindful of the food choices I make by gently reminding to put as much thought in my choice of food as I would my choice of clothing for the day. I am so proud of myself when I hit that “On Path” button, it’s motivation in itself to make healthier choices. But even when I do go “Off Path”, this app obliterates the usual shame and guilt I would normally feel and helps me treat myself better."
13,13,5,2020-08-25T18:02:27.000Z,MarcelainC,Best app I’ve used,I have used numerous apps of this kind and I’ve determined that I cannot stand counting calories. It’s draining and it gives me bad anxiety. I honestly believe that counting calories can trigger eating disorders for some.
14,14,5,2020-10-25T13:40:14.000Z,Mountain Life Mom,Simple in all the right ways,"I heard about this app from a nutrition coach who uses it with some of her clients. I struggle to use food diaries because I am on the go constantly at work, frequently eating two meals at the office, often with colleagues around, and often I can’t prepare them. So the idea that I can stop, write down a bunch of stuff, look up its nutritional values, etc, has never worked. Enter Ate. You can snap a picture of your food with two clicks (one to open the app, one to shoot), and it’s already at an appropriate angle to capture your plate so it’s very discreet too. Then click once more for whether it’s on or off your “path” and you’re done. You can write in things you forgot and I really like the simple questions you can answer to add detail. I haven’t used all the features yet but I am starting with being able to capture 100% of my food each day, which is a great success."
15,15,5,2020-08-30T11:20:33.000Z,DogsRfun45678,It’s ALL about mindful eating.,"I’ve been using the app for about a week now.  Formerly I was using My Fitness Pal and sometimes WW.  The thing I like about the Ate app is that it totally makes you think about what you’re putting into your mouth.  You’re mindful in a way I never was with those other apps.  It also makes me feel totally in control of what I’m eating and makes me feel powerful.  I like that I’m not tied to a calorie number.  When I was tied to a number, I’d find myself eating things just because I had calories “left” in the day.  Now, I’m more likely to focus on whether I’m actually hungry or not.   That’s sort of the key and the hardest thing for most of us that struggle with weight.  If we could just stop eating as soon as we aren’t hungry anymore, then no one would be overweight.   That thought is life changing but very difficult to actually do when a donut is staring you in the face!"
16,16,5,2020-07-01T16:54:53.000Z,Happy Plate,Motivating!,"I have only been using this app for one week, but I love it so far!This app is so motivational! I have set a path to focus on eating small healthy meals throughout the day- choosing a variety of veggies,fruits and healthy protein! I love how easy it is to snap a picture to log my eating. I can easily see what and how often I ate throughout the day. Stopping to take a photo before I eat something really makes me more thoughtful about what I put in my body. I have also loved plating  my food to make a “pretty” picture - instead of snacking out of a bag, I take the time to plate my snacks now! It’s actually fun! I love the questions that are asked after eating- I have really focused now on eating at a table not on the couch or in the car.  I rarely eat with my phone or while watching TV, I enjoy my food and listen to my body more when I feel satisfied- rather than stuffed or the bowl is empty!"
17,17,5,2019-09-26T15:56:06.000Z,Ihatethisgame;(,THANK YOU 🙌,I used to use myfitness pal like it was my job. I developed a horrible eating disorder as I constantly was concerned about exactly how many calories I put in my body and terrified if I couldn’t track it. This app is a lifesaver.
18,18,4,2020-01-22T18:02:33.000Z,Ornery-Rutabaga,Love the simplicity!,"I have wished for a long time for an app that would give me a way to track my food without listing individual ingredients or requiring calorie counts before meals could be logged. I am so glad to have found the Ate app! The design is brilliant and as easy as it gets. I appreciate the questions to answer after each meal, especially the two, “Why did you eat?” and “How did it make you feel?” That has been an interesting exercise for me to think about after eating, and helpful for changing some of my habits. I also appreciate how easy it is to scroll back through the past days/weeks to look over what I was eating and be able to see how my meals are changing over time. I find it incredibly motivating. I have tried multiple apps for food tracking, and always gradually dropped off from using them. But, with the simplicity of this one, I expect to be using it years from now."
19,19,4,2020-07-16T17:37:37.000Z,brinnydrew,Almost Perfect Food Journal!,"It’s a really fantastic app, there’s a lot I like about it - for example it uses data from your camera roll to date your food inputs if you upload photos that way, but you can still easily change the date and time of meal inputs manually if need be. I also like the “recap” function for seeing my daily progress all in one place. LOVE that it tracks my fasts between days too."
20,20,5,2018-01-05T15:00:50.000Z,MdlnJam,Down 17lbs and counting,"This app is amazing. I’m someone who has tried EVERY diet and fitness app out there and nothing has been as effective as this app. I’ve lost 17lbs since I started using the app a little over a month ago and I’m still losing. The best part is you can customize your goals for you, you aren’t forced to eat or not eat any foods. I’m still eating whatever I want, but the mindfulness questions for every meal are helping me realize what foods make me feel good. If I get off track of the path I created for myself, it isn’t the end of the world and I don’t binge on ice cream like I would with other diets. I just try to be more mindful during the next meal. Mindfulness really is key to being able to make smart choices in any situation, and I’m so grateful for this app! THANK YOU FOR YOUATE, DEVELOPERS! It really works!"
21,21,5,2018-09-13T18:10:16.000Z,NMessina,Love this visual food diary app!,"This app is a fantastic way for you to keep track of what you’re eating in the most non-judgmental way possible. No calorie counting, no need to give excessive amount of information concerning the ingredients of what you’re eating, just a simple picture and you’re done. The on/off path feature is a great way to hold yourself accountable without shame. Once you take a picture you can click on it and fill out information of where you’re eating and how you’re feeling, among other questions. Only thing I would ask for is that you can add more words in this section. Sometimes I eat when I’m anxious but it doesn’t mean I’m stressed. But it’s a minor thing. I truly love this app and I really appreciate how mindful it’s made me when it comes to my meals."
22,22,5,2019-03-15T18:55:21.000Z,Giselle J.O.Y.,Awesome! LOVE this app!,"I’ve always hated logging what I eat because it’s too tedious, time consuming & detailed. But YouAte makes it so quick & easy. All you have to do is snap a quick pic. Even if you don’t enter it that moment you can go back whenever, import the pic & it will automatically enter the time you took the pic. I love the reflection questions as well that help you think more about why and how you’re eating. It also has a pie graph to show you how much of your eating is for what reasons & it keeps great stats on how much time you go between meals. The layout is simple and attractive. This app makes food journaling/logging/tracking so much fun! You can even share it with friends to keep each other accountable & encourage friends in eating better! LOVE that! Everyone should be using this app!"
23,23,5,2019-04-30T20:29:26.000Z,Bill Merchant,Aid to mindful eating,"I’ve tried zillions of diets and apps over the years, losing weight fast or slow, but usually gaining it back. I’m convinced that the only way to achieve and maintain a healthy weight is by being mindful of what you’re eating, how much you’re eating, and when you’re eating."
24,24,5,2019-05-02T18:07:55.000Z,Sawyer008,Easy App,"This app is working for me. I really needed a break from the journaling world, but didn’t want to just stop paying attention to what I was eating. This app is the perfect answer. If you know how to snap a pic, then you can use this app. I love the freedom I feel when I prepare my meal and don’t have to break down every. Single. Ingredient."
25,25,5,2020-05-13T12:27:11.000Z,kelynpeanut,Perfect Balance,"I’ve tried every diet on the planet. I used to think it was fun tracking my macros. In the end it’s nothing but a obsession & for  WHAT? Possibly losing a couple pounds, weighing & measuring everything only to eat dinner at a friends house & blow the whole thing. Let’s face it that’s no fun. So I tried keto no thanks, next OMAD with no restrictions that was the best so far however I found myself overeating & hungry by mid afternoon & obsessing over dinner. I’m one of those people who like to try different ways to eat and I have a love- hate relationship with tracking it. I found this app & I'm still intermittent fasting using a more intuitive approach & making my first afternoon meal smaller then I can have a normal size dinner & I’m not starving. Taking pictures is perfect because I can get a visual which honestly is more than sufficient to see how I’m doing. This app is Awesome!!"
26,26,5,2019-09-30T23:27:45.000Z,LotusGirl59,Finally!,"I really love this app. I needed a way to watch and be aware of my eating that didn’t make me feel restricted, guilty, controlled or so seriously eating disordered that I became paralyzed and consumed by fear. I know what to do, but totally resist being “ told” or managed by someone else. This app lets me choose MY path and focus on what I know I want to work on. There is no frowny face or judgement when I wobble... just a little jog in my path. Photographing my meals instead of entering what I ate one by one on a list totally works for me and gives me a visual way to see if I ate enough color during the day. There is no target other than on path or off,  and a percentage that I can improve on tomorrow. When I’m at a loss for what to eat, I’ve got a whole gallery of previous meals I can refer to. Thanks for making my food life easier!"
27,27,5,2019-07-19T01:12:22.000Z,snailmaill,ate (8) out of five stars 😉,"This is one of my all-time favorite apps. Instead of tracking calories, taking pictures has made it so much easier to think about why and how I am eating. It makes me more likely to eat because I’m hungry, than eat because I have calories left for the day. The creators of ate have obviously put so much thought into designing this app, and it shows! I love looking back at pictures of what I ate in previous days (and I like making my plates look pretty too!). The graphs of how you have been eating are so helpful, and they have every kind of graph that I could want to see. I talked my mother into doing it with me, and it’s been a blast to see what she’s eating from her point of view. Thank you so much for this app, developers! I would highly recommend it. 🍏"
28,28,5,2021-04-21T17:46:33.000Z,C.Nordic,Great app!,"I am enjoying being able to see the daily recap, *in living color* photos of what all I eat in a day, and how it fits into my goal of eating more veggies, and thus just more healthy eating. The mindful eating concept is especially so important for those of us still working remotely, and who have a well stocked kitchen just a few steps away :) Making wiser choices, and being aware of timing as well, are so important!"
29,29,5,2020-07-14T04:13:58.000Z,brightaide,Great for binge eaters,I love this app! I had fitness pal and other calorie counting apps but I will always forget to record what I ate. Taking the pic before each meal it’s so much easier to remember. Not only that it helps me to see how much I’ve been eating I love that I can scroll and see if I had sugar that week and it gets you to the root of your problem. So every time you snap a pic you can add tags of how that meal made you feel and the app creates pie graph of why you eat. I also like that it gives you the time in between each meal perfect if this is important for your type of diet like a fasting diet. So there is no way to track calories and I don’t mind bucease for me now portion control is what i need so this works great I want to upgrade but i don’t know if is it worth it. But i love it so far
30,30,5,2017-11-25T14:50:26.000Z,Frenchfrai,Painless (and fun!) awareness,"I downloaded this app instead of going to calorie counting or a fad diet (both of which I was considering). It’s been wonderful! I can easily snap a photo of my meals and there’s a fun and encouraging component to getting to capture my choices. It makes me want to make BETTER choices. You get to retroactively log why you ate, where you ate and how you felt which has given me an overall better awareness of my eating habits and I’ve since been able to cut back eating when I’m bored and not hungry. It’s helps promote self compassion because you can always get back on path if you choose an off path meal or snack. Lastly, I get to see my stats week to week, like how “on path” I’ve been towards the goals I got to set and how much time I usually go between meals."
31,31,5,2018-04-28T07:07:25.000Z,Hurrah!,So lovely and effortless.,"First off, no calorie counting! That’s the main reason I appreciate this app. In my experience, counting calories doesn’t work. I forget all about what a “meal” is and don’t think about what I want. But with this app, I get to be simple, crate meals I will enjoy and even make them presentable since I know I’m going to take a photo for my journal. Also, it really has a beautiful interface! I love the color scheme. What’s nice is the app encourages you to decide for yourself whether your “on path” or “off path” and to evaluate you reasons for eating each meal, how you feel, and how the food was. Just a simple and helpful way to watch what you eat without obsessing over calories. I am glad they made YouAte! Thanks you guys!"
32,32,5,2018-07-22T16:58:00.000Z,rose m w,Healing my relationship with foid,This app is a fantastic way to set healthy food goals and have accountability without counting calories or becoming obsessive with weight. Ive had some emotional and mental issues surrounding weight and eating and this app is allowing me to track my food for my nutritionist without negatively impacting my sense of self worth. It also really has helped me stop judging when I go “off path”. It takes away a lot if the shame about eating unhealthy food bc I can see it as being “off path” instead of “I am bad for eating this”.
33,33,5,2018-07-24T17:28:25.000Z,💗PH💗,This app changed everything for me!,"Such a simple concept. That we don’t need to count calories to lose weight. That by simply looking at photos of what we’ve eaten, we can instantly tell if we’ve eaten too much or just enough, and if what we’re eating consists of nutrition-packed calories or empty calories. I’ve lost 9 pounds so far, am absolutely not on a diet, do not feel deprived, and have never eaten better! Having to take a picture of everything I eat greatly encourages me to choose colorful, healthy options, pay more attention to portion sizes, and to think twice about whether I really want to eat something. It’s also very reinforcing to look back at my food choices and feel proud of them. I love this app!"
34,34,5,2018-10-19T13:39:02.000Z,katherinemal,Love this easy to use app,"This is app is wonderful! It’s so easy to use, all you do is take a picture or type in what you ate, say if its on path or not, then say how it made you feel! I like that i can see how my day went and that I don’t have to count calories. I’ve tried a lot of different food tracking apps and most are complicated to keep track of everything. This makes me feel like I’m in control and I don’t let a silly number of calories I’m allowed a day control me. Seeing that I ate something good for me makes me want to eat something healthy again, if i ate something not so good then i know at my next meal to step it up and make it a good choice! I would like to see more options under how did it make you feel."
35,35,5,2019-05-19T17:02:31.000Z,HopDMH,What a relief!,"I’ve been on one diet or another since I was a teenager, losing and regaining the same 20 pounds over and over again. Now at age 59, I am tired of devoting so much of my precious time to counting calories and obsessing over food - always feeling guilty. This app is perfect! ATE helps me to be intentional about my eating and allows for all the reasons I might choose to eat that have nothing to do with hunger or health - and decide that’s my path - right for me. I feel as though a huge burden has lifted and I’m enjoying my life and my food. ATE is like a visual diary of my day - without a score or judgement. It’s a place that allows for curiosity and wonder and honesty rather than shame and doubt. I’m learning to trust myself with the help of this app."
36,36,5,2020-03-27T19:50:04.000Z,unknown9.0,"Useful, simple, insightful","It’s a simple app to use, which makes it so convenient to be consistent with. Snap a picture, enjoy your meal, and come back to reflect on what you’ve eaten. Do it enough times throughout the day and at the end of the day, you can look back at everything you've eaten. It really gives you a reality check (if you’re good about photographing everything you eat) on how you eat throughout the day. It’s a great tool to have at your disposal if you’re aiming to be a more conscious eater, without the mental stress that calorie counting apps might give you. It really has you focus more on the quality of foods you eat and if those align with your food goals, rather than simply eating anything (healthy or not) as long as it meets a calorie amount at the end of the day."
37,37,5,2021-01-05T18:47:33.000Z,gcinfern,Loving this App!,"After trying out a few apps where you have to laboriously enter every item you eat, I found that to be to time consuming & realized I didn’t care about calories & pie charts that didn’t really seem on target.  What I really wanted was an online food journal to track what I ate daily.  Although I’ve only been using the app for a couple of weeks I’m really enjoying the ease of just snapping a pic & moving on with my day.  You can go back in & rate your meals with a Q&A section, if you choose.  If I do think about eating something unhealthy I’ve asked myself if I really want that pic in my daily recap.  It’s a small thing, but it does make you stop & think.  All in all,I’m enjoying the app &definitely plan on continuing to use it."
38,38,5,2019-11-09T00:10:41.000Z,Groundhog67,It’s just right!,"I love the flexibility of this app! As a person who struggles with disordered eating but has other health issues that require I “watch what I eat,” this app is a perfect way to see what I’m eating and then make adjustments according to how I feel. I don’t want to count calories or measure things. I don’t need any kind of guilt layered on how much I already beat myself up. I just want to be able to look back and know what I ate. I want to collect data. I set up my goal to be “see my food” so that I’m 100% on the path all the time. Every now and then I forget the photo before I eat the food, but I’m able to just enter the text. The app is neither overly cute nor clinical. Ate passes the Goldilocks test: “it’s just right.” Thank you, Piqniq!"
39,39,5,2021-01-03T22:39:02.000Z,hhb7991,The best food tracking app,"This is the best app I’ve used for tracking what I eat. For people recovering from an eating disorder, this app is very helpful. It promotes intuitive eating, mindfulness, and accountability. I like the photo tracking method because it makes me want to eat food that is visually appealing, like a pretty salad, instead of just eating a bag of chips or something. It also helps me track the frequency of my meals really easily and non judgmentally (some apps pressure you to eat more frequently, which is really difficult when you are in recovery). It is nice to find an eating app that has nothing to do with calories or weight. I would recommend this app to anyone who wants to track their eating in a healthy way."
40,40,5,2018-04-17T23:26:40.000Z,joycedbbg,I wish I had this years ago!,"I’m recovering from some disordered eating issues, and counting calories is always a big no no. However I find it very difficult to eat healthy without tracking—this app is the perfect fit for me and way more convenient than keeping a physical food journal on me at all times. The pictures are so much better than measuring and counting every little thing in the foods I make at home. I’ve already lost half an inch around my waist in around 9 days because of this apps support of my mindful eating. So thrilled I happened upon this app and i recommend it to anyone struggling to make the right food choices. Staying on path feels so good and so easy with Ate!"
41,41,5,2018-09-21T02:11:34.000Z,kelseybell5619,Awesome and SIMPLE,"This is a great food journal app - whether you want details or just a quick picture to remind you of what you’ve ate it’s perfect. I personally need a simple tracker of what I’m eating. I don’t need to document every single calorie or carb, but I do want to keep track of what I’m eating. The pictures make it simple too. Plus you can go back and choose why you ate it, where, was it good, are you full, etc. You also get to set goals and why you’re doing this... it’s just an awesome food journal ... so much easier then others... like MyFitnessPal — way to much freaking work! With this you have the option to add in that stuff or not and just track your food!!"
42,42,5,2019-04-08T22:47:03.000Z,Katiearina,Great for Whole 30 and food tracking if CICO isn't your focus!,"To be perfectly honest, I usually use MyFitnessPal to track my food because for the past almost-year I've been tracking my calorie intake and it has helped me lose weight."
43,43,5,2021-01-25T22:29:03.000Z,Evilmom lady,"It’s about the food, not the calories",Initially looked at this app for my child with an ED.  I needed something for them to track their food without getting messages about losing weight.
44,44,5,2021-01-13T20:33:08.000Z,Live life bro,amazing!,"My boyfriend has been trying to get my to keep track of my diet for years, and he uses my fitness pal. I personally dislike my fitness, I’m fairly healthy and I just got sad over the calorie counting. BUT THIS APP IS AMAZING. It really just makes you think more so about WHAT you’re eating and making you really thing about what you SHOULD eat over typical alternatives. It’s super user friendly, and it’s much more of a simplistic healthy mentality of just choosing healthier meals. AND I LOVE THE GOALS YOU CAN CHOOSE FROM AND TBE OPTIONS TO MAKE YOUR OWN.  Plus I convinced my friends do it with my, which makes it more fun to share the healthy meals we’ve been eating! (the only downside is water tracking is part of the premium version)"
45,45,5,2020-08-27T00:59:57.000Z,Wastensouls,Building a healthy relationship with food!,"I’ve struggled with an unhealthy view of food for as long as I can remember. I’ve tried multiple “fad” diets... and all failed, of course. None of them focused on fixing the real issues. Calorie counting, macro tracking, etc just exacerbates obsessive thoughts for me to the point I just give up and feel miserable. But this app! I’m so happy to have found it. I needed a photo food journal, for accountability, but this app has so much more. The questions help you dig into the important stuff...why am I eating? This has helped me watch my level of emotional eating and pay attention to my hunger signals, which is critical for intuitive eating. Thanks to the Ate team. Keep up the great work!"
46,46,5,2020-08-14T18:48:04.000Z,fojlz,Fun,"I picked up this app on a lark more to keep a diary of the amazing food my partner has been cooking up during quarantine than to diet. I set my goal to “yum yum yum yum.” But since I’ve started using it, I realize that it does help me keep track of my portion sizes and how often I’m eating things I need to reduce, like sweets. The interface is easy to use, and I’ve yet to run into a problem. Moreover, there are no ads and the entire thing is very tastefully done — some apps feel like cynical cash grabs which are intentionally unpleasant to use. This app is the very opposite of that. It’s, dare I say it, relaxing? Can you really call a food diary app relaxing? Somehow it really is! It’s just a really positive experience: give it a try."
47,47,5,2019-09-30T19:56:07.000Z,Telocin1,On Path!,"Are you “On Path”? It’s a simple question, but it answers everything in a nutshell. I’m not great about taking the photos but I always log with the text feature. This app came to me at the perfect time. I’m listening to “Phit N Phat podcast and they highly recommend journaling. This app is a perfect way for me to track my eating and my eating habits. I’m having a health issue unrelated to weight and/or weight loss. I’m trying to track down what the trigger is and if it is in fact food related. Journal is definitely helping me align my symptoms with what I have been consuming. And I am getting better about taking pictures. It’s so quick, then I can put my phone away and enjoy my meal."
48,48,5,2020-05-09T20:37:49.000Z,starkaudio,Great option to keep you honest with yourself!,"My wife and I started using the app at the suggestion of our nutritionist. We struggle with portion control and food choices and she suggested “Ate” as a way to log our portion sizes as well as what we’re eating. Neither of us like to write down every little thing in a food log, but taking a photo of our plate whenever we eat makes it easy! We think it’s a success so far for us because it’s a gentle reminder at meal times when we take that photos to moderate and make better choices. Plus the ability to share our timelines with each other as well as our nutritionist makes it easy to get support and encouragement."
49,49,4,2021-02-18T17:42:37.000Z,Too coolll,Great app so far,"I am currently trying to break out of excessive calorie counting, and this app allows me to continue the habit of tracking my meals without obsessing over numbers. I love the encouragement to be mindful about your emotions and why you are eating as well. The only thing keeping this app from being 5 stars for me is the inability to turn off intermittent fasting information. Intermittent fasting may work for some people, but can rapidly devolve into triggering harmful behaviors for people who are prone to/recovering from disordered eating (Ex. could trigger trying to extend fasts for longer periods of time). Given that otherwise this app seems like a great alternative to traditional meal tracking apps for folks with EDs, I wish that information could be optional."
50,50,5,2017-12-13T04:38:19.000Z,Chris385626294846,So simple it works,"Simple and perfect! I’ve tried similar apps and what makes this one stand out is that it doesn’t take up exorbitant storage space. This will make you reflect on why you ate and how you feel about it, removing any judgement and not imposing any limits. This works for me: If I’m setting the rules then I’m responsible for following the rules. It’s helped me overcome overeating. It has made me aware of timing of meals for intermittent fasting. The company seems respectful of users, in thoughtful app design and limited emails that you can opt out of. If it’s not a functionality, it’d be nice to see stats like how many meals I was bored, percentage of meals in the car. Otherwise, great app, recommended 110%."
51,51,3,2018-07-09T16:44:56.000Z,R Lelache,Solid Food Journal App,"After a lot of looking around, I fell in love with YouAte a little over a year ago as a great visual food journal — much easier than keeping a physical journal or writing every meal in a text log."
52,52,5,2018-10-12T14:28:49.000Z,Ageless Goddess,Perfect!,"LOVE this app. (I heard about it via a healthy living podcast..so grateful!) I can easily track my food choices, either by picture or text, without doing any measuring. It also lets me make quick notations about my meals. Because of this, I find I’m willing to be accountable with my food choices without judging myself. It tracks fasting times, allowing me to delete an app I previously used. I upgraded to the premium , much cheaper than other food premium apps, which allows me to track liquids and activities. It syncs seamlessly with my Apple health info.  So very easy to use. The support staff responds very quickly with any questions. Well done!"
53,53,5,2019-02-17T18:05:56.000Z,BeccaAnnH,Love this app!!,"Mindfulness is the key to any attempt and/or success in changing behavior, and YouAte is the perfect app for focusing your attention. I have had an unhealthy relationship with food for a long time. In fact, it borders on addiction and obsessiveness. With YouAte, I love just snapping a picture of what I’m eating and in the moment assessing how I feel about the meal. No more counting points or writing every single thing down. Also, because I am a competitive person, I don’t want to go “off path”, so this helps keep me on the straight & narrow. I’m still using the free app because this is working for me.  If you are a “visual” person, I guarantee you will love this app!"
