,id,rating,date_time,user_name,title,body
10,10,1,2018-05-06T16:22:52.000Z,Usually Pretty Frazzled,There is a Big Difference Between Paying for Something of that is Well Made & Being Extorted,"I couldn’t agree with MommaHippi more.  This app used to be something special. Something I would have paid for because it was worth it back then. But I wasn’t asked. I wasn’t warned. The app was just suddenly changed, and I discovered that if I wanted my information I would be charged a substantially large fee for it.  I’ve given the new app a chance, but find myself becoming upset when I try to use it.  Now it’s just like all the other apps that do the same thing - but the interface is ugly and confusing.   Developers do this to themselves and their customers a lot these days. It must be profitable. I’m going back to paper and pencil."
11,11,5,2018-12-28T15:03:41.000Z,Amytincan,Simple and well worth it,"I have never written a review before for an app.   I held out on paying for the upgraded price because $ you know, but it got a bit hard using multiple free apps to track health things. I tried several extensively and while others may look more fun, this app does what I need it to do.   It’s very easy using the app to track the things I need.    If I want to track more things it has the capability.   I can track less if I want.   I don’t like having to track but this app makes it easier."
12,12,5,2020-05-14T15:43:33.000Z,mikemartines,Great app — no bugs,"I’ve been using the app for over a year and haven’t had any major issues with it. It’s stable and helpful. I do wish it provided more analytical data capability, but it is good for tracking carbs it even recognizes food when you take a picture. It has recognized every barcoded item I’ve tried and lets you reuse items you’ve already scanned and even input your own recipes. It can always use more enhancements like the data analyzing capability I mentioned and a better recipe building capability and salad or sandwich building capability."
13,13,3,2020-02-01T13:45:56.000Z,TNMBo,Feedback Review because Support Page “Not Found” through link,"1. My steps do not sync with my watch and are off by over 1,200-1,500 everyday. The rest syncs perfectly."
14,14,2,2021-06-29T02:24:42.000Z,Don'thaveonenottaken,Not happy,"I decided to pay this high amount for the app because it seemed to have everything I was looking for, including nutrition information like how much fat etc I consumed in my day besides the food diary."
15,15,1,2020-03-10T10:00:35.000Z,billfla,Find something else,This would be a good app.  I paid for the full version about a year ago.  They made some improvements after making some errors. But STOP trying to sell me stuff.  I paid for the app!
16,16,5,2021-07-29T10:11:55.000Z,Zen the Ducky,People are funny - especially me!,"I really like this app. I loved the old insights and when it was updated I was mad. Couldn't stand the new insights. So they put the old one back because I’m guessing many others breathed fire and brimstone on the development team. Well now after reverting, I think I preferred the new interface! Maybe adding the older charting to the new interface as an extra would resolve many issues. I wonder how many people actually experienced this change. Anyway. Thumbs up to the development team."
17,17,5,2021-05-16T12:08:59.000Z,Queen Mama K,Glucose Buddy has made a difference in my life.,"Over the last two years, I have been using the FreeStyle LibraLink sensor to check my blood sugar. I knew my blood sugar was out of control but did not know how to manage it.  In February 2021, I discovered Glucose Buddy. This program has made a huge difference for me.  When I started using it my A1 C was 6.6. It is now 6.3. Other benefits are  that I have lost weight and my meds have been reduced. ..all from using Glucose Buddy.  Overall, I feel so much better.  Using this program is easy.   It is life changing."
18,18,5,2021-04-21T19:32:53.000Z,Sugarbaby Mom,LOVE this App!,"We recently went back to injections after being on a pump for 7 years. I had forgotten how much info there is to keep track of when you’re doing it without technology! We tried a different app and hated it. Love this one because of the reports, they help me see trends without having to use a CGM, that I can add all her different meds and track her glucose, carb intake, activity and insulin usage. The only thing that could possibly make this better would be if I could enter her ratios for figuring her insulin and correction factor."
19,19,5,2019-08-31T13:03:49.000Z,GrandmaChristine,Great App!!!,"I started using this app in February 2019. My A1C at the time was 8.6 and my proteins were over 600. I started tracking everything with this app and A1C is 6.8, protein is at 30, and I have lost 30 pounds. I went from 55 units of insulin to 30. Saw my Dr yesterday and she said drop to 25 units. When I go to the Dr. she can see all me glucose readings for the month. I love that with a few clicks she can see blood pressure readings, steps, or anything else this app tracks. I recommend this app to everyone I meet with diabetes. It was well worth the money!!"
20,20,5,2017-10-08T22:30:46.000Z,llaurie,Love Glucose Buddy!,"For now, I am only using the glucose recording function of this app because I use another app that tracks everything else.  I love that it keeps track of my averages for me. It keeps me in line better when I not only have to test my blood sugar, but then I have to enter it into glucose buddy – – makes it more realistic than just looking at the number on my meter and turning it off.  I highly recommend getting this app."
21,21,1,2017-11-16T15:39:37.000Z,I'm gone...,More than I need or want,"I’ve used this app for quite awhile. It had a straightforward interface and feature set. The recent major upgrade of this app brought with it a lot of additional features, a major overhaul of the UI and sharing functionalities. All I need is an app that lets me record my blood glucose. I can’t imagine why I would ever share that with anyone! I don’t find the new overcomplicated UI to be an improvement either. The continued pop-ups asked how I like the app are really annoying, as are the overemphasized messages complaining that I don’t have location or sharing enabled. So, I’ve switched to an app that is simple and uncluttered with a swollen feature set. Sorry this app got so “improved”."
22,22,1,2018-04-02T12:56:50.000Z,BarelyToleratingComputers,Not a useful app for the high price,Expensive subscription. Must pay to see what the app really offers. Why pay if I don’t know what I am paying for? What I see in the free app sure isn’t encouraging.
23,23,4,2018-04-03T05:14:46.000Z,narcolepticnurse,Very handy app :),I do actually love this app. Makes it easy to remember and store blood sugars and spot trends in highs and lows.
24,24,4,2021-03-06T18:17:39.000Z,Raekitten,Best app for diabetics! (Updated),Update: 3/6/21
25,25,3,2020-06-06T15:06:55.000Z,Awc2222,Pricey Subscription for Features that Lock Up,"Overall, this app is crucial to me for tracking foods and blood glucose. The issues, though are frustrating. I find the app locking up in various features. I chose to pay for the monthly subscription so that I could utilize more tools that would benefit me most (more recipes instead of maximum of 5, quick add foods, filter searching). I am disappointed by the number of bugs that freeze the app, namely attempting to filter my Log to only display Blood Glucose. Considering I paid specifically hoping to use that feature, I would like to be able to use it!!!"
26,26,1,2020-09-23T23:10:51.000Z,20932120123,Confusing interface,"The app really pushes upgrading to premium, to the max! I tried it but deleted it after struggling inputting information and then looking for food information. The records are not completely editable. There is no way to select food types and get your nutritional information. It says take a photo. Are you kidding me? I know what I ate! The app pushes a lot of costly educational materials. If I was new to diabetes I would be sucked in. But I am not. Just need a simple application to track sugar, meds, and meals in a understandable less then 100 page report for my doctor. What doctor has time to look at a huge daily report that it generates? To much useless add-ones. Deleted it after trying it two times."
27,27,2,2021-06-11T11:17:44.000Z,JimkVT,Glitch,"I have my ReliOn Premium BLU meter linked to my app. The time settings are correct in the app and on my iPhone, yet when ever I take a reading, it transmits via Bluetooth with a time stamp 6 hours earlier than the actual time. I have to manually correct the time for every reading I take. Very frustrating. When I tried to report the issue on the app an error pops up saying that it can’t send emails and to check my settings. So I am having a hard time getting any support. Does anyone know of another app that I can link my meter to and also record daily medication and things like weight, diet?  I’m open to suggestions. Thanks."
28,28,4,2019-07-17T13:22:42.000Z,sbukosky,Better than My Plate,"I understand that the Live Strong My Plate app has a different purpose and it served me well. I lost 70 pounds using it. But it does little to nothing to aid with diabetes control. I like how GB works, for the most part. I am educating myself other ways too, but I consider the app a must have. I bought the upgrade and am a few meals away from a report. I’d like to see a community or user group section for support. That and some other minor things prevent a five star rating. I give it a 4.1."
29,29,3,2021-07-10T22:11:20.000Z,Mderooi,Lacks information,"I really want to use this app for the information that I want to keep track of, but the time of recording is wrong most of the time. I purchased a years subscription and not sure that the subscription is worth it."
30,30,5,2017-09-23T22:37:34.000Z,lmrad2,Dislike the update!,"The old version was simple, I loved it. The newest update is totally different and now I'm looking for a new app in which to log my daily glucose levels. I don't want all the ""extras"" plus for some reason I'm unable to receive log reports sent to any of my email accounts. I agree with every other negative review regarding the recent update. This went from a 5 star to a 1 star overnight."
31,31,4,2017-10-07T18:19:38.000Z,Youcancallmedick,Glucose tracking,I’m 70 years old and pre-diabetic
32,32,1,2018-01-23T01:08:56.000Z,Nightfall Centurion,Disappointed as well,"I too was a fan of the previous version of this app. Screen design aside, I feel uneasy storing all my medical information in their cloud (if Experion can be hacked, their cloud would be child’s play) ! I see no reason readings can’t be stored locally and reported from there."
33,33,5,2018-07-12T12:25:49.000Z,Diabetic Supporter,Awesome App,A loved ones A1C was out of control so I loaded this app on his phone as a device for him to track his carbs but this app is so much more. He can log his activity and it tells him his caloric intake and output. With subscription it tracks his A1C levels which is what we need in this critical time. This app keeps it organized-all in one app. I joined as support to cheer him on and can see his progress as a friend. I highly recommend. Great motivational tool.
34,34,3,2018-12-19T04:25:42.000Z,Scottnj1966,Pretty good app but it has its problems,After using the app for a few months I have enjoyed all it can do but after reading the reviews of what they app could do compared to what it cannot do now is a big change.
35,35,5,2019-09-26T12:32:17.000Z,Very Disappointed 😭,Apple Watch not compatible :’(,"I have just one want from this awesome app, is if I can also log my glucose numbers on my Apple Watch."
36,36,5,2019-09-17T00:48:22.000Z,evondy,App has problems,I’m in my second year as a premium subscriber. At some point I lost access to the premium functions. It still shows I’m subscribed but I can’t do reports or see my a1c estimate. Contacting customer support is not easy as I’ve been met with links going to non-existent pages or customer contact pages that don’t work.
37,37,5,2020-04-03T20:12:51.000Z,techdavis,"Mostly good, but a very annoying “feature”","Every couple of days, it asks if is use the same dosage every time for my insulin. Every time I say “no”. It doesn’t ever remember and asks again. I change my dosage depending on my blood sugar, and while I sometimes have 2 or 3 days of the same, it is not an all the time the same thing. If it were, I would not need an ap to track it!"
38,38,5,2019-09-18T15:08:57.000Z,sancarlosjeff,I'm a fan.,"Been using Glucose Buddy for several years now. I'm Type 2 and was pushing 250 lbs. I'm under control now and down 30 pounds. Seeing my numbers over time and trending makes a difference. The graphs, timeline and printing out for my doctors are the features I like best. Yes, I have tried others before finding Glucose Buddy. They discouraged me and actually delayed my progress. Glucose Buddy has become My Buddy."
39,39,4,2021-03-02T15:59:21.000Z,Mark Crim,Wonder why?,"I’ve been using this app for quite some time. Every aspect of my glucose levels (and beyond) are handled near perfectly. My only disappointment is with these two Azumio apps, Glucose Buddy and Argus. They each display multiple read outs on my weight. Instead of listing my weight once as expected, it will show it 3-4 times on every day readings are taken. I’ve reported it via the App Store, but no remedy after many months. I wonder why?"
40,40,1,2017-10-24T06:14:24.000Z,jtg89,From Great to No Way,"I have used Glucose Buddy for many years. It's been a real asset in maintaining blood glucose control. I even appreciated the recent upgrade. From a functional standpoint, GB is a hit."
41,41,2,2018-04-13T14:23:49.000Z,BlickTX,"Sorry, but it does too much.","I’m leaving Glucose Buddy because it has become a hovering nanny that needs to be paid to leave me alone to simply record my blood sugar. I brought my levels down for two years, but an illness and steroids shot it back up. I need to track for at least a month - just glucose, not food, exercise, contact friends, post on social media - and this hovering/selfie-ad infested app just doesn’t do it. If a nanny is needed, this app will fill the bill and for just a few dollars a month all the things I don’t need/want are available."
42,42,5,2018-06-04T15:40:29.000Z,Bethwa,GB,"The only downside to this app is that the suggested A1c was 10 points off what my actual A1c was, unless you are constantly monitoring it, it’s not going to be accurate  so I’d recommend that be removed. Otherwise this app makes it easy to track , I use 2 different meters so this pulls it all into one spot. Like that you can add pictures and notes"
43,43,3,2018-11-27T05:09:54.000Z,Prettyjs22,First time user,"Was looking for an app that would track my carbs and my glucose. Was excited to find this one. Unfortunately it won’t work unless I want to pay. I’ve searched several items I had at meals today and did not locate them. Yes I could add them, but only the name and calories....if I wanted to add the other info I’d need to upgrade to premium.  I guess I’ll just have to stay with the 2 free apps I use right now to track food in one and glucose in the other."
44,44,3,2021-02-21T15:26:32.000Z,Sugilite,Premium version still includes ads,"I would have given this app 5 stars if it only tracked my numbers. But it constantly nags you to add additional services to your account, and continues to throw ads in your face. I’ve used the app for the past 3 years and I’m getting more and more annoyed with it. I don’t remember exactly what it costs, something like $30 per year. But for that kind of money, you would think that you would receive an ad free version. Today it wanted to sell me a scale."
45,45,4,2021-02-02T18:50:42.000Z,Csmclatchy,Works well!,"I really like Glucose Buddy, I paid the $40 for the annual membership and it’s worth it. I don’t know where people are getting $40 a month. I didn’t pay for the coaching or nutrition plan."
46,46,5,2019-09-03T21:36:20.000Z,BBoaty,Nice find,I work in healthcare and was a little surprised that my provider wanted me to start taking blood glucose readings but had no tools to capture this for my chart.
47,47,4,2020-12-23T13:51:18.000Z,Jake 1010MD,Almost there,"I used the program be for I purchased the premium versions. Price and features almost caused me to abandon this series. It is very pricey but the premium features are good. It is a complete program and record keeper. There needs to be a better free version and the pricing structure versus features/functions ratio. However it is still one of the most complete system on the market, but more interoperability people be nice."
48,48,4,2020-10-29T15:19:55.000Z,Arad Radfar,"Great, But Not Fully Compatible with Apple Health","Since I’ve been diagnosed with diabetes type 1, I’ve been looking for an app to input all my related medical data. Glucose Buddy have been the best one I’ve found and used so far."
49,49,4,2020-12-20T17:58:11.000Z,marvmax,Great App,Really great app.  I especially like the visual feed back on blood sugar levels.
50,50,3,2017-10-28T15:49:07.000Z,Pokerface15218,High Pressure Sales to buy premium,From the very second I logged into this for the first time the application became nothing but pressure sales to get me to buy their premium login “the premium version”. There was even a 22nd last chance pitch to get me to upgrade to the premium for ever even let me onto the application. I deleted the app when the 20 second countdown was done. If that’s the way they greet the customers then i don't want to be one of the customers
51,51,2,2017-11-21T17:06:31.000Z,Somerset PA,New change,Since the new update I no longer use this app as much as I used to.  You can no longer see your logs displayed in such a way as to easily view or compare them like before. Adding an entry is no longer an easy task and there are now more steps to go through in order to log or find logs. I like the new look but I prefer something that works well regardless of how esthetically pleasing it is. I do wish they would change that part back.
52,52,2,2017-11-27T13:24:37.000Z,Goldrrt,Time to say goodbye,"Not a fan of the this updated version with the new company. Prior to this it was very easy to filter results and at one point I was even able to add a custom tag. Now one has to upgrade to the premium version to filter results! Seriously?!!!? The ability to apply a filter to my results should be a basic feature especially with the new look.  It’s not user friendly to be able to find your results. Bye, bye old friend. Time to find a new app."
53,53,1,2018-01-14T14:38:34.000Z,Aunt Retta,Trying to delete,"Had high hopes when I downloaded this app. After wading through the tedious process of entering my data, I couldn’t get past the incessant pop ups to upgrade. I click on the ‘X’ to hide the ad and it took me to the upgrade page EVERY TIME. I’ve spent the last 15 minutes trying to find an email address to request they delete my info since I have deleted their app. Still cannot find an address. If I start getting email junk to buy or try glucose monitoring items, I’ll know where it started. Ugh!!!!!!!!"
54,54,5,2018-09-01T20:32:51.000Z,Lydiabv,Great App!,"I was looking for a new Diabetes App, as the In Check Diabetes App which I was using is being discontinued.  I found great reviews about Glucose Buddy.  I decided to try it out.  I have been using it for a week and absolutely love the ease of the App!  It has proven better than what I was using and more features to it.  Definitely recommend Glucose Buddy!!!"
55,55,4,2019-04-02T16:29:41.000Z,Summersgirl3,I like this app.,It’s easy to use and carry my glucose readings to my doctor appointments. I also like the estimated A1C. It helps keep me on track with my carb intake.
56,56,5,2021-01-12T14:15:53.000Z,Werfgghj,Essential App,"Been using the app for many years to track my glucose readings. Don’t use most of tge other features as only use insulin once daily. Like the estimated A1c calculation. It has tracked closely with testing. Good integration with the Health App. I don’t like the subscription model, but like the no ads, and realize the developer must eat. Keep up the support."
57,57,1,2021-05-21T13:56:15.000Z,DChainmaster,Always trying to push or trick you into buying things.,"This used to be a good app and then they changed and now keep hitting you constantly with offers for upgrades and more paying services, some of which you can’t avoid.  Once you’ve logged in a bunch of readings, you can’t download or print out report for your doctor unless you pay.  If you don’t pay, then you have to write down your readings to provide to doctor.  I’m leaving to find an app that doesn’t lock your information down unless you pay money."
58,58,1,2020-01-05T22:25:22.000Z,SnoopyDJR,Disappointed,"So I download Glucose Buddy (free) and start setting up. In settings I sync, or try to, the Health data and the app never, recovers. I see it spinning next to the network icon. Close the app and reopen, no response from the app. Delete the app. Buy the $1.99 app and try the same thing. Sync Health and the app freezes. It’s only $2 bucks but come on, really. Your app does not work and won’t come out of the sync spin. Then the app blows up. I tried to use the contact from the Glucose Buddy site but that doesn’t work either. Disappointed."
59,59,2,2021-01-08T17:32:35.000Z,EagleGrafix,Almost but not yet,"I first looked at the app some years ago and chose to not set it up.  Now I have returned and setup an account.  I do not want to pay $40 or more for a Premium. I do not care for the incessant push to subscribe.  I’ll probably look for an alternative if this pushing continues.  It’s distracting, interrupting, and very annoying.  You asked, I said no but it persists.  I know such premium accounts end up being more and more opportunities to shell out payments for more and more."
60,60,1,2018-01-05T00:27:18.000Z,357 MAG,"I’m out of here, AMF.","Like many others that have provided reviews of this app, I’ve been a long time user. The new app claimed to be newer, better, easier. It’s not."
61,61,2,2018-04-28T13:01:33.000Z,nursenancy23,Was a Great App!,Easy to use. Love the graph! I can print out my logs to take to the doctor with me.
62,62,1,2018-10-20T06:32:00.000Z,dissapointed-1000,Disappointed,"I’ll a brand new user to this aspect of using technology in my health care. I have read disappointed99’s review and have to agree completely! This may of been a great app,but,"
63,63,2,2018-10-23T22:14:35.000Z,LJK27,Sales dominates home screen,"Hi, I was recently diagnosed diabetic and turned to your app to help me count carbs and log my glucose levels.  Unfortunately you are eating up too much of the screen with your sales banner that I get frustrated every time I try to enter info or get a good look at my daily food and glucose entries.  I am trying other apps but truly hope you rethink just how much screen real estate you are chewing up..I know I am not alone in my opinion...check your recent ratings!"
64,64,4,2019-05-15T20:45:57.000Z,kclemon63,Almost there,Liked this app enough to subscribe for a year. Many features I do like.
65,65,5,2019-11-14T19:38:10.000Z,Treehousemusic,Really!,"When I take the time to write a review, then something has effected me! This is a great app! I use it exclusively. I only thing I’m disappointed about is the latest update that changed to way information is entered. No happy about it, but it WON’T deter me from using this wonderful app. I give it a 4.8."
66,66,1,2019-10-31T19:54:38.000Z,ColonelPanik,Login? No thanks.,Why do I need to login or setup an account to use the app? Nope nope nope. Never going to allow any health related app make me “create an account”. This app is even worse: doesn’t even tell you WHY you need to create an account. Just wants you to set it up before you can even see what’s inside. Deleted.
67,67,2,2019-09-02T14:10:15.000Z,Radiate77,Not Getting Better,"I have used this app for several years even paying extra for the deluxe version.  I’ve lost track of the many updates, but a few years ago an update cancelled my “deluxe” status so now I get constant notifications to “upgrade” to the latest deluxe version."
68,68,1,2019-10-16T18:24:48.000Z,sginn78,Sorry,"I wish to god I would have used this app for a bit before purchasing the yearly subscription. Biggest problem is when you scan a food it shows everything there. When you go to insights and pull it up all line items are zeroed our. Then if you switch the serving it goes completely whacko. For example it listed something that should be 140 calories as 14,000 calories. The only way I can make it get even close to accurate is if I switch serving size to between .04 and .05."
69,69,1,2021-04-09T11:54:22.000Z,Den bar,Money hungry,"I didn’t even finish setting up the app to get started. The app kept asking... well more like insisting, that I subscribe. Apparently the programmer(s) don’t have enough confidence in their app to inspire people to want the “premium” so they feel the need to brow beat you into upgrading prior to even using it. If they don’t have confidence in it, why should I? I deleted it.  For the other programmers out there, don’t nag potential customers. Let them try your app. If they like it and see the benefit of upgrading, they’ll do so."
70,70,5,2017-10-25T16:41:26.000Z,Froghorn5,Upgrade to premium,"Upgraded to premium yesterday via App Store and not able to get any of the new features.....still ads, no a1c, graphs, not able to generate reports.... I have not heard back from support... if you are going to charge 59+ dollars, should have been better tested."
71,71,5,2017-12-10T08:01:37.000Z,Ms fixit,Live with this app!,My husband and I have used this app for years. It’s so convenient and easy to use. My doctor loves it too. All he has to do is look on our phones to monitor our blood glucose history. It on takes seconds to record your numbers and you’re done!
72,72,3,2018-12-16T16:28:27.000Z,Bassklan,Journal bp and glucose,"This has been great as an overall logging journal for my glucose and bp. I’ve been able to show my dr my glucose and bp trends. Every now and again I can add in my weight. I wish the food thing had more already put in items - not brands - just items. Maybe it does, I just haven’t found it or it wasn’t evident. So basically haven’t had any directions and I just use it to log."
73,73,5,2018-12-28T13:09:56.000Z,Janice412,Love this app.,"I've told everyone I know about this app. I was so overwhelmed when I was diagnosed with diabetes. After a couple of weeks of trying to figure things out manually, I discovered Glucose Buddy. I can't imagine tracking my diabetes without it now. Been using it for 3 1/2 months."
74,74,5,2019-02-07T01:05:38.000Z,nhdndjvxjdgnj,Good app!,"I love this app, it has helped me see what I’m doing wrong as well as what I’m doing right. I’ve learned to portion my meals, average out my blood sugar and pressure and share everything with my doctor. This app is well worth it! Though I hate it wouldn’t let me use my name to send a comment though!"
75,75,4,2021-03-07T22:43:37.000Z,Dionysius100,Good for me.,"Glucose buddy works good for me. I do have an issue when trying to put in two slices of bread or two eggs, sometimes it will glitch and I have to go out. And then end up putting the bread in twice in the eggs in twice. Not a big deal, but a glitch in the program. I love the ability to scan barcodes. Best way to input data."
76,76,4,2020-07-10T12:39:34.000Z,5Kubs,App not working,I have been using this app for a while and it’s been great. I decided to upgrade so I could all the features. Once the trial was over and they received the payment for the year it stopped working I can’t get it to open. I click the app help and it says page not found. So disappointed.
77,77,5,2019-09-24T09:37:26.000Z,Paulina224,Old version,Is there any way to use the previous version? I liked being able to put glucose level and medicine in one screen without having to switch between items
78,78,1,2020-11-08T20:15:56.000Z,Claraluz61,Way too nosy,"I used to use this app and it was simple and met my need, which was to track my glucose level.  Now it is way too aggressive about wanting you to buy the premium version and to connect you to other apps ( like Apple health).  They want direct access to your glucometer. And they want to know your weight, diet, etc.  Basically, they want to get your money and then sell as much information about you as possible.  No, thanks.  I think I’ll just buy some graph paper."
79,79,1,2019-12-30T00:18:50.000Z,Ljm81,Shameless advertising and warped Apple rating system,"When companies focus more on annoying me into buying their product instead of providing value to me, I go elsewhere."
80,80,5,2018-02-23T13:37:06.000Z,P Carl,Great Help,"The app has been such a great help to me in my daily life with diabetes type II.  Now I have a way to track my blood sugars throughout the day and get periodic reports that help me to check how I’m doing, along with my A1 C score. It’s also helpful to take to the doctors office of the doctor can see it as well."
81,81,5,2018-05-05T11:09:15.000Z,salad girl,Maybe I’m just old,Liked it better before they changed to subscription .  The app still lets me chart my glucose which is why I use it.  Don’t know why they want my location that’s not why I use the map and don’t need s drain on my battery life .
82,82,4,2018-09-17T18:28:11.000Z,jhkim93,Recent bug (annoying),"It has been a great app (I am subscribed to it) but recently, an annoying bug is found where the blood glucose level entries get duplicated multiple times — even the old entries that used to be (obviously) a single entry.  Please fix this bug as soon as possible. Thanks."
83,83,2,2019-01-05T01:11:36.000Z,Ellzo7,Needs Recipe Entry,This would be an complete package app for diabetes if it didn’t just use AI food tracking but also allowed for recipe storage like MyFitnessPal and other health apps so I can have the most accurate log of what I am consuming by indicating how many servings I’m having of that meal. This app isn’t truly complete without that capability. I’m better off just using my Dexcom and MyFitness Pal at this point. Please consider adding this feature.
84,84,5,2019-02-24T01:19:12.000Z,dida618,Love love love!!,"This app has really helped me lose weight and get my diabetes under control! I have lost 37 lbs!! I am constantly checking to make sure I get as many steps in as I can. Plus, the link to LifeCoin is huge! I also found sweatcoin. I am using all of them!! It’s great!! Thank you!"
85,85,5,2020-02-11T14:13:49.000Z,AyeCee281,Super easy!!!,"I was diagnosed last year with Type 2 diabetes and this app has helped me get and keep my BG levels in check!!! Love the fact that it has the ability to help you track your diet and other changes. Amazing app, glad I’ve got it, it’s a much needed help!!!"
