,id,rating,date_time,user_name,title,body
10,10,5,2018-04-23T22:59:26.000Z,petah_t,Most comprehensive app for tracking macroe,"I’ve tested 4-5 different apps to track my food and nutrient intake, including ones that cost money. FatSecret is the only one without annoying ads and is all business."
11,11,5,2018-07-24T22:34:39.000Z,LadybugCPA,This APP is WONDERFUL❣️,"FatSecret has not only enabled me to track my calories, fat, carbs, weight, etc., it has given me deep insight as to which foods are more nutritional than others. I am 73 and wanted to slowly lose 40 lbs. I log every bite I eat (no matter how small) + weight + exercise into this APP every day. My RDI is set for 1,400 calories per day, and this APP has enabled me to identify yummy foods that are high protein, low fat, low carbs, low sugar. With the adjustments I've made, I somehow manage to thrive on an avg of 1,200 cal or less/day, enjoy my fav foods, and I have yet to crave anything or be hungry."
12,12,5,2018-08-09T13:13:26.000Z,Hrrascal1,Love the new iPad version,"It makes it easy to keep track of weight and food.  I can easily share the meals across to my husband who is trying to loose weight too, but I did have to search hard for that ability. This new version makes it easier to keep unusual exercises/activities so they don’t have to be entered from scratch each time.  Kudos for that.  It’s also easier to move back to yesterday and add what you had for dinner if you didn’t the night before.  The sharing of info with HEALTH on the apple platforms is helpful since there is no blood pressure monitoring in your app.  Thanks for the hard work on the app, I used to prefer the desktop (and that should be updated) but with the new version the only reason I use the desktop is to share meals with hubby."
13,13,4,2018-08-29T22:23:12.000Z,SituSharon,Finally taking some pounds off with a little help from my friend,"I gained weight as I aged, went through menopause, had health issues and medication that causes weight gain. It was a loosing battle. After hearing so many people tell me I don’t eat enough and that is because I am NEVER Hungary I started using the app to see exactly how much I was eating.  Well my healthy choices I have always made totaled less then 600 calories a day!  So now I am sure to eat three meals and two snacks  I am able to get to a little less then 1000 calories per day most days. I am eating more protein and less carbs. Even being GF my carbs were too high. So I make better fruit and veggie chooses as well. That said I have lost 17 lbs in less then 2 months. Exactly 7 weeks.  It is coming off slow and steady and I am so much happier. I can start to look in a mirror and look at my reflection without disgust.  Love this app."
14,14,5,2019-01-26T17:45:55.000Z,Comparisonguy,Overall very good,"The layout is, for the most part, better than for MyFitnessPal. Some key things I’ve noticed is that the green layout and the way the calorie numbers are presented make me less upset when I’ve gone slightly over my calorie goals. My fitness pal makes me want to jump off the roof whenever I see that red negative bar at the top right haha. This is HUGE, because it makes tracking feel much less stressful and the overall vibe is much better this way."
15,15,5,2019-04-13T13:53:08.000Z,No Fat Boy Here,I was fat and it was no secret,"Finally got tired of tight fitting clothes and having a closet full of stuff I had fatted out of so downloaded FatSecret and started tracking everything I put into my mouth.  I wanted to lose 40 lbs in 4 months, and I am on track having lost 30lbs in 3 months."
16,16,5,2020-07-18T20:37:53.000Z,doyouseethatdog,This Is A Good App,"I’m a Muay Thai fighter/coach, and marathon/ultra marathon runner, and I downloaded this app because I was switching to a high fat, low carb diet to train for my next ultra marathon, and I just need to be a little more efficient at using fat for fuel. This app has been extremely helpful in tracking my caloric intake as well as allowing me to keep track of my macro nutrient intake. There are a ton of foods already in the app, and if you can’t find exactly what you’re looking for, it allows you to enter the nutritional information for the food and save it. You can also enter any exercise and how many hours you sleep any given night to show how many calories you’re burning in a day, and what your caloric intake should be depending on your goals (losing, maintaining, or gaining weight). I highly recommend this app."
17,17,4,2020-05-20T10:17:42.000Z,KaraMaraBara,Easy to use; would like to see micronutrient information,"I haven’t used a lot of other food tracking apps, but I’ve really enjoyed how easy it is to use FatSecret (e.g. they list your most recently and more frequently eaten foods so you can quickly add them to your food diary). They are also responsive via email, which is really nice. Three things I really want to see: (1) a tally of all the vitamins and minerals we’ve had for the day, (2) the ability to drop a whole list of food into a recipe (like some other websites) instead of having to add ingredients one by one, and (3) the ability to add ingredients to a recipe without having to create a recipe (e.g. without always having to add steps, a description, etc. since I often make the same recipe, but tweak it & also since many of us prepare our meals instead of buying pre-packaged meals)"
18,18,5,2019-08-15T23:33:20.000Z,All nicknames were taken!,This app really works,I used the fat secret website years ago to lose weight but the app is much better now than the website I remember. I used weight watchers prior to switching back to fat secret. I like the nutritional information fat secret provides and their database is reasonably complete with every type of food. I wasn’t a fan of artificial points and always looked up the calorie content of the foods I ate on weight watchers.
19,19,5,2020-03-16T13:37:12.000Z,Artwaste,Great except....,"I really enjoy this app and being able to track my calories, carbs, protein etc. the major problem I have is the app doesn’t know the difference between total carbs and net carbs. So for all you Atkins users and people like me who are blending Atkins food/snacks into our keto diet, I recommend you create your own food instead of using the search results. Otherwise the app will say you’re getting X number of carbs when you’re actually getting Y number of NET carbs. I would also like to be able to alter the stuff that automatically comes up. If you find Boar’s Head stuff, for example, you cannot alter the nutritional info. Which points you back in the direction of just creating your own custom food. Other than that this app is great!"
20,20,5,2018-03-28T00:12:47.000Z,Peeperjj,Newbie but love it!,"I’m only a week in and I love it. You can post on other peoples journals and they on yours. You can follow and gather followers, weight checks daily if you wish, easy bar scanner, can add your own recipes in and track every single calorie to know exactly where you should cut back."
21,21,5,2020-01-08T15:35:17.000Z,Victoria Vibezzzzz,Really good app for calorie intake and nutrition balance,"I’ve been tracking my calories and food on this app and I love it! My doctor put me on a 1200 calorie diet to lose weight. This encourages me to eat at home more and and track my ingredients down to the brand. Some brands of things are not available so sometimes I’ll choose a standard description which is probably not off by much if any. It also helps me to discipline my eating habits. I enter in what I plan to eat before I eat it so that I know I’m not going to go over my calorie limit and to see if I am balancing out on fat, protein, and carbs. Most cases I want more protein and less fat and carbs. This app shows a chart that keeps up with this! This helps tremendously! Definitely worth the download!"
22,22,5,2021-01-10T21:45:17.000Z,Vannfe,Suggestion,"Love the app, but have a suggestion and there wasn't an option for sending one in the app. It would be nice if we could put the time of our meals in. So you can set reminders for eating, water, or vitamins. Just setting a reminder time isn't enough because schedules change. Your wakeup time and subsequent breakfast may vary from day to day, as mine does. So setting the same reminder schedule isn't sufficient. This way you'll know when you last ate and can remind yourself to eat again at whatever duration works for you. I need to eat every 3-4 hrs or I binge. But I'll get busy and totally forget for 6, then it's a recipe for disaster. Or I don't consume all of my prepped food for the day, which is just as bad."
23,23,5,2020-09-27T12:08:16.000Z,An-other F.S. lover,Worthwhile Effort for Weight Loss,"I had reached a goal with the Keto Diet and wanted to find an app that would take what foods I input and give me the calories, carbs, fat and protein percentage needed to keep losing weight gradually while converting to the Mediterranean Diet.  I have been very satisfied with this app as I tend to eat healthy but occasionally give myself too many “green lights”.  This App has made me think about what I am eating weekly.  I input my menu for the coming week over the weekend.  I shop accordingly and prepare overnight breakfasts, grains, etc. ahead.  I am eating more balanced and satisfying meals. I am able to see results both visually and physically and feel good while doing it.  I strongly recommend this diet.  Easy does it!"
24,24,5,2019-12-06T13:00:40.000Z,frananicolini,Excellent resource,"I started using fat secret to count my sugars. As a diabetic, I have to be careful with refined sugars, carbs, and starches, and some things spoke my levels more than others. Using this tool has not only helped me figure out which foods are no-no’s for me, it’s also helped me lose weight. The menu planner counts sugars, calories, fats, etc., for me. I don’t have to think about everything. There’s a weigh in page to record weight loss progress, and even a spot to put in your own recipes for easy recall. There’s a community attached, as well- people there are helpful, make great suggestions, and just generally support one another’s journeys. Overall, I'm very impressed with this valuable (and free!!!) resource."
25,25,5,2021-01-29T20:54:39.000Z,dnj2005,Best App Ever!!!,This app is amazing! It is so easy to use. I’ve lost 7lbs in 10 days. I love how easy it is to look up a variety of different foods. It is also easy to add new foods. It will even give me nutritional value and serving size for my favorite recipes. It links to my health app so I only have to update one app instead of two.
26,26,5,2021-08-11T20:59:17.000Z,Vote 💙,Finally!,I LOVE this app! You can keep track of your calories without all the annoying “reminders” and other useless prompts. I read some guy’s rant on Quora about how the only “diet” that works is one where you are in a calorie deficit DAILY. A 💡 went off and since then I have been tracking my calories and try to keep below 1400.  I have been very successful at this even on vacation. I scrutinize everything I put in my mouth and constantly look for healthier swaps or ways to cut back. In 11 weeks I’ve lost 14 pounds without having to kill myself with strenuous workouts. I’ve had trouble losing weight most of my adult life but now feel like I’ve beat that demon! 😊
27,27,4,2021-06-14T10:39:31.000Z,mckenna_x0,User friendly & very helpful!,"I did weight watchers for a while and I absolutely loved it. It worked well for me but I still struggled so I stopped, gained weight & realized almost a month ago that I wasn’t happy with how I looked and my blood work wasn’t where it should be for a 25 year old. I figured I would do something different and count calories instead of points and that’s when I discovered FatSecret! It’s so easy to use and navigate. You can scan barcodes and they have almost everything you could imagine. You can track your weight, track how much you’ve eaten and how many calories you have left for the day. I’ve lost 11 lbs in 3 weeks so this app is definitely worth a try."
28,28,5,2021-05-19T13:30:30.000Z,SmileyEni,This app is a lifesaver lol,"At this point everyone knows that quarantine has affected a lot of people’s weight and for me it was weight gain. I finally decided I should start losing the pounds by “dieting” first and realized after talking to friends I don’t need to necessarily cut off certain foods completely but just eat in smaller portions. After searching up calorie trackers online, FatSecret came up, I gave it a try, and now I’m genuinely committed to my health and my goal of weight loss! I haven’t stopped using it, and keeping track of the foods I eat while interacting with others in the social part of the platform has been a great motivator for me. Get the app!!!"
29,29,5,2021-06-15T17:57:31.000Z,Bowie2018!,Better than the rest!,"I have used all kinds of apps to track my weight and what I am eating, but have always returned to Fat Secret.  Why?  Because in every other app I had to Google the nutrient amount of each food and add it manually.  Fat Secret offers the basic weight tracking and complete nutrition information, as well as a page where others share recipes and offer advise or congratulations, again without cost.  If you want more tracking it’s offered as a step up, i.e. water tracking, etc.  I have used Fat Secret for years and have stopped wasting money trying to find something better."
30,30,5,2018-05-24T18:16:43.000Z,Larlieloo,Very useful and easy to use,"This app is great to be conscious of what you’re eating and exercising as well. The nutritional value of the food is calculated for you when you enter the amount you’ve eaten. It is very user-friendly, easy to use and understand. Many foods have already been entered, and you can manually enter your own recipes to learn the calorie counts and nutritional information. By being conscious of what I’m eating, I’ve been able to reduce my caloric input and I’ve lost 9 pounds so far. There is also a feature where you can connect with others for encouragement and ideas and recipes."
31,31,5,2018-05-26T13:30:42.000Z,chosejoy,Good system focused on nutrients,I really appreciate the focus on protein/fat/carbs and micronutrients as well. I really appreciate that you can fully customize all of those individual pieces! Not to mention the community of people posting is so encouraging! I’m still amazed that many positive people can be connecting on an app without some Negative Nancy’s. It’s easy to use once you figure it out. (Is there a video somewhere we could watch that shows you how to access all the various features? I couldn’t find the diet calendar that shows calories in/out for awhile). All I wish we could do is scan barcodes!
32,32,4,2018-11-03T13:03:02.000Z,Mr. Sir Dude Man Guy,"App’s Improving, but...",Fat Secret has improved so much over the years.
33,33,5,2021-01-13T15:49:50.000Z,girl_with_brown_eyes,No nonsense calorie counter!,"Honestly, the name of this app was a little off putting but I decided to give it a shot because I just don’t like the other more popular blue app to count calories. Fat Secret is easy to use, has minimal ads, recipe calculator/cookbook, recipes, community, challenges, browser access, food photo journal that you can choose to share with the community or not, and recipes, fitness tracker, a calendar to see which days you tracked and which you didn’t! It’s full service! It even has a service for adding your health professional’s email so you can send your data to them! It’s incredible!"
34,34,5,2021-03-19T14:47:29.000Z,818CALI*Des,Great tracker,This app is amazing… You can track all of your daily intake… See if you’re on track… It tells you how many calories and carbs are in each item individually… There’s recipes that are shared… There’s people sharing comments back-and-forth… It also connects to your active fit app… Which all together you have reports to see if you’re staying on track and it’s very easy to use. I recommend it.
35,35,4,2019-08-27T21:05:07.000Z,._Alex_B,Awesome!,"FatSecret has been an app I’ve been using for 2 months now and it is extremely helpful! It helps me keep count of my calories and what I love is that you can scan the barcode of the food item and it will tell you how many calories and the name of it, it also has all the restaurants/ fast food places so if you eat at one of them, you can go under that fast food place and select the items you ate. The only thing I don’t like about this is (trigger warning) the option that tells you how many calories you had after purging, but other than that, it’s great! Definitely recommend if you’re on a diet or trying to lose weight."
36,36,5,2020-06-20T00:04:44.000Z,Michfossle,Makes food tracking easy and rewarding.,This app has changed how I approach food. I know how to eat healthy but I eat too much at times and had no grip on my fiber intake. I have found real foods that I truly enjoy to snack on and it allows me to choose what food I really don’t want to let go of.
37,37,4,2021-05-07T15:56:24.000Z,RMKRaven,It’s Free and It Works!!,"I started with this App a month ago.  I actually set up three Free Apps, ran all three for a week, and decided this was the most User-Friendly of them all.  It is relatively easy to look up the different foods we eat, the Charts it provides are helpful and informative.  It’s fairly easy to customize the amount of each food you’re using.  I don’t use the Recipe section but it looks impressive.  The single biggest opportunity, even though it’s a Free App, would be to allow us to choose our own week as opposed to it being Monday to Sunday;  that’s a bit of a pain albeit not the end of the world.  But that’s why I docked it one Star"
38,38,3,2021-03-22T20:27:41.000Z,Ally-Kattz,"Love the idea, hate some things.","While the plans and recipes are great, you are not allowed to access except through the App. Okay great, give me an option to download the meal plan I paid for, or the ability to copy/paste it for later. Having some ableness issues makes this difficult to use unless you’re using your IOS or google store product. Don’t say, oh get a big tablet so you can see it. I can’t afford a big enough tablet."
39,39,5,2020-04-30T18:43:23.000Z,pumpkinpie1111111,Super user friendly and convenient App!,"I was looking for the app to be able to count the calories intake and none was working for me. Those I’ve tried before were difficult to navigate and look for food I ate. This app is super user friendly, finds a lot of food and offers measuring in oz, grams, cups, prices, etc. It also allows you to scan a barcode and immediately returned the product you are looking for. It also offers additional meal plans for pay, which I haven’t tried but might in a later time."
40,40,5,2018-05-09T10:32:22.000Z,Love Wagon,FatSecret is a godsend,"For everyone looking to chart calorie intake-review macro and micro nutrient analysis and record work out achievements-this is the tool for you. Amazing intuitiveness-reliable developer support and of course-the support of the online FatSecret community makes this tool a must have for anyone looking to improve upon their wellness. I couldn’t be more satisfied if it were free-oh wait, it is free."
41,41,5,2018-09-14T14:42:35.000Z,Airwin6,Calorie Counting,"I love this app, FatSecret, so easy to use .  I’ve been 40lbs over weight for 10 years.  I thought I could lose weight on my own by just watching my food intake and portion control, but all I have been doing is maintaining my weight, not gaining any more but not losing it either.  Since using this app and actually recording my food and calories I’m a lot more aware of unnecessary snacking and actual portion sizes. I’ve lost 5 lbs in 2-1/2 weeks, not a lot so far, but I finally feel on track to permanent weight loss and then maintaining my goal weight. Thank you, I love this app."
42,42,5,2018-10-27T12:53:30.000Z,ArtemisCF,So great and easy to use!,"I’ve been so thrilled with using this app.  It’s allowed me to easily track my eating throughout the day.  Best of all, unlike a certain other app I had to delete eventually, FatSecret doesn’t have all of those annoying ads and hide their features away behind costly paywalls.  The library of available food is constantly growing (and I love making my own contributions) and I’m happy to see my weight tracked as I continue my healthier lifestyle."
43,43,3,2019-01-18T23:37:27.000Z,DLoAlwaysReady,Incorrect Information,"I would love to give this so a 5 star rating. It is really helpful and I use it often. But being on a strict diet I need the information to be accurate. Far to often the information listed does not match the labels on the product. Case in point today I saw a marinara sauce where the label says 8g of carbs with 3g of fiber. The app says 10g and 1g. For people using a Keto/Paleo plan, that difference is significant. If it was possible to make the changes on the app it would be a great help. Also, using homemade recipes with information available for nutrients etc, it would be great to be able to add the recipes. I haven't seen where that is possible. Those two changes would make it a 5 star app easily."
44,44,4,2019-02-22T01:56:32.000Z,Zzzzing1,"Great app. The exercise calculator, not so much.","Love the app. However, the exercise calories burned calculator doesn’t do much of anything."
45,45,5,2020-03-05T11:34:23.000Z,T&SNye,Excellent Calorie Tracker & Much More,"Fat Secret has been a great app to help me lose weight by tracking not only calories but, macros by the day and week, add your own recipes, take photos of your meals, add notes to share (or not share) with others on the app, and look up recipes. I was a faithful My Fitness Pal user on and off for years until I did an update and they wanted to charge me to remove ads that I didn’t have before the update. I’m glad they did because I would have never found Fat Secret. This app is free. However, if I were to spend any money on a health app it would be this one…Fat Secret!"
46,46,5,2019-08-18T13:03:15.000Z,BAY2WI,Great app and it works!,"I love this app. After many years, I am a Weight Watchers convert. This app tells me every calorie I am eating and how many I am burning. I had a few questions along the way, but got them answered quickly by the support staff. I do wish that when selecting portions of an item that 1/3 and 2/3 was available to select. Many recipes call for thirds and it isn’t an option. This would make an already great app an excellent app. I’m 69 and it isn’t easy to lose weight at this age, but I’ve lost 5 of the 15 pounds I want to lose using this app. This app is easy to use and addicting."
47,47,5,2020-03-22T13:44:50.000Z,J-TX,Comprehensive database and pretty easy to lookup foods,"Pros: It was real easy to lookup both homemade, processed, and fast foods.  I liked the reports and visuals. It was free and without intrusive ads.  It was fairly easy to add foods after/during meals.  Good for short term nutrition survey or maybe serious calorie counters."
48,48,5,2020-01-31T16:10:33.000Z,JMO's,Fat secrets,"This app makes it really easy to search and record food items for all of your meals. It also shows the calories and serving sizes for each item, which is great because you can eat various foods and enjoy all kinds of things if you keep the serving sizes under control. The app also helps you to keep track of all your food choices so you’re not just mindlessly eating and consuming endless calories. It has in app purchase available which I don’t use the basic app is good enough to log your food journal and help you stay on track."
49,49,5,2020-07-11T11:24:51.000Z,Zakayla33,Love the App,Been using this 1-year. I prefer it over the MyFit...Pal App because there’s No ads. This app has all free goodies.
50,50,4,2019-01-17T00:20:11.000Z,gymhardbeatz,Overall,"Great app for beginners, has a lot of food to log and what isn’t on the app can be inputted manually. The interaction with others through the app news feed is also a great feature to keep you on track and updated with other users. Giving only 4 stars because not all work outs/exercise can be searched and sometimes the calories tracked per exercise per minute/ hour isn’t 100% accurate so jut keep track of your calories burned when exercising and manually adjust the number according to your accurate number."
51,51,5,2019-05-01T19:48:58.000Z,Brax2ThaFuture,Not Will! But Motivation and constant Change!,This app is simply amazing I was doing a single subject research design on myself to change up my lifestyle and I must say the energy that was gain and recovered from this app assisted me with a lot with locating who I was before who I will be tomorrow and the person that will live on for decades to come being healthy because of the fat secret day this is much needed and I have recommended to over 50 to 60 people think you Fat Secret App!! Thanks to you I lost 18 pounds in a month and a half!!! I am now 10 pounds away from my future goals!
52,52,5,2021-03-17T15:01:35.000Z,Tn2ut,Similar to Noom,"I used noom before this and it was good. I wanted to get back into that model but couldn’t afford the cost of noom, so I searched alternative options that worked similar to that but free or low cost. So glad I did, one month in I’ve lost 8 lbs and not felt hungry or deprived. I’m making yummy dinners for the family and eating everything they are. This just helps me pay attention to how much I’m consuming of those foods. My stomach has shrunk, I’m guessing, because I’m enjoying all this but not feeling like eating nearly the quantities I used to eat. Feeling lighter and satisfied."
53,53,5,2020-11-15T17:05:00.000Z,66 And Alive,Keeping Focus - Balance is Key,"Anything new is awkward and out of rhythm. I never tracked my food closely especially every time I ate. Plus, I was very honest no cheating. Meaning I logged everything. In 7 months just by accurately knowing my cal intake versus my cal burn I always stayed at a deficit. In 7 months I lost very slowly 20lbs. This diet and my daily walking and every other day gym weight routine was an effort that paid off. I feel the best in 25 years. I’m wearing cloths again that were my favorites. Thank goodness I kept them. Oh, I’m 66 years old. Never let anyone tell you it’s too late. It’s not. :)"
54,54,5,2020-02-12T15:38:19.000Z,Dicelove,Lost weight using this!,This app is not only free but also user friendly. And allows or a sense of community and positive reinforcement. I lost over 100 pounds because the app makes one mindful of what’s going in and out. I’ve met wonderful encouraging people on the app as well.
55,55,5,2020-05-03T13:27:47.000Z,shen*ming,"If you know what you’re wanting to do, this is an AWESOME tracker","If you know your calorie marks, this is a great way to enter them in and keep track. You can track exercise and weight too. There’s a bar graph for weight and you can set a target. I used Noom for about a week and that was good but I ultimately decided not to pay $25/month for it. This app is free and fantastic. A little clunky in entering Saved Meals and figuring out initially how to set your own calorie target if you don’t want to use their auto-calculated one, but you get the hang of it after a couple days. Five stars."
56,56,5,2020-01-26T13:42:50.000Z,cheskamarie88,Love this app,This app saved me from wrongfully counting calories and actually keep track of my meals . I’ve seen progress since working with this app I’ve lost 20 pounds thus far and I actually can’t thank the developers enough. Plus you can interact with people with the same goals as you and get tips from them too!  Honestly I couldn’t be anymore satisfied. And yes it is free! But if you want a meal plan included you will have to pay a fee but I think it’s worth it . So yea enjoy the app and hope you discover something new within this app about yourself 😇
57,57,4,2019-06-19T09:42:53.000Z,teresa tarr brown,Great but could be better.,I have been using this app through out my weight loss journey.  I have kept 80 lbs off for over 5 years now. Just started keto diet recently and down 8 more lbs. I am a diabetic. This keeps track of carbs too and that’s a great help to me. The only thing I would recommend is making it easier to look up restaurant foods.  By putting the restaurant and the menu item. It always takes me on a wild goose chase when I try to do this. 46 lbs to go to meet my goal. And by the way.  I have not had any weight loss surgery.  Trying to be healthy. Teresa Brown.  I’m living proof that you can do it 😁👍🏻👍🏻👍🏻
58,58,4,2019-06-10T12:52:49.000Z,kdk2019,Gem in the rough,"When I started my weight loss journey I downloaded this app but only used it to find the macros on select foods, using another macro tracking program for daily use. I did not realize what I had until the other program upgraded itself out of practical use. That’s another story. I started more fully exploring and LOVE this app now. The only thing I find counterintuitive is the ability to quickly add the odd food that is not listed in its extensive library. To be able to add 4 g of carbs here or a couple of grams of fat there to my intake without having to add a new food would be fabulous."
59,59,4,2021-06-25T15:47:03.000Z,angelbabe225,Best free meal tracking app I have used!,This app is far from the worst I have used. I love that it keeps track of your previously logged foods so you dont have to keep entering them.
60,60,5,2017-11-14T13:17:06.000Z,Shawnmramos,Keeps me on track.,"The app is really easy to learn. Never had any glitches with the app. I, on the other hand have had glitches on my diet. This helps me meal plan, keeps me on track and it makes me feel accountable for everything I put in my mouth."
61,61,5,2018-08-23T15:21:56.000Z,CaityQD,Love the community,"I love this app, it had helped me lose a significant amount of weight in the past. For some reason I stopped using it and gained much of it back over the past two years. I tried using a different app (MyFitnessPal) but there were too many ads and the reminders automatically shut off if you forget to log for a few days. Anyway, I prefer FatSecret. My only suggestion would be to add an area to track measurements and store progress photos. Other than that, I love the community and simplicity of the app."
62,62,4,2018-10-28T13:41:43.000Z,Tabotimo,Good variety of preselects and easy to use,"I have an older iPad, so some of the fitness apps wont work with my IOS.  Which ended up being a good thing, because I wouldn't have gone to this app first, but I like it better than any of the other ones I have used.  I use this app primarily as a calorie counter, and it has been excellent for that.  It has a user friendly set up, and a nice menu of pre entered foods to make entering my calorie counts more simple.  I have had great success with it.  As of today I have lost 10 1/2 pounds in about 2 months since I began using this app to help me keep myself accountable."
