,id,rating,date_time,user_name,title,body
82,82,2,2018-08-09T17:17:56.000Z,Unsolved problems,Not very efficient,"The app has a lot of info but it doesn’t show you how much nutrients you are eating each day, just the percentage."
83,83,1,2018-09-30T22:43:41.000Z,DerekDwilson,Barcode scanning not helpful,I just bought this and scanned 6 labels of supplements I am taking. Didn’t recognize a single one of them. Not even the major brand Casein supplement. I guess I’ll have to enter it all manually.
84,84,1,2020-07-01T18:38:42.000Z,ResIpsaLoq,Junk,"Just wasted $4.99 on an app that constantly crashes. I now see that other recent reviewers have made similar complaints, all without any response from the developers. Not impressed at all. AVOID THIS APP!"
85,85,1,2021-02-10T18:37:17.000Z,kj-sfsd,Don’t buy.,Not user friendly. No clear way to customize your profile. Clunky. Wanted to like it for the detailed nutrition-I wish I could have previewed it before buying. I regret this purchase.
86,86,1,2020-02-09T20:30:51.000Z,#eatwelllivewell,No benefit,"The barcode scanner does not work and u can not input your own ingredients, but have to search. No practical use for the home cook who would like nutritional value to accommodate your recipe."
87,87,1,2020-11-29T17:37:11.000Z,tom45646,Overrated,I dont know why this is well rated. Entered my own brand of dried cranberries but when entering into a recipe only allowed brands built in. Cannot delete ingredients if u make mistake. Pointless icons.
88,88,1,2019-09-11T18:21:51.000Z,Janelewangel,Ugh,Can’t get the recipe builder to work and won’t scan many normal ingredients to add.  Very disappointed and I would like my $4.99 back for this terrible app.
89,89,1,2021-08-25T03:27:57.000Z,SBBPDX,Pantry Items Miscalculate Nutrients,"Added my prenatal to the pantry and every single one of the nutrients was miscalculated in the final item (e.g., after recording a serving as having 0g monounsaturated fat, it lists 27g in the final nutrient list). Will be removing."
90,90,1,2018-04-10T00:24:41.000Z,TSUAGD2008_RBG,Waste of Money,"What a waste of money! It calculates incorrectly. I ate 1,365kcal on the first day and it totaled that I ate 10,363kcal. Not sure how it miscalculates that badly? I deleted it soon after shelling out the $5 to buy it."
91,91,1,2018-04-12T01:56:46.000Z,UtilitarianFemme,Totally off!!,Doesn't have half the food I eat and the food it does have does not match the nutritional values on the labels. Total rip off.
92,92,1,2018-09-13T00:44:58.000Z,Sanbrook65,Useless,Sure not what I was expecting.
93,93,1,2018-09-28T00:29:23.000Z,AEHege,No help from developer,"I wrote to the developer for help, but received no response. This app is not working for me."
94,94,4,2020-08-31T00:47:15.000Z,lakeadam,Good start - I have a number of bugs I want foxes and features added,As much as there are aspects that are lacking (I’ll get to them) this is a great app in comparison to a lot of the others out there. I haven’t found one with this much detail and flexibility.
95,95,1,2019-08-05T23:08:53.000Z,princesstoki,Product did not allow for edits and there was no manual entry,They have a lot to improve on this product
96,96,1,2020-08-23T15:40:33.000Z,rachfein,Issues adding custom foods,"Everytime I attempt to scan a barcode to add a custom food, my app crashes and I must restart."
97,97,1,2019-12-29T15:36:07.000Z,jake5622,Doesn’t have a good bank of food,And you can’t add custom food
98,98,5,2019-06-21T13:23:27.000Z,Blackadxer124,Awesome!,Awesome app
99,99,1,2020-12-30T15:03:06.000Z,ieatfoods,Full of bugs and unusable for its intended purpose,I tried using this for a food journal as an alternative to something like MyFitnessPal which has more features than I need. I’ve used it for two days and there are significant bugs. I tried and gave up. It’s on the right track but for paid software it is totally unusable.
100,100,3,2011-07-14T07:46:50.000Z,christyness,"Great, but withwork it would be awesome.","This app has a brilliant interface, and it looks wonderful. There are some problems, though."
101,101,2,2011-11-13T19:21:21.000Z,Jryan126,Good idea but needs reprogramming,"I made an in-app purchase which promised to give me the ability to sort the available food items from highest to lowest concentration for selected nutrients (i.e. highest protein to lowest protein or highest calories to lowest calories, etc.).  I was very excited about having this feature available.  Unfortunately, however, whenever I do select a nutrient to be sorted, the list which populates is not in the correct order from highest to lowest.  The results are all over the place.  For example, (And I'm just making up data here to illustrate my point) if you decide to sort by highest fat to lowest fat, the number of grams of fat for the sequenced items will go from something like 40 to 39 then up erroneously to 62 then back down to thirty something then back up to some random number...If this problem could be fixed, I would happily give this app 4 or 5 stars.  It would also be great to see more types of food added...Again, nice idea but the app needs some work put into it to make sure the information is displaying and sorting correctly."
102,102,3,2012-03-20T04:02:39.000Z,Behnnym1,"Great app, BUT....","This is a really thorough, useful app that is nicely organized.  BUT. I am willing to pay more for ""pro"" features and even in-app features when one knows in advance what is offered and what isn't.  But there is something sneaky, unpleasant, and really, really expensive about the features in this app and the way one learns what one does and doesn't get in the free version.  All the apps these folks develop are on the high side, but combine that fact with a rather high-handed marketing strategy and I (and others, I see) in the end will not purchase features on principle (and on price) that we well might have bought otherwise."
103,103,4,2012-06-26T02:56:17.000Z,LucyP2,Helpful,"I enjoy being able to look which foods have certain nutrients.  I think it would be nice if they could list foods that have the most to the least of that nutrient based on typical serving size of each food item.  Right now it compares 100 grams of each food and you can adjust individually for serving size; ex cup or fillets) It's nice, but comparing typical serving sizes of each item as well would make things clearer quicker.  While an herb may have a lot per 100 oz when we eat less than a tsp is not the same as a item that we eat a whole cup of;  Just an idea for updates, but I like the app and am grateful for the information on nutrition it puts at my fingertips."
104,104,5,2012-07-20T19:44:11.000Z,Paleo Anm8ed,"Fantastic App, use it all the time","I was considering taking a weekend and researching all of this information to make a food matrix because I needed to up my intake of certain nutrients and wanted to know what foods in my cabinet were the highest in density of said nutrients, and then I found this! What's awesome is it's customizability for those who can't or choose not to eat certain food groups, and it is specific enough to where you can really make educated decisions about certain things. I would like to see further expanding on types of foods, as well as grass-fed vs. grain fed and more beef choices, but other than that, this is the best app anyone looking to improve their nutrition could ask for! Thanks!"
105,105,3,2013-05-09T17:04:14.000Z,Edenwild,Overwhelming,"On the old version I complained they didn't list enough foods....but now there are too many! The original had only real, whole foods listed, now it's got those plus a boatload of processed foods, which I almost never eat. It's nice I can finally look up yogurt (a food missing from previous version), but I have to scroll through like 50 versions of yogurt before I get to plain, whole milk yogurt. It would be worth it if additional nutrients were added (like choline, omega fats, etc) but they weren't. And some foods I eat still aren't listed. Sigh. Hopefully it will be worth it for the foods I eat that weren't in the previous version but made it in this one."
106,106,4,2013-08-01T06:38:46.000Z,smacs8,Looking for more...,"Would be nice to be able to scan basic ingredients barcodes to quickly get favorite nutritional data logged and easily create recipes to allow tracking of total macro nutrients like carbs, proteins, and fats for each recipe."
