,id,rating,date_time,user_name,title,body
43,43,5,2018-05-10T15:14:09.000Z,BLOO BERRI,Helped me lose almost 20 pound so far!!,"This great app is so easy to use!  I just love it! It helped me lose weight because it is so simple...after years of Weight Watchers, Jenny Craig and other incredibly expensive programs that never work in the end, this app is the BEST because you eat what u want and you learn to control your eating habits by yourself- in a way that works for you. Plus, even if you exercise only a little (such as walking slowly for 1/2 hour or 20 minutes) you can record the effect and it’s VERY encouraging 😎 TRY IT and good luck!!"
44,44,1,2018-10-25T05:12:45.000Z,sbwilson0111,Better off reading the label,"I purchased this to help me navigate food allergens and to track my caloric intake. In my experience, the app doesn’t have a wide database of items so you’re left looking at the label anyways and inputting all the nutrition info manually into the app, or you have to rely on data another user has input (didn’t want to risk it with allergens). Great idea, I just wish they had more in their database. That may have made it a 3 star, but then I tried to cancel one of the paid premium parts of the app and I still can’t figure it out. It’s either a very non user friendly app unintentionally, or they’re making it extremely hard to cancel on purpose. For those two reasons, I have to give this the lowest rating."
45,45,4,2019-01-01T16:59:20.000Z,MGW1,Very functional app that serves its purpose,"This app has definitely been an eye opener for me with regards to food and drinks that were purportedly healthy for me.  Nice to get a quick snap shot and alternatives on the go.  My only suggestion to the developers is to move the comments sections off the main product page tab. When someone searches a food or drink product, most importantly, they want the product info, evaluation, alternatives and lastly, people’s opinion in the form of comments section.  Maybe just combine product info and evaluation and move comments to another tab with less priority. Thanks!"
46,46,5,2019-01-24T05:35:10.000Z,A real legends fan,Amazing support-full community!,"People here really seem to help each other to learn and live healthier lifestyles. Food is such an important factor to leading a healthy lifestyle and this community takes on the challenge of helping one another really well. I usually hate apps that try to shove their premium content down you’re throats but this app so far hasn’t done much of that, which I am super grateful for. I highly recommend checking this app over any of the other food apps because of all the reasons stated above."
47,47,3,2019-04-19T19:16:52.000Z,Ktktktkaza,Needs more preloaded restaurant meals,"This app has the potential to be something great. I love the scan feature for supermarket foods but when I’m entering meals I’ve consumed at a restaurant it is almost impossible to find what I’m looking for. The search function needs to be improved greatly. For example I recently ate at the cheesecake factory but had to scroll through hundreds of entry items as I was not able to search for the particular meal that I had.  It also doesn’t list meals in any sort of order, they are just randomly listed. Perhaps when there is greater flexibility and search functionality I will consider purchasing an annual or lifetime subscription."
48,48,2,2021-04-27T14:40:28.000Z,Eleni333,Just Threw away 21$,"I just tried the app, only to discover that even for the price, I don’t get to track very many nutrients at all. Since I’m trying a vegan diet, nutrient tracking is more important than ever. I thought I’d be able to track more once I paid. They call it a trial period, but it doesn’t seem to be free.  Am I wrong? Is it free? Either way, the eventual price isn’t worth not being able to track more nutrients. On a couple of other apps I’ve tried you can track far more nutrients. The problem is just that their calorie accuracy is not reliable at all. However, I think I’m gonna go back to one of them because it’s so much easier to use than My Fitness Pal and you can track more nutrients."
49,49,3,2021-03-01T14:28:06.000Z,YamiG,Technical Issue,"I really like this app, I’ve been using it for a few years. However, recently I’m no longer  able to add new foods when they aren’t in the database. Whenever I go to upload a food, a prompt tells me I not configured to send emails. I’ve gone to the app’s settings and even my phone’s settings and can’t find anything to enable the configuration. I’ve even updated my email in the app, hoping that by linking a new email it will refresh and auto configure. Nothing. I’m at a loss, and very frustrated because I can’t get any use of the app without this feature. Hoping developers can provide some guidance or fix it if it’s a bug."
50,50,4,2017-07-22T18:54:23.000Z,Luistheman10,Has so much potential...,"Fooducate is very reliable when it comes to food choices, I've learned a lot from their app."
51,51,5,2017-08-11T03:02:10.000Z,Nadwop,Awesome!,"I've been using Fooducate for years. It's always my go to. If I ever have a question about nutrition or ingredients...it always answers my question.  I suffer from intense migraines from time to time, identifying my triggers is very important to me. With Fooducate I can always make sure I'm good to go before hand.  I highly recommend and always tell people about it. Whether you're trying to lose weight or just curious about what you're eating, Fooducate is the absolute best nutrition app on the market. Thanks y'all! :)"
52,52,2,2017-08-23T01:46:31.000Z,Tomushky,No easy way to find your own foods,"This is a great app, but lacks of a few important things, nothing difficult to add, thus, it does not deserve more than 2 stars or worth to pay for the Pro version. For one, very difficult to find the list of foods you usually consume."
53,53,2,2017-12-30T04:26:38.000Z,GreedyLola,Was really enjoying until....,"I was really enjoying using the app until I tried synching data between the Apple Watch and Fooducate.   It seems that the communication between the two isn’t working (for example, even though I have read and write data turned on, it seems like the calories burned aren’t reading back to Fooducate from the watch.)"
54,54,5,2018-07-07T03:00:53.000Z,V0LT Tech,This app is great!,"I downloaded this app expecting it to be another cheap health app with ads every 30 seconds, but it's not at all! It's a great, simple way to keep track of what you eat, and the nutrients in it. I also really like that the app doesn't force you to buy the pro version to get anything worth it, and it doesn't ask you to upgrade all the time. I believe the features on both the free and paid version are fair. Overall, I highly recommend this app."
55,55,4,2019-01-24T02:42:19.000Z,Smok3dYou,First Impression,So this app prompted me for this review within the first 10 minutes of using it. As for a first impression it’s not bad. It gives you the option to make your own recipes and calculates the calories for you based on portion size and also allows you to scan the barcode of what you purchase.  Seems fairly easy to navigate and is also somewhat intuitive as far as the interface goes. I’m not yet convinced enough to upgrade. More to follow after I’ve had some time to explore the app.
56,56,5,2019-04-29T23:00:17.000Z,DevonEileen93,Very helpful app!,"My boyfriend found this app and it’s incredible! I don’t use it for weight tracking (I use MyFitnessPal for that) but it’s mega helpful for scanning food. There were a couple things we thought were healthy that we introduced into our diets and found that they actually weren’t. It doesn’t just tell you it’s bad, it grades the food on a lettering scale similar to school and tells you WHY it’s bad along with offering healthy alternatives."
57,57,5,2019-06-21T20:21:08.000Z,BrownWest,Interesting Mix of Information,This app provides an interesting mix of information on food and nutrition.
58,58,5,2019-07-13T16:45:17.000Z,Punchie G,The Best,"I love this app because it really helps me think about the bigger picture: sleep, mood, nutrients, water, etc. And then it gives you information about the things you eat and alternatives that could be better. I don't even have a special diet or health issue I need to adjust to, but it has great features for those too. My only complaint is that they aren't updating it very often and it still has some interfaces that can be improved."
59,59,3,2021-02-06T19:27:41.000Z,"D,Effie",Not sure!,"I really wanted to like this app, and for the most part I do. Here’s what I like about it:"
60,60,4,2017-11-29T20:01:24.000Z,nexus6man,"Was enjoying this app, until...",I recently started using this app. I very much enjoyed it. I have now gotten 2 notifications when I open the app that the login has failed and needed to have the confirmation info resent to my email address. Twice now I have done this and it still doesn’t work... that’s pretty disturbing considering that it had been working perfectly for the last week...  UPDATE!! I received an email from the developer and was given the info I needed so I’m changing my review to 4 stars! Thanks
61,61,5,2017-12-27T14:36:05.000Z,DionRichmond,Dare to be different,This app has educated me on food health and life as a whole. I use this app every time I shop. It helps me determine what’s healthy and what’s not. I have lost 52 pounds using this app. Food I thought was ok is really not when you educate your food with this app it tells you everything you need to know about what you’re putting in your body. I encouraged everyone to use this app and start eating healthier and live longer!!!
62,62,1,2017-12-28T18:53:08.000Z,Kaitqwertyui,All wrong!,"This app helps you read nutritional facts which the easiest way to read a label. It needs to break down ingredients into what’s good and what’s not. That’s where most of society has the biggest problem! Simply reading nutritional facts will not lead to a healthy life style. This is what Americans have been taught to do and this app is simply fostering the idea that that is how you know if a processed product is good or not. I have looked in the app extensively and it doesn’t recognize any harmful ingredients used by Food producers today. It seems to think if the product is low calorie and low sugar, it’s something you should stick with... WRONG. It kills me that this app is getting a good rating.."
63,63,4,2018-01-22T20:15:22.000Z,Vaya8,Great compliment to a healthy lifestyle,"I've been using this app for a couple years now. Helped me eat more consciously, while being aware of ingredients I'm sensitive to and was a great resource when I became pregnant so I could have more peace of mind with what I was eating. I would like to see more consistent units of measurement so I don't have to guess with oz, cups, tbsp etc., would like to see my historic data in longer ranges, and see more ingredient options when viewing historic data charts. These features I'm sure are in the works though:)"
64,64,5,2018-02-07T20:40:29.000Z,Milamoya,I love this app,"This app is outstanding, and I use it all the time. The rule for my house is something must have a B or better rating for me to buy. I will only break this rule if a lower rating is because of a little too much sugar or salt content, neither of which I have to monitor. . But when it comes to artificial ingredients, dyes, etc. I really appreciate how this app makes it easy to avoid these harmful substances and choose wisely. Great app and I would rate it higher if I could."
