,id,rating,date_time,user_name,title,body
10,10,5,2017-07-18T17:11:22.000Z,Limabuwa,Very Helpful,"I have used this app for a few months now and I really like it. I don't have diabetes but I have many relatives who do, so I check my blood sugar regularly just to keep an eye on things. I was trying to keep track of everything in a spreadsheet but this app makes it so much simpler. It's very easy to use. Entering glucose numbers and food is super simple. I like being able to create recipes for things I eat regularly. I've never paid more than a couple of dollars for an app before, but I would say this app was definitely worth the money. I also like that it links to the Fitbit app."
11,11,4,2017-07-18T17:28:46.000Z,mike-soba,All my stats in one place,"I had written a critical review previously (which I don't see).  However, after a few emails back and forth with the developer and using the app, I have a more positive response."
12,12,5,2017-07-20T13:57:19.000Z,johndig,Great system,This does everything they say and more. I use the diabetes add in and it tracks the most important things I need to know. Support is 5 star if there's a problem or question they will get back to you in record time. Getting and printing reports takes a little getting use to but it's nothing anyone cannot learn. Keep to the and you will lose.
13,13,5,2017-09-23T04:59:22.000Z,Vikwest,Great Tracking App,"Being diabetic, I keep track of my glucose readings daily. This app does that for me and makes it easy to see how I'm doing in the chart area. I enter all food and medicine, vitamins daily, and track all exercise. There is a chart for all so you can see your progress. It also shows a fat, carb, and protein sliding bar showing how much of each your body gets, and then the overage. It's great to watch my carb count. At the end of the week, you can print a complete report of all the food you eat and exercise. It's easy to enter everything you want to track. I really love this app."
14,14,3,2018-04-24T02:58:14.000Z,BillLenz,Long time user - do not like new interface,"New interface is clunky, too complex.  Too easy to enter data and accidentally delete it.  Reminders and buggy.  Keeps adding 24 hours to target times causing reminders not to trigger.  I am using my iPhone alarm to set reminders to test BGL after meals.  Labels used to sort current to to the top and usual near it.  Now there are a lot more labels but not sorted usefully so find what you want is a pain."
15,15,5,2018-05-17T17:20:44.000Z,blessingsbracegirtle,"Best app for Type 1, great support","I started using this over two years ago when I was diagnosed and it is what I use most on my phone from the time I get up and check my fasting BG and take my basal dose, through logging food, activity and ten or more BG readings a day to when I last check my BG before bed."
16,16,4,2018-06-15T12:22:30.000Z,JTinSC,App has glitches,"I use My Net Diary to track my blood sugar and insulin. But since the latest updates, the program has several major glitches. The most critical problem is that important nutrition data is not being calculated in the meal totals. The data is shown in the full description of the food, but the numbers are not loading to the meal screen. The problem is erratic and doesn’t happen with all foods. But as a result, my insulin doses have been off."
17,17,5,2018-09-10T14:33:19.000Z,HawaiianBunny,Think and thin,I have been using this app for about 2+ years and love it.  I can track all my diabetic insulin and carbs meds and exercise. I can go back days and months to see what works and what failed. I used this app for my Keto diet and lost 25# and tracked everything I ate plus added new recipes or foods. I could track my HCG and my insulin and meds. At one point I would print out my daily calories and take them to my dietitian to prove what I was eating and how to manage my insulin. I only had to pay extra for the print out but I paid only for the month I used it.  I can’t say enough good things about this app it has been with me for thick and thin. Lol you
18,18,5,2021-01-18T15:09:56.000Z,Toni by design,I love this app,This app is the best. I tried the others; however this one is easy to do. I've been doing it for six days and haven't missed logging what I eat and my glucose readings. It is helping me understand my personal relationship between certain foods and my glucose numbers.   I say cool beans!!!
19,19,5,2020-06-29T00:35:01.000Z,LizBre,The best app for managing the keto lifestyle!,"I tried 5 other top rated apps, this is by far the best one. With this app I can track my blood glucose, carbs, net carbs, protein, fat and a ton of vitamins and minerals; not to mention height, weight, body mass index, personal macro targets, water exercise, steps, meals, recipes, and custom and database listed foods. I especially like how you can use the bar scan feature to scan foods in the supermarket or at home to add to favorites and recipes. This app works great on my phone and my iPad. I rarely ever purchase annual fee based apps, but this one is Easy to use and well worth the annual fee."
20,20,5,2018-06-03T22:33:05.000Z,Frinklez,OMG! ❤️ it!,"I literally just got out of hospital because I was feeling HORRIBLE for a long time.  Unmanaged Diabetes.  It can KILL you.  It was killing me.  I already have health problems, but my blood had become too acidic, etc.  Dont be a fool, you have to manage your blood sugar levels track your foods etc.  I was following a high protein, low carb diet, but wasn’t consistent and I literally was destroying my body.  DIABETICS DONT EAT LOW FAT and HIGH PROTEIN!  Check out how to eat...it’s not what you think and this app keeps you on track!  They thought of everything!"
21,21,4,2018-07-18T22:51:35.000Z,"Timmy,,,,,",Great App,Love it! I love the store scanner app. It really helps you  make healthier choices. I thought I was making healthy choices this whole time. Not! Also like that you can scan your food in. The only problem is syncing my fit pro to this app. Not wanting to pay extra fee for this. It should just sync. Thanks to whoever made this app it is the best one I found that is so easy to use and cost efficient. Thanks for making my life easier. All the apps I visited are really ridiculous on how much they want to charge and they don’t work properly.
22,22,5,2018-09-05T11:37:13.000Z,gettysburger,Love this app for everything,"I have had this app for a while but never committed to it. Read an article about amputations from Invokana and decided to get serious. In eight days I am down four pounds and my morning number today was 102, the lowest in two years. My favorite thing about it is the food checker. I can go to the store and scan different products to compare their grade. Brilliant. I still get to eat yummy things but I can choose the healthiest from the bunch. Love love love this."
23,23,5,2018-12-03T02:53:14.000Z,RVC-FR,It's a great app!,"I've used this app for many years now and it has improved a lot. The truth is that the app is comprehensive and the sharing with Health App is nice. It also is able to import some data from the Health App like bp, and place that data on a chart. I like a lot the charts it shows where you can see your progress (or lack thereof). The widget allows for quick logging of blood glucose and a daily average. Highly recommended if you want to log and keep tabs on your progress. I wished it had the option to  track ketones in the urine."
24,24,5,2019-05-19T01:26:09.000Z,Black mountain gal,I love this app,I have diabetes an this is my go to support and weight loss tool. Sometimes I wonder away but always come back to it.
25,25,5,2020-03-22T21:03:23.000Z,manjer,Good diabetic app,"I really liked this app before, but the latest updates have made it even nicer to work with. I find I can't eat nearly as many carbs as it allows and still keep my blood sugar where it should be, but this can be adjusted in the settings. I wanted to combine this app data with fitbit and had to also purchase the max application; that didn't seem right to me, but maybe it was my misunderstanding. The app does allow you to track everything you need to and the reports can be tailored to most any of my needs."
26,26,5,2020-05-09T14:33:15.000Z,nickname: indy,Excellent,My Net Diary has helped me in tracking everything I eat and exercise to loose 20 pounds so far & helped me get my blood sugars down from over 200 into the 120 range. It has also helped me increased my water intake to a gallon a day. It’s been a big help. It’s important that you enter everything throughout the day so you can see that you are on track for were you want to be. My apple watch works w/ My Net Diary to track my steps & exercise. I paid for the full version. For me its worth it to accomplish my goal to a more healthier me.
27,27,5,2021-07-27T12:21:28.000Z,Great Grandma 3 Times,My Diabetic Tracker w/ Blood Glucose Tracker is Awesome,"I was diagnosed with Diabetes Feb 27, 2014. I  was 66 years old & there is no way I could even begin to properly keep track of my disease without this program. It tracks my glucose, my food, my exercise, my measurements, everything important to a Diabetic person. I'm always inputting information into my phone but I can't imagine how more difficult & more dangerous Diabetes would be to my life if I didn't have it.   The articles, tips & support help are awesome too. I totally recommend this program."
28,28,5,2021-02-23T17:42:37.000Z,Spartacus (Get Some),REALLY awesome.,"This wonderful app took the fear out of not knowing how to balance my diet by having complications with counting calories etc. Very well put together app, what a lifesaver. I hope this app always stay up-to-date and supported, it really makes a great difference for those of us that are looking to better our health due to health issues or not."
29,29,5,2020-07-28T21:57:38.000Z,PLW_CNF,Excellent for Diabetics!,"I absolutely love this app!!!  It is easy to log food and get full nutritional information.  This app is easy to read and has more integration of information, so if you need any information for doctors; you can create detailed reports."
30,30,5,2017-10-01T07:44:18.000Z,Tygerlilee,Like it,"I switched from another blood glucose tracking app and I like this one much better.  It's really easy to use and I like how intuitive the food logging is.  I wish it worked with my YUNMAI scale.  I don't want to have to buy another one to have it give body fat percentage, bone density, hydration etc that this scale already does for me.  Am planning on getting an iPhone watch hope to upgrade to max membership and that the watch works with it."
31,31,5,2018-10-29T16:44:26.000Z,ABirdVergara,I love this app,"When I was diagnosed with gestational diabetes I panicked! There was so many things I had no clue what they meant. This app helped me not only keep track of food intake, portion control and blood glucose readings but to understand what was better for my body. I love it! I recommend it to everyone! Even people who don’t have diabetes. It’s really helpful to go grocery shopping and scan the barcodes to understand what’s really inside foods!"
32,32,4,2018-11-11T19:54:34.000Z,TAI-JT,So far so good,Just started using the app to keep track of my blood sugar (pre diabetic) it's really helped me pay more attention to what I'm eating. Sometimes I may think it's something that's good for me to eat but it turns out it's not as good as I thought.  My blood sugar was all over the place but it's now staying fairly steady.
33,33,4,2018-12-04T23:29:06.000Z,biking1,Good but doesn't have a great food list.,"This is a good app especially for diabetics. Love the interface with Apple health and fitness apps. My only complaint is lack of library of fresh non processed or non branded food. Other apps are better in terms of having a larger selection of food items. However, I prefer this app for its interface with apps that bring food and exercise data in one place. Charts and dashboard are unreadable due things being printed over other reports."
34,34,5,2018-12-22T15:00:41.000Z,balldeagle,Great program,"I greatly depend on this program for records of my diabetic progress. This program is well thought out, and is very versatile, without a lot of unnecessary hocus-pocus. The developers continue to refine and improve this program. They are responsive to suggestion is to enhance the effectiveness of daily use. I would unconditionally recommend this program to any one who is serious about documenting their diabetic information."
35,35,5,2019-01-15T04:22:50.000Z,LutheranDad,Great for Diabetes,"T2D now on insulin.  The Diabetes app is great because it tracks multiple BGs, as well as insulin, a1c, etc.  It makes setting up recipes easy.  Note that the home recipes in my fitness pal aren’t available in the database this uses, because you can’t depend on the carbs being correct.  For a T1D and some T2Ds, that’s life threatening, so you have to set up each recipe yourself.  For example, 1 cup steel cut oats, 4 cups water, then weigh so you can calculate the carbs based on weight..."
36,36,5,2019-03-22T04:02:04.000Z,123itisMe,Saving a life one bite at a time.,"Finally an app that is so useful and easy to use and is literally saving my life. This app along with new technology like the freestyle libre sensor has helped get my A-1 C from a 17.5 down to 6.9. I may even be able to save my feet. I do not know of very many apps where the users can actually claim the app is improving their health and possibly extending their life. If you were diabetic, this app is a must have."
37,37,5,2019-05-16T18:15:58.000Z,Prairie poet,it does the job,I particularly like the versatility of that it offers me when making out recipes for dishes that I already like none of the other apps that I've looked at gave me the flexibility that this one does.
38,38,4,2021-07-30T13:39:38.000Z,Jmhfla,Great for foods not so for medications,"To begin, this is an excellent app for managing food intake. I am using this app to lower A1C and loose weight. It’s important to record everything, but so far it’s worth the effort recording food, exercise, and water intake as I am reaching my goals. By the way the app sets a realistic goal to reach the weight loss you want to achieve.... very good. I only wish when recording meditations you could repeat previous entries. Thanks for a well thought out app. Won’t let you print a report?"
39,39,5,2021-04-14T10:31:39.000Z,dds113,"Top notch, best easiest food diary","It’s not a struggle to log your food! It’s extremely interactive. Easy to scan your food and make changes, watch the apple and bicycle, watch videos and get helpful tips. They also send to your email a weekly update and breakdown of nutrients exercise weight loss blood glucose ( BG)  water intake. They have reminders to drink water or take BG if you would like and so much more. Worth the premium price 10 x over."
40,40,5,2017-06-18T14:23:13.000Z,sarahsanantonio,Very complete app,"I use the food log, as well as the exercise log and the medication log.  The food log has a very large database.  You will find most foods in there, especially if you eat a lot of processed and packaged foods.  It is a bit more difficult if you cook for yourself.  The medication log has been helpful to see if I've forgotten to take meds.  I don't have diabetes, but the diabetes tracker looks useful."
41,41,5,2017-07-25T14:55:23.000Z,Suzie1943,Useful for tracking almost everything.,"MyNetDiary has been very useful for all food related issues, weight, exercise. Fairly easy to use.  Only problem I ever have is for recipes which are healthier or made healthier with ingredient switches. Have to go to separate app to figure out nutritional values. But all in all, this app has worked well for me. Couple years later, it still works."
42,42,5,2017-07-26T13:40:45.000Z,GoKat4ever,Great application for weight loss and diabetes,"As a person with diabetes, I have tried a lot of different applications to help me manage my diabetes. None come close to My Netdiary.   My A1C is steadily going down."
43,43,5,2017-08-01T13:57:27.000Z,Wisconsin Lisa,Great aid for diabetics and anyone else,"MyNetDiary is a thorough, intuitive app that could be helpful for anyone that is attempting to get a handle on what they are eating, and when. Or anyone who wants to track various things such as medications, or water intake, or certain exercises. But it's especially helpful for any diabetic that is determined to get BG under control, helping you to see patterns and weak spots. Good luck out there!"
44,44,5,2017-09-12T13:29:28.000Z,SchilperoortJ,Super for diabetics,"I am a Health and fitness teacher and am always looking for examples of apps to show my students.  This was one of the best, working with the apple health app the students often take the apps I show them home to their parents.  The student becomes the teacher, the family learns and the student achieves higher order thinking.  It's a win, win!"
45,45,2,2017-11-28T17:37:06.000Z,Darlasu70,Nice app limited food info,"I love these features:  iOS friendly, tracking my blood glucose, exercise, food, vitamins and medications."
46,46,5,2018-12-12T02:34:07.000Z,santarosa707,Review after 8 days of use,"Great app for tracking diabetic lifestyle change. Like how it’s shows the relationship between exercise and diet. Like the various educational links. Like the ability to plan daily menus around what I like to eat and still have control on sodium intake. It took me a couple of days to get use to the app. Above all, It makes me conscious of the food I eat."
47,47,5,2019-01-09T23:32:02.000Z,Roundsout,Excellent App,"I am a diabetic and I use the app to watch how I eat, track my blood sugar, and lose/maintain weight.  The app has been very helpful.  The charts are very helpful and valuable to my physicians.  I’ve been using the app for almost two years now and with their improvements, I will likely be using it for the next two years or more."
48,48,4,2019-01-21T11:28:48.000Z,Fart shark,Sugarman,"I have used this app for about 6 years now. I recently upgraded my phone to an iPhone 8. I still like this app except for one thing, the blood glucose chart seems to be a little too big for the screen. It seems to be “cut off” on the right side making it hard to see the latest entry. My little old iPhone 3GS did not have that problem, I could see the whole chart."
49,49,5,2019-04-09T05:30:51.000Z,BeijingLoser,A necessity for me,"I've lost about 50 pounds with the help of this app and its linked exercise app (now incorporated into main app). I'm not sure how I would have done it without them. I wish there were a greater variety of Asian and Latin American foods on the list, but I love being able to customize foods, and overall it has been extremely helpful."
50,50,5,2017-08-03T14:34:21.000Z,PeggyHi,Life Saver,"I love this app.  My blood sugars were out of control .  I began using this app by recording my MEDS, everything I put into my mouth including the times, and found I was way over my daily carb intake which caused my sugars to be high.  The app is one of a kind.  It will keep track of everything to keep you in control."
51,51,5,2017-08-11T11:42:06.000Z,Rb32819,I enjoy using this app--really. It is easy and fun,I've been using this for 5 years now keeping track of my meals and numbers. Easy for my Diabetes instructor/nurse to check over and see how I've been doing. Easier than writing everything down.
52,52,4,2018-06-21T15:25:34.000Z,andy thurman,More information sharing please.,It is great for tracking my food but I wish it could pull the tracking info  from my glucose monitors automatically. I also use Medisafe for my prescriptions and I wish those apps would share the data. It just seems like I spent lot of time manually inputting data from different apps. More sharing would be a great feature to add.
53,53,5,2018-08-06T02:42:53.000Z,SueclarkRD,Amazing app for my patients,"I am a dietitian and a certified diabetes educator. This app has all the aspects that help them manage their diabetes. I not only am an educator, but I am living with diabetes also. I am able to use it with my Fitbit and since I have the premium version I can monitor other health issues that increases risk. I recommend it to all my patients."
54,54,5,2018-12-14T03:22:03.000Z,Rosemary4200,Best ever,I used to use this app to track Diabetes stuff then stopped when life got in the way. Forward 2 years and many serious health issues couldn't find any apps that worked.  Then I remember this found it on phone and it is capable of easily tracking all my vitals and meds.  Thanks
55,55,5,2019-01-05T17:22:05.000Z,grannytennis,Diabetic Help,I love the ability to track my carbs in order to keep my blood sugar under control. The camera for bar codes is a big help in checking nutritional labels in the supermarket . Tracking is made easy by swiping same meals and favorites pop up when you are looking for them.
56,56,5,2019-01-11T13:40:08.000Z,dblankenship711,Can’t get right,"After several attempts to keep a daily log of my insulin, food and daily exercise. I finally found something that is easy to use. I couldn’t stand writing down all the information in a journal book. This is by far the best app I’ve used. Yes I’ve tried many different apps as well."
57,57,5,2021-06-30T18:42:23.000Z,Secnav32,Amazing app,"The most comprehensive app I’ve ever used. I’ve used it off and on with a subscription for at least five years. It works perfectly for me. Everything you want to know about creating healthy meals, recipes, learning about macro meal planning, healthy eating information and a super easy way to track it is in this app."
58,58,5,2020-01-31T01:39:57.000Z,rgjefferson56,MyNetDairy Review,"This app is the best app for logging and analyzing food consumption.  My endocrinologist was amazed at the details I provided her. This app should be provided to all diabetics when first told they have diabetes.  Great APP.  The reports portion should be allowed in all levels of the app.  The app warrants a 5 star rating. After using this app for the past few year, I am still impressed."
59,59,5,2020-04-23T13:07:27.000Z,nota4398,Great for diet or diabetes tracking,App is very fast to use with mostly good regular improvements demonstrating the developers consistent commitment to perfecting the app.  App has a lot going for it.  Food database is constantly updating and can be added to by the user making the ability to populate your intake fields extremely quick.
60,60,5,2017-08-10T01:03:03.000Z,Cardinal40324,Learned my lesson,"I started using this app a year ago. My A1Cs were 6.6, 6.8. I got to busy too spend the time to take my sugars and put them in my app. Last week my A1C was 9.6. I am using it again and my average is already 145. This app makes you aware and it will assist you in keeping your glucose down."
61,61,5,2018-06-27T10:09:23.000Z,TaminTx,"Works fine, but...","Years ago when I purchased the app I bought the “all inclusive”.  Since then, they came out with the pay-by-the-month one which is their NEW all inclusive....seems to me I should have the same access. No way am I going to pay every month, though."
62,62,5,2018-06-29T14:12:59.000Z,jeffran1,Excellent!,Been using the iphone app for quite awhile and really like it. It was very useful in helping manage my type 2 D and now for losing some weight. The GPS tracking while walking is very useful. The support from the team is quick and spot on. Highly recommend!
63,63,5,2018-09-20T14:16:47.000Z,Jlanders21,The Best App I Have Used!,"I have used a couple of different apps over the past three years. This app is the best. It is easy to use, very flexible, and the report information is excellent. It would be easy for me to sell this app. Still true after this past year of use."
64,64,5,2018-10-14T13:26:38.000Z,RDM#2448,Used a lot of programs,MyNetDiary replaces all most all of them. Great app that they continue to make improvements and fix any bugs. They are committed on having the best app out there.
65,65,5,2018-12-06T23:10:52.000Z,Rescuetom,Loosing weight and controlling my sugar,I have been using this app seriously for ten months.  My weight has dropped 54 pounds and my A1C is normal.  I’m the kind of person who needs to track everything to stay really motivated and this app has been great for that. This app will help me keep the lifestyle that’s keeping me healthy
66,66,5,2018-12-31T21:09:07.000Z,Thepickle223,Great app,"I stopped using the app for two years and gained almost 40 pounds. My diabetes was out of control. I'm back on the app and logging everything I eat, my blood glucose and my insulin. I know that if I stick with it I'll be back in control within the month. I highly recommend this app for diabetics."
67,67,5,2020-08-06T14:24:36.000Z,M. P. Fowler,My net diary,I love this app it has helped me a lot with my diabetes.
68,68,5,2019-11-22T15:38:01.000Z,Slorider2,Best help and app for diabetic tracking,This can be as simple or complex as you want.   It can track almost everything.  Still trying to learn all the features.  Only complaint I have is there not a manual.  It’s trail and error to learn.
69,69,5,2020-04-27T17:54:42.000Z,emelliebear,Goid except ...,"I like and use the app daily, but each time I try and sinc with the online website there is a makor issue! This time it says I don’t have premium but my Account says I do and it is on my phone app.  Too difficult to contact customer service, I may shop around for a new app"
70,70,5,2017-06-18T04:31:36.000Z,REFCVA,Exceptional Holistic App,"The designers have put much thought into this app giving me the user a one-stop experience that is both user friendly and filled with advancements head-and-shoulders above similar, yet inferior, apps.  Each improvement only adds to this gold-star app for diabetics."
71,71,5,2017-09-06T12:52:44.000Z,Lpexaminer9,Couldn't do it without it,MyNetDiary keeps all the information I need to monitor my blood sugar and lose weight. It keeps me accountable. I would caution to be careful with some of the already loaded calorie info. Sometimes it's wrong. But it's so easy to enter the info yourself. I love the barcode scanner.
72,72,5,2017-11-30T01:31:21.000Z,Cowienurse,Kelwee61,"Love this app. I have had a hard time keeping my diabetes under control.  This app allows me to visually monitor my goals, feel good about my successes and work on my failures. Love its ability to read UPC codes.  Plan on using this app and of all its features for some time. Thanks guys!"
73,73,1,2018-04-03T23:40:10.000Z,rusljb1,Can’t use for child!,"After purchasing and trying to input my 5 year old daughters weight of 39lbs during initial setup, it would not allow a weight lighter than 50lbs. My daughter was recently diagnosed with Type 1 diabetes and I thought this program might be a real help, but finding that not to be the case. Nowhere in the description of the app does it list minimum requirements for use with this app, such as weight. This has turned out to be a real waste of money. Not a very happy customer!"
74,74,5,2018-08-05T23:02:07.000Z,Sharkylady17,Excellent,"It’s been a lifesaver in tracking my blood sugar and meals at the same time.  When I was diagnosed with gestational diabetes, I struggled to find an app to do both, and this one has been great.  Love the reminders to check as well as the ability to scan food. Overall, great app!"
75,75,5,2018-08-08T01:10:17.000Z,Young Goodman Brown,Has everything you need,Makes entering data as quick as possible. Food library is extensive and allows you to add custom foods with as much detail as you want. Charts make seeing patterns simple. The more you use it the more useful it is.
76,76,5,2018-08-21T14:13:17.000Z,JohnnyBobo,MyNet Diary Review,"I have been using this app for years to record my blood sugar readings, weight and blood pressure. It is integrated with my Apple Watch and health applications on my iPhone. It has much more capability than I make use of. I would recommend this app to anyone who is serious about their health."
77,77,5,2018-10-11T15:04:49.000Z,Mjw1956,Great way to lose weight and control diabetes,I found logging my food consumption helps considerably in weight loss. This app does it all.
78,78,5,2018-11-25T16:20:08.000Z,MJ in Michigan,Keeps Track of Multiple Health Measures,"Not only does this app keep track of weight and food, this version also tracks blood sugar, insulin, blood pressure, and many other indicators. It integrates with Apple Health and my new DexCom continuous glucose monitor. The charts are a great way to see the trends for the data collected."
79,79,4,2020-01-02T01:37:14.000Z,VACultureJunkie,2 stars are generous,I’ll give this app 2 stars because sometimes it works. More often than not it serves as a way to raise my blood pressure. Changes aren’t saved. Foods only allow certain measurements when other types would be really helpful. I remember now why I stopped using it in the first place. What a joke.
80,80,5,2017-07-13T14:19:04.000Z,Trinity Stitches,Very good app,"This is a very good app, great for diabetics like myself but short on the food choices. If you eat out or processed food it's great but I would love to see fresh fruit by volume and fresh verges by volume as choices. I love the ability to program my own recipes and get the breakdown per serving!"
81,81,4,2017-07-31T19:50:07.000Z,Tracejen,Best I've tried,I have tried several different apps for tracking blood sugar and this one does the most without a sub fee.
82,82,5,2017-08-30T13:45:18.000Z,Momajae,In love,I was hospitalized for the first ever after being diagnosed 11 years ago.  The nurse in the hospital shared this app and I am so blessed to have been told about it.  Everything is so handy and makes the process of controlling diabetes easily.  I like that it is very user friendly.
83,83,5,2018-08-23T11:33:16.000Z,Lucky Law,Life saver,Absolutely love this app. Helps me to track all my progress and keeps me going. The reminders are exactly what I needed to help me stay on track and the food diary keeps me accountable. Great resource. Managing my diabetes would be so much more challenging without this app.
84,84,5,2018-09-09T14:07:15.000Z,Flyer 1234,Best app ever,I’ve used the pro version for more than three years and find it invaluable in managing my diabetes and keeping me informed and aware about the effects of what I eat and how good exercise is  to achieving my goals. Fantastically user friendly and easy to use!
85,85,5,2018-09-10T23:22:19.000Z,TGater71,This works,I've used other apps like this in the past...for my recently diagnosed diabetes this is the best. Makes managing my diabetes so much easier!! The best app on my iPhone.
86,86,5,2019-01-02T01:53:16.000Z,MsSLRyder,Very helpful,"I've used MyNetDiary for years and love it. You can set macro goals and get food details by scanning labels or entering recipes. And it is free! I've tried MFP, weight watchers and others, but always come back to My Net Diary. They have a diabetic version for tracking meds and glucose levels."
87,87,5,2019-01-08T15:19:36.000Z,wango 007,Life Changer,"I am a 67 year old diabetic...Thanks to this app, for the first time in my life I am eating right and understanding how what food I eat effects my glucose... Have lost 35 lbs and my glucose has dropped from an anc1 of 11.4 to 6.8 since I purchased the app 3 months ago... Thank you..."
88,88,5,2020-10-23T22:11:03.000Z,Justrightforme,Just what I needed,"This app was just what I needed to keep me on track with eating right and getting healthy.  I am happy to say that with diet and exercise I am now off my diabetes medicine, but still monitor it daily.  Stray strong, stay on track, you can do it!!"
